Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757819_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q04-21__bin.16.fa	37.9100	47.5319	99.64	22.000	NA-NA	HIGH	NA-NA	22	20.796	19762/22071	99.64	2	Q04-21_k141_3887
ERR4757819_trimmed_1.fastq.gz	FontanaF_2023__SRR20746954__bin.5.fa	9.3716	4.2767	98.65	5.439	NA-NA	HIGH	NA-NA	5	5.439	5242/7995	98.65	98	NODE_212_length_15552_cov_6.0000_ID_4197
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.1.fa	6.2634	7.6247	98.82	3.635	NA-NA	HIGH	NA-NA	3	3.635	14955/21634	98.82	1770	ERS3967699_k141_136
ERR4757819_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811282__bin.3.fa	6.2413	5.7891	99.18	3.622	NA-NA	HIGH	NA-NA	3	3.622	12618/16264	99.18	3	NODE_2_length_290670_cov_80.9780_ID_5607
ERR4757819_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	3.2385	1.3485	99.67	1.879	99.60-99.72	1.879	1.78-1.99	2	2.432	5643/7379	99.14	0	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757819_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	3.0147	3.7107	99.81	1.749	99.77-99.85	1.749	1.70-1.81	2	2.926	16837/21532	99.21	1	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
ERR4757819_trimmed_1.fastq.gz	182.fa	2.3361	2.0481	99.46	1.356	99.36-99.52	1.356	1.29-1.43	2	2.500	9404/14909	98.52	0	NODE_1_length_1843461_cov_24.544282
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	1.8545	0.8276	99.87	1.076	99.79-99.96	1.076	1.03-1.13	1	1.679	5013/7915	98.54	0	ERS3967703_k141_852
ERR4757819_trimmed_1.fastq.gz	O4_bin.circ.1.fa	1.7072	1.4060	99.15	0.991	99.05-99.27	0.991	0.94-1.04	1	1.734	6929/14325	97.68	169	s2.ctg000004c
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.13.fa	1.5719	2.0107	99.20	0.912	99.11-99.30	0.912	0.87-0.94	1	1.710	10611/22651	97.58	702	ERS3967711_k141_339
ERR4757819_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_28__bin.4.fa	1.5709	2.2160	98.30	0.912	98.21-98.41	0.912	0.87-0.94	1	1.726	8833/25127	96.68	931	DF_28_k141_79
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-22__bin.24.fa	1.4957	1.1307	95.39	0.868	95.17-95.67	0.868	0.76-0.94	1	1.989	1819/13279	93.79	1832	TGS01-22_k141_474
ERR4757819_trimmed_1.fastq.gz	GCF_023091965.1_ASM2309196v1_genomic.fa	1.4642	1.2261	97.85	0.850	97.72-97.98	0.850	0.80-0.90	1	1.542	4349/14888	96.11	6	GCF_023091965.1_ASM2309196v1_genomic_NZ_JAHXCZ010000001.1 Chromohalobacter moromii strain TMW 2.2299 1, whole genome shotgun sequence
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	1.2532	0.6711	100.00	0.727	99.89-100.17	0.727	0.69-0.76	1	1.442	4946/9505	97.91	2	ERS3967706_k141_98
ERR4757819_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811134__bin.11.fa	1.1026	1.3476	98.39	0.640	98.25-98.52	0.640	0.60-0.67	1	1.590	6152/21491	96.05	911	NODE_2_length_200476_cov_9.0000_ID_20585
ERR4757819_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235345__bin.5.fa	1.0750	0.7465	97.75	0.624	97.55-97.97	0.624	0.57-0.68	2	2.972	2798/12198	95.36	1268	NODE_8_length_108249_cov_16.9982_ID_47659
ERR4757819_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C02-19__bin.1.fa	0.9848	0.9199	98.23	0.572	98.04-98.43	0.572	0.53-0.61	1	1.330	3958/15803	95.63	278	C02-19_k141_55
ERR4757819_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.9193	0.3988	99.15	0.533	98.93-99.39	0.533	0.49-0.57	1	1.320	2467/7783	96.36	60	WK002-1-L-48h-01F6_S30_k141_2565
ERR4757819_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.8198	1.0266	98.58	0.476	98.40-98.75	0.476	0.44-0.50	1	1.457	5317/21872	95.54	267	NODE_1_length_400287_cov_21.9997_ID_32608
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	0.7833	0.3246	99.71	0.455	99.52-99.94	0.455	0.42-0.49	1	1.268	2405/7200	96.52	3	ERS3967711_k141_542
ERR4757819_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.6818	0.3339	95.01	0.396	94.46-95.49	0.396	0.33-0.48	1	1.279	577/8642	91.64	1051	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757819_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.6710	0.3381	99.24	0.389	98.92-99.55	0.389	0.35-0.42	1	1.365	2260/8865	95.69	48	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.6557	1.9004	99.78	0.381	99.70-99.89	0.381	0.36-0.39	1	1.208	15165/51361	96.14	0	GO005_71775_k141_129
ERR4757819_trimmed_1.fastq.gz	MAG_197.fa	0.6295	0.3301	96.12	0.365	95.61-96.61	0.365	0.30-0.43	1	1.301	848/9286	92.57	958	MAG_197_0
