Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR13308542_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	96.3237	91.7009	99.56	5335.000	NA-NA	HIGH	NA-NA	5335	5099.382	6239/7154	99.56	17	NODE_10_length_61143_cov_28.9945_ID_1888
SRR13308542_trimmed_1.fastq.gz	GCF_009428965.1_ASM942896v1_genomic.fa	0.9028	0.8675	99.46	50.000	NA-NA	HIGH	NA-NA	50	55.115	5981/7077	99.46	6	GCF_009428965.1_ASM942896v1_genomic_NZ_CP045530.1 Limosilactobacillus pontis strain LP475 chromosome, complete genome
SRR13308542_trimmed_1.fastq.gz	MAG_501.fa	0.5778	0.7409	99.66	32.000	NA-NA	HIGH	NA-NA	32	31.712	8740/9710	99.66	1	MAG_501_0
SRR13308542_trimmed_1.fastq.gz	EBC_024.4.fa	0.4875	2.7724	98.64	27.000	NA-NA	HIGH	NA-NA	27	26.415	28406/43386	98.64	96	EBC_024.4_EBC_024_scaffold_13
SRR13308542_trimmed_1.fastq.gz	GCF_011074885.1_ASM1107488v2_genomic.fa	0.2541	1.8725	96.32	14.073	NA-NA	HIGH	NA-NA	14	14.073	16896/54094	96.32	5	GCF_011074885.1_ASM1107488v2_genomic_NC_054682.1 Brettanomyces bruxellensis chromosome 1, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_002276885.1_ASM227688v1_genomic.fa	0.2377	0.3324	99.52	13.166	NA-NA	HIGH	NA-NA	14	13.166	9215/10692	99.52	163	GCF_002276885.1_ASM227688v1_genomic_NZ_NCXA01000099.1 Lentilactobacillus parakefiri strain KR NODE_100_length_1145_cov_335.802, whole genome shotgun sequence
SRR13308542_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	0.1870	0.2749	98.76	10.355	NA-NA	HIGH	NA-NA	10	10.355	7716/11346	98.76	1401	WK032-1-L-48h-03B6_S34_k141_400
SRR13308542_trimmed_1.fastq.gz	MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.3.fa	0.1310	0.2139	98.70	7.257	NA-NA	HIGH	NA-NA	7	7.257	8238/12346	98.70	80	WK062-2-G-48h-05H5_S120_k141_82
SRR13308542_trimmed_1.fastq.gz	SRR10454511C706_acetobacter_assembly.fa	0.1207	0.1784	99.35	6.682	NA-NA	HIGH	NA-NA	6	6.682	9442/11554	99.35	0	SRR10454511C0
SRR13308542_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.0910	0.0898	97.59	5.038	NA-NA	HIGH	NA-NA	5	5.038	3528/7507	97.59	108	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence
