Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR7245779_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	30.7659	25.6900	99.98	1201.000	NA-NA	HIGH	NA-NA	1201	1089.030	11104/11189	99.98	0	NODE_13_length_120594_cov_11.9989_ID_9743
ERR7245779_trimmed_1.fastq.gz	We6_bin.circ.9.fa	22.3380	31.0225	99.65	872.000	NA-NA	HIGH	NA-NA	872	724.931	16375/18267	99.65	493	s34.ctg000041c
ERR7245779_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS04-30__bin.1.fa	20.8009	20.9871	99.71	812.000	NA-NA	HIGH	NA-NA	812	751.924	12543/13713	99.71	29	TGS04-30_k141_93
ERR7245779_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	11.9375	10.4583	99.91	466.000	NA-NA	HIGH	NA-NA	466	428.161	11534/11857	99.91	13	NODE_1_length_474995_cov_31.9992_ID_148470
ERR7245779_trimmed_1.fastq.gz	QuijadaN_2022__ERR7245779__bin.25.fa	6.3274	3.9958	100.00	247.000	NA-NA	HIGH	NA-NA	247	236.604	8573/8573	100.00	0	NODE_1_length_351978_cov_309.9895_ID_118563
ERR7245779_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-29__bin.23.fa	1.5882	1.6094	99.86	62.000	NA-NA	HIGH	NA-NA	62	61.641	13173/13739	99.86	510	VB11-29_k141_43
ERR7245779_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB13-29__bin.20.fa	1.1528	1.0927	99.99	45.000	NA-NA	HIGH	NA-NA	45	48.584	12958/12991	99.99	0	VB13-29_k141_377
ERR7245779_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M13__bin.18.fa	1.1015	0.9958	99.86	43.000	NA-NA	HIGH	NA-NA	43	43.349	11713/12242	99.86	5	VB-16-M13_k141_479
ERR7245779_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M16__bin.5.fa	1.1015	1.1118	99.97	43.000	NA-NA	HIGH	NA-NA	43	41.889	13441/13556	99.97	3	VB-16-M16_k141_134
ERR7245779_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-14D__bin.48.fa	0.5123	0.5381	99.88	20.000	NA-NA	HIGH	NA-NA	20	19.168	13615/14141	99.88	1	VB-14D_k141_403
