Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR3017103_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	87.7584	87.7988	99.87	148.000	NA-NA	HIGH	NA-NA	148	164.797	47112/49112	99.87	4	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR3017103_trimmed_1.fastq.gz	EBC_113.1.fa	4.5640	1.3100	99.81	7.697	NA-NA	HIGH	NA-NA	7	7.697	14050/14908	99.81	0	EBC_113.1_EBC_113_scaffold_11
SRR3017103_trimmed_1.fastq.gz	SternesPR_2017__Y3D1_B_shotgun__bin.2.fa	3.8414	8.4725	99.99	6.478	NA-NA	HIGH	NA-NA	6	6.478	111938/112389	99.99	0	SternesPR_2017_k119_7
SRR3017103_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	1.1336	0.8172	99.94	1.912	99.90-99.97	1.912	1.86-1.97	2	2.772	31074/37189	99.42	0	SternesPR_2017_k119_25
SRR3017103_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS006_71775__bin.7.fa	0.9143	0.5535	99.80	1.542	99.76-99.84	1.542	1.50-1.58	2	2.036	23171/31401	99.02	19	AS006_71775_k141_28
SRR3017103_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.1.fa	0.2831	0.4098	99.70	0.477	99.64-99.77	0.477	0.47-0.49	1	1.260	25716/74252	96.64	4	SternesPR_2017_k119_19
SRR3017103_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.1864	0.0484	98.91	0.314	98.66-99.17	0.314	0.29-0.34	1	1.180	2614/13589	94.82	0	NODE_1_length_274429_cov_22.9992_ID_7781
SRR3017103_trimmed_1.fastq.gz	MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.7.fa	0.1614	0.0301	98.58	0.272	98.16-98.98	0.272	0.23-0.31	1	1.170	1473/9618	94.13	36	WK036-2-L-48h-03D6_S52_k141_207
SRR3017103_trimmed_1.fastq.gz	LeechJ_2020__ERS3967714__bin.6.fa	0.1517	0.1391	99.48	0.256	99.31-99.65	0.256	0.24-0.27	1	1.140	8966/46574	94.82	225	ERS3967714_k141_36
SRR3017103_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_B_shotgun__bin.4.fa	0.1243	0.1128	99.34	0.210	99.09-99.55	0.210	0.19-0.23	1	1.115	7181/46568	94.15	25	SternesPR_2017_k119_23
SRR3017103_trimmed_1.fastq.gz	G_361_1B_senegalensis_assembly.fa	0.1149	0.0362	97.51	0.194	97.01-97.85	0.194	0.17-0.23	1	1.146	1299/16100	92.20	20	NODE_1_length_842798_cov_130.063494
SRR3017103_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.1060	0.0205	98.85	0.179	98.27-99.43	0.179	0.15-0.21	1	1.106	1147/10040	93.24	11	NODE_36_length_112572_cov_15.0000_ID_47355
SRR3017103_trimmed_1.fastq.gz	GCF_008694105.1_ASM869410v1_genomic.fa	0.0986	0.0271	97.83	0.166	97.24-98.34	0.166	0.14-0.20	1	1.105	1040/13393	92.09	7	GCF_008694105.1_ASM869410v1_genomic_NZ_CP041364.1 Schleiferilactobacillus harbinensis strain NSMJ42 chromosome, complete genome
SRR3017103_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0908	0.0348	98.52	0.153	98.06-98.90	0.153	0.13-0.18	1	1.079	1778/19857	92.51	18	SAMC044639_k141_719
