Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2231569_trimmed_1.fastq.gz	MAG_116.fa	28.7625	10.1613	99.99	81.000	NA-NA	HIGH	NA-NA	81	91.435	4671/4679	99.99	0	MAG_116_0
ERR2231569_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	25.9218	16.1170	97.91	73.000	NA-NA	HIGH	NA-NA	73	78.399	4486/8642	97.91	2130	WK023-1-L-48h-02G3_S117_k141_1117
ERR2231569_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	9.5875	25.7474	99.84	27.000	NA-NA	HIGH	NA-NA	27	24.991	35358/37189	99.84	2	SternesPR_2017_k119_25
ERR2231569_trimmed_1.fastq.gz	DuR_2020__DRS139334__bin.19.fa	4.0749	14.4995	99.38	11.476	NA-NA	HIGH	NA-NA	12	11.476	39188/47468	99.38	71	DRS139334_k141_12
ERR2231569_trimmed_1.fastq.gz	MAG_501.fa	3.9152	2.7845	99.51	11.026	NA-NA	HIGH	NA-NA	11	11.026	8332/9710	99.51	2	MAG_501_0
ERR2231569_trimmed_1.fastq.gz	PothakosV_2020__ERS2068300__bin.15.fa	2.2711	2.9760	99.82	6.396	NA-NA	HIGH	NA-NA	5	6.396	16994/17953	99.82	0	ERS2068300_k141_9406
ERR2231569_trimmed_1.fastq.gz	EBC_082.15.fa	2.0681	3.0236	99.15	5.824	NA-NA	HIGH	NA-NA	5	5.824	15704/20483	99.15	371	EBC_082.15_EBC_082_scaffold_602
ERR2231569_trimmed_1.fastq.gz	LimaC_2020__SRR9640356__bin.14.fa	1.9563	1.4151	99.79	5.509	NA-NA	HIGH	NA-NA	5	5.509	9358/10000	99.79	0	NODE_11_length_127276_cov_21.6972_ID_382685
ERR2231569_trimmed_1.fastq.gz	MAG_331.fa	1.6871	1.0712	99.98	4.751	NA-NA	HIGH	NA-NA	4	4.751	8733/8780	99.98	1	MAG_331_0
ERR2231569_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.8.fa	1.6690	1.4086	98.72	4.700	NA-NA	HIGH	NA-NA	4	4.700	7880/11747	98.72	1344	WK006-1-L-48h-01H4_S46_k141_251
