Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25393912_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.7.fa	89.2158	86.5692	100.00	668.000	NA-NA	HIGH	NA-NA	668	681.486	18958/18978	100.00	0	ST007_71775_k141_1546
SRR25393912_trimmed_1.fastq.gz	GCF_001703515.1_ASM170351v1_genomic.fa	3.0718	1.7299	99.64	23.000	NA-NA	HIGH	NA-NA	23	18.234	9580/10702	99.64	1	GCF_001703515.1_ASM170351v1_genomic_NZ_CP016839.1 Brochothrix thermosphacta strain TMW 2.1564 chromosome, complete genome
SRR25393912_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C06-19__bin.13.fa	2.8047	2.1939	100.00	21.000	NA-NA	HIGH	NA-NA	21	21.557	15503/15518	100.00	5	C06-19_k141_261
SRR25393912_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	1.8597	2.0427	99.73	13.924	NA-NA	HIGH	NA-NA	14	13.924	19778/21532	99.73	625	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
SRR25393912_trimmed_1.fastq.gz	182.fa	0.9619	0.7526	98.30	7.202	NA-NA	HIGH	NA-NA	6	7.202	8775/14909	98.30	7	NODE_1_length_1843461_cov_24.544282
SRR25393912_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C06-18__bin.23.fa	0.7834	5.4416	99.62	5.866	NA-NA	HIGH	NA-NA	5	5.866	118489/133535	99.62	446	C06-18_k141_27
SRR25393912_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS07-21__bin.8.fa	0.2085	0.1684	98.78	1.561	98.71-98.84	1.561	1.47-1.63	2	2.851	8735/15929	98.08	2916	TGS07-21_k141_5159
SRR25393912_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235345__bin.5.fa	0.0864	0.0536	97.52	0.647	97.24-97.77	0.647	0.59-0.71	2	2.424	3055/12198	95.63	1472	NODE_8_length_108249_cov_16.9982_ID_47659
SRR25393912_trimmed_1.fastq.gz	OlgaP_2019__SRR11909887__bin.1.fa	0.0824	0.1071	99.46	0.617	99.35-99.57	0.617	0.59-0.64	1	1.465	10069/25589	97.04	326	NODE_32_length_121242_cov_10.9995_ID_4878
SRR25393912_trimmed_1.fastq.gz	YasirM_2022__SRR18335007__bin.1.fa	0.0740	0.0534	98.01	0.554	97.82-98.20	0.554	0.51-0.59	1	1.463	3349/13970	95.50	812	NODE_79_length_10764_cov_6.9910_ID_313561
