Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593159_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	49.9024	53.2186	99.83	59.000	NA-NA	HIGH	NA-NA	59	59.990	16007/16868	99.83	0	NODE_1_length_226747_cov_170.6923_ID_63368
SRR27593159_trimmed_1.fastq.gz	EBC_089.16.fa	32.1405	32.0907	99.25	38.000	NA-NA	HIGH	NA-NA	38	37.439	12512/15779	99.25	1	EBC_089.16_EBC_089_scaffold_51
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF24__bin.1.fa	5.5115	3.6293	99.65	6.516	NA-NA	HIGH	NA-NA	6	6.516	9264/10319	99.65	44	AF24_k141_36
SRR27593159_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	3.7071	4.0414	98.24	4.383	NA-NA	HIGH	NA-NA	4	4.383	10145/17572	98.24	60	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593159_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	1.3745	1.0471	98.91	1.625	98.84-98.97	1.625	1.55-1.70	2	2.233	6966/12165	98.22	3	P2235_73323_k141_1719
SRR27593159_trimmed_1.fastq.gz	GCF_001050115.1_ASM105011v1_genomic.fa	1.1375	1.0452	98.55	1.345	98.46-98.63	1.345	1.28-1.40	2	1.912	6369/13539	97.60	4	GCF_001050115.1_ASM105011v1_genomic_NZ_CP012024.1 Bacillus smithii strain DSM 4216 chromosome 1, complete sequence
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.1.fa	0.9382	1.0133	99.52	1.109	99.44-99.58	1.109	1.06-1.15	2	1.875	9922/17205	98.24	0	AF57_k141_258
SRR27593159_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.7736	0.3868	98.86	0.915	98.72-99.03	0.915	0.84-0.98	1	1.531	3141/7470	97.24	63	s8.ctg000010c
SRR27593159_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.7712	0.3567	99.74	0.912	99.62-99.88	0.912	0.85-0.96	1	1.583	4134/7489	98.10	0	ERS1739834_k141_1514
SRR27593159_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.5907	0.3095	98.94	0.698	98.80-99.14	0.698	0.64-0.74	1	1.408	2978/8244	96.77	13	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.5851	0.3743	96.79	0.692	96.55-97.03	0.692	0.62-0.76	1	1.425	1792/9849	94.65	6	AF66_k141_123
SRR27593159_trimmed_1.fastq.gz	EBC_134.5.fa	0.4790	0.8094	95.16	0.566	94.96-95.38	0.566	0.52-0.61	1	1.332	2449/26324	92.63	1155	EBC_134.5_EBC_134_scaffold_561
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF83__bin.9.fa	0.4161	0.1443	98.89	0.492	98.61-99.23	0.492	0.43-0.54	1	1.257	1526/5542	95.93	14	AF83_k141_270
SRR27593159_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.3713	0.2826	98.76	0.439	98.55-99.00	0.439	0.40-0.47	1	1.247	2874/11918	95.52	4	ERS3967702_k141_103
SRR27593159_trimmed_1.fastq.gz	EBC_088.16.fa	0.1361	0.1754	99.06	0.161	98.67-99.47	0.161	0.14-0.18	1	1.084	2281/20598	93.15	0	EBC_088.16_EBC_088_scaffold_305
SRR27593159_trimmed_1.fastq.gz	MAG_312.fa	0.1129	0.1059	98.87	0.133	98.31-99.40	0.133	0.11-0.16	1	1.077	1321/15037	92.45	0	MAG_312_0
SRR27593159_trimmed_1.fastq.gz	MAG_594.fa	0.1086	0.0764	99.84	0.128	99.18-100.44	0.128	0.11-0.15	1	1.090	1261/10962	93.26	1	MAG_594_0
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF06__bin.8.fa	0.1057	0.0346	99.90	0.125	99.07-100.81	0.125	0.09-0.16	1	1.425	609/5292	93.26	0	AF06_k141_434
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.4.fa	0.0897	0.0536	98.30	0.106	97.17-99.32	0.106	0.07-0.15	1	1.052	558/9424	91.29	0	AF27_k141_60
SRR27593159_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.0894	0.0585	98.10	0.106	97.16-98.76	0.106	0.08-0.14	1	1.099	565/10208	91.09	27	Q06-25_k141_1135
SRR27593159_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.0842	0.0437	96.60	0.100	95.07-98.12	0.100	0.06-0.17	1	1.047	253/7797	89.53	3	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593159_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.0724	0.0586	98.65	0.086	97.53-99.92	0.086	0.06-0.12	1	1.050	684/12698	91.01	13	SRS6115053_k141_3360
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF06__bin.4.fa	0.0613	0.0386	95.04	0.072	93.19-96.28	0.072	0.05-0.14	1	1.049	144/9985	87.22	0	AF06_k141_102
SRR27593159_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.0606	0.0365	98.64	0.072	97.33-100.08	0.072	0.04-0.11	1	1.035	434/9593	90.50	0	AF27_k141_52
SRR27593159_trimmed_1.fastq.gz	EBC_024.4.fa	0.0593	0.1636	97.46	0.070	96.58-98.26	0.070	0.05-0.09	1	1.094	1328/43386	89.36	0	EBC_024.4_EBC_024_scaffold_13
SRR27593159_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.5.fa	0.0577	0.0439	97.79	0.068	96.40-99.41	0.068	0.04-0.11	1	1.056	395/11959	89.58	28	SRS4562503_k141_89
SRR27593159_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0541	0.0287	95.65	0.064	93.25-96.59	0.064	0.04-0.14	1	1.031	129/8251	87.45	18	ERS3967691_k141_96
SRR27593159_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.0511	0.1729	99.00	0.060	98.16-99.79	0.060	0.05-0.08	1	1.029	2287/53329	90.34	0	P2574_k141_755
