Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR11605267_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	99.6828	99.4807	99.77	400.000	NA-NA	HIGH	NA-NA	400	390.802	6956/7470	99.77	0	s8.ctg000010c
SRR11605267_trimmed_1.fastq.gz	MAG_501.fa	0.1069	0.1327	98.93	0.429	98.68-99.18	0.429	0.39-0.47	1	1.236	2427/9710	95.63	9	MAG_501_0
SRR11605267_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.1047	0.1085	97.08	0.420	96.65-97.41	0.420	0.37-0.48	1	1.250	1066/7797	93.78	6	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR11605267_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0228	0.0553	98.25	0.092	97.31-99.09	0.092	0.07-0.12	1	1.044	981/19352	90.83	0	NODE_7_length_112150_cov_14.2384_ID_46122
SRR11605267_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0192	0.0292	98.07	0.077	96.91-99.47	0.077	0.05-0.11	1	1.095	494/12165	90.18	3	P2235_73323_k141_1719
SRR11605267_trimmed_1.fastq.gz	MAG_45.fa	0.0165	0.0229	95.29	0.066	93.00-96.80	0.066	0.04-0.14	1	1.032	156/10848	87.21	1	MAG_45_0
SRR11605267_trimmed_1.fastq.gz	BertuzziAS_2018__ERS2032125__bin.3.fa	0.0158	0.0955	96.65	0.064	95.59-97.59	0.064	0.05-0.09	1	1.031	1007/47112	88.33	0	ERS2032125_k141_10
SRR11605267_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS107_71775__bin.1.fa	0.0138	0.0302	96.73	0.055	95.17-98.85	0.055	0.03-0.09	1	1.033	335/17439	88.03	0	AS107_71775_k141_1262
SRR11605267_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.0090	0.0215	97.83	0.036	95.70-99.53	0.036	0.02-0.07	1	1.018	340/19017	87.83	22	ERS3967688_k141_1437
SRR11605267_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-30__bin.22.fa	0.0084	0.0234	95.62	0.034	93.20-96.08	0.034	0.03-0.07	1	1.017	181/21884	85.67	17	Q02-30_k141_3773
