Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25394929_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	96.2817	93.2122	99.81	2307.000	NA-NA	HIGH	NA-NA	2307	2126.010	7043/7470	99.81	0	s8.ctg000010c
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__CS001_71775__bin.6.fa	1.3355	2.9454	99.58	32.000	NA-NA	HIGH	NA-NA	32	31.329	15869/18101	99.58	265	CS001_71775_k141_213
SRR25394929_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.7095	0.7130	98.51	17.000	NA-NA	HIGH	NA-NA	17	17.741	4894/7797	98.51	8	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS107_71775__bin.1.fa	0.2444	0.5185	99.37	5.856	NA-NA	HIGH	NA-NA	5	5.856	14344/17439	99.37	1225	AS107_71775_k141_1262
SRR25394929_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.1842	0.2726	99.93	4.413	NA-NA	HIGH	NA-NA	4	4.413	11815/12064	99.93	0	NODE_1_length_333540_cov_36.9994_ID_1661
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB06-21__bin.6.fa	0.1810	0.4553	99.13	4.338	NA-NA	HIGH	NA-NA	4	4.338	15701/20606	99.13	1	VB06-21_k141_12611
SRR25394929_trimmed_1.fastq.gz	OlgaP_2019__SRR11909887__bin.1.fa	0.1704	0.5332	97.87	4.082	NA-NA	HIGH	NA-NA	4	4.082	13122/25589	97.87	4941	NODE_32_length_121242_cov_10.9995_ID_4878
SRR25394929_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235359__bin.3.fa	0.1365	0.1930	99.04	3.271	NA-NA	HIGH	NA-NA	3	3.271	8566/11569	99.04	88	NODE_1_length_180224_cov_10.9997_ID_62763
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	0.0875	0.0822	99.12	2.098	99.05-99.19	2.098	1.97-2.24	2	2.477	5196/7774	98.71	21	NODE_24_length_69116_cov_15.0000_ID_16044
SRR25394929_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.0830	0.0769	96.27	1.989	96.13-96.43	1.989	1.75-2.37	2	2.600	2002/7507	95.83	1544	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence
SRR25394929_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.0647	0.0657	99.68	1.551	99.60-99.76	1.551	1.48-1.62	2	2.125	5885/8244	98.92	1	NODE_37_length_133389_cov_15.7682_ID_27250
SRR25394929_trimmed_1.fastq.gz	MAG_501.fa	0.0592	0.0712	98.99	1.418	98.92-99.09	1.418	1.35-1.50	2	1.889	5379/9710	98.11	16	MAG_501_0
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	0.0574	0.0459	99.73	1.376	99.64-99.81	1.376	1.29-1.46	2	2.341	4503/6553	98.80	0	NODE_1_length_160535_cov_17.2789_ID_55527
SRR25394929_trimmed_1.fastq.gz	MAG_178.fa	0.0376	0.0433	99.23	0.900	99.11-99.36	0.900	0.84-0.95	1	1.560	4437/9485	97.58	25	MAG_178_0
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2184_73322__bin.5.fa	0.0345	0.0950	99.98	0.827	99.90-100.06	0.827	0.80-0.86	2	2.868	12893/22597	98.21	0	P2184_73322_k141_433
SRR25394929_trimmed_1.fastq.gz	LeechJ_xxxx__AF54__bin.1.fa	0.0315	0.0997	97.39	0.756	97.25-97.53	0.756	0.70-0.80	2	3.047	6020/25707	95.43	7221	AF54_k141_786
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_385__bin.9.fa	0.0307	0.0405	98.54	0.737	98.39-98.72	0.737	0.68-0.79	1	1.455	3575/10831	96.49	0	NODE_1_length_311919_cov_11.9996_ID_36853
SRR25394929_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_16__bin.4.fa	0.0224	0.0509	97.26	0.537	97.07-97.48	0.537	0.49-0.57	1	1.356	3347/18678	94.60	627	DF_16_k141_306
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0221	0.0596	99.56	0.530	99.43-99.73	0.530	0.49-0.55	1	2.401	8073/21872	96.84	595	NODE_1_length_400287_cov_21.9997_ID_32608
SRR25394929_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C02-19__bin.3.fa	0.0219	0.0614	95.48	0.524	95.19-95.77	0.524	0.46-0.58	1	2.404	2219/22681	92.78	7047	C02-19_k141_220
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0199	0.0344	98.57	0.476	98.37-98.83	0.476	0.43-0.51	1	1.416	3446/14170	95.54	172	VB11-26_k141_193
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS08-29__bin.64.fa	0.0160	0.0449	98.66	0.384	98.49-98.84	0.384	0.36-0.40	1	1.214	4871/23201	95.09	17	TGS08-29_k141_17440
SRR25394929_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811285__bin.2.fa	0.0136	0.0199	99.07	0.325	98.83-99.35	0.325	0.30-0.35	1	1.176	2517/12113	95.06	3	NODE_1_length_1022137_cov_101.0084_ID_918
SRR25394929_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_28__bin.4.fa	0.0130	0.0393	97.78	0.311	97.52-98.03	0.311	0.28-0.33	1	1.564	3363/25127	93.72	4734	DF_28_k141_79
SRR25394929_trimmed_1.fastq.gz	MAG_594.fa	0.0117	0.0160	96.72	0.281	96.23-97.15	0.281	0.24-0.33	1	1.155	957/10962	92.44	102	MAG_594_0
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	0.0110	0.0164	99.13	0.264	98.81-99.51	0.264	0.23-0.29	1	1.130	2042/11536	94.57	0	VB16-22_k141_485
SRR25394929_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.0104	0.0130	97.66	0.250	97.25-98.21	0.250	0.21-0.29	1	1.361	1102/10183	93.08	567	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
SRR25394929_trimmed_1.fastq.gz	FontanaF_2023__SRR20746861__bin.10.fa	0.0098	0.0145	97.97	0.234	97.55-98.52	0.234	0.19-0.27	1	1.422	1354/12216	93.15	2843	NODE_7_length_110678_cov_11.9994_ID_13479
SRR25394929_trimmed_1.fastq.gz	ODFM-BA-A-0167-001_Staphylococcus_succinus_BC15.fa	0.0091	0.0131	97.87	0.218	97.33-98.26	0.218	0.19-0.26	1	1.148	1185/11789	92.86	99	ODFM-BA-A-0167-001_Staphylococcus_succinus_BC15_NZ_LNPF01000001.1 Staphylococcus succinus strain BC15 contig001, whole genome shotgun sequence
SRR25394929_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	0.0084	0.0223	98.20	0.202	97.89-98.56	0.202	0.18-0.22	1	1.179	2322/21532	93.07	709	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
SRR25394929_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	0.0067	0.0098	98.27	0.161	97.73-98.72	0.161	0.14-0.19	1	1.100	1031/11857	92.42	71	NODE_1_length_474995_cov_31.9992_ID_148470
SRR25394929_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811284__bin.4.fa	0.0065	0.0087	98.99	0.156	98.35-99.50	0.156	0.13-0.19	1	1.078	1147/10841	93.01	15	NODE_2_length_520059_cov_74.9983_ID_1675
SRR25394929_trimmed_1.fastq.gz	YasirM_2022__SRR18335007__bin.1.fa	0.0058	0.0101	95.53	0.139	94.42-96.46	0.139	0.10-0.20	1	1.100	458/13970	89.56	597	NODE_79_length_10764_cov_6.9910_ID_313561
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	0.0052	0.0049	95.60	0.126	94.30-97.31	0.126	0.06-0.20	1	1.068	221/7565	89.23	222	P2619_k141_112
SRR25394929_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_9__bin.12.fa	0.0051	0.0053	98.23	0.123	97.27-99.17	0.123	0.08-0.16	1	1.074	539/8084	91.64	0	DF_9_k141_14
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_418__bin.8.fa	0.0050	0.0051	96.11	0.119	94.71-97.66	0.119	0.07-0.18	1	0.984	315/8364	89.96	72	NODE_1_length_253996_cov_27.9987_ID_4007
SRR25394929_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__R03-19__bin.7.fa	0.0047	0.0043	96.55	0.113	95.11-98.42	0.113	0.06-0.18	1	1.053	262/7295	89.82	4	R03-19_k141_2377
SRR25394929_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.0043	0.0100	97.73	0.102	96.84-98.57	0.102	0.08-0.13	1	1.054	908/19017	90.65	18	ERS3967688_k141_1437
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-21__bin.42.fa	0.0042	0.0093	95.06	0.101	93.75-96.35	0.101	0.06-0.16	1	1.048	355/17845	88.13	17	V-21_k141_832
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_277__bin.12.fa	0.0040	0.0087	97.44	0.096	96.50-98.22	0.096	0.07-0.13	1	1.188	738/17824	90.24	568	NODE_4_length_117675_cov_11.9994_ID_3948
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__SA009_71775__bin.15.fa	0.0039	0.0039	98.94	0.094	97.93-99.74	0.094	0.07-0.13	1	1.075	517/8026	91.53	1	SA009_71775_k141_4043
SRR25394929_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.19.fa	0.0035	0.0031	98.34	0.084	97.00-100.19	0.084	0.04-0.13	1	1.051	350/7305	90.66	2	NODE_60_length_69008_cov_15.0006_ID_75507
SRR25394929_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811223__bin.4.fa	0.0031	0.0048	96.00	0.073	94.44-98.20	0.073	0.03-0.13	1	1.043	256/12850	88.13	6	NODE_3_length_103388_cov_45.8805_ID_15969
SRR25394929_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	0.0030	0.0042	95.20	0.073	92.81-96.70	0.073	0.04-0.14	1	1.035	171/11189	87.38	14	NODE_13_length_120594_cov_11.9989_ID_9743
SRR25394929_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811137__bin.9.fa	0.0030	0.0073	98.81	0.072	97.81-99.85	0.072	0.05-0.10	1	1.049	954/19807	90.68	1	NODE_13_length_192530_cov_13.6963_ID_23629
SRR25394929_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_106__bin.5.fa	0.0028	0.0024	96.49	0.068	94.20-98.07	0.068	0.04-0.14	1	1.065	153/7039	88.38	120	DS_106_k141_351
SRR25394929_trimmed_1.fastq.gz	ODFM-BA-A-0136-001_Staphylococcus_aureus_18SBCL679.fa	0.0024	0.0035	98.35	0.058	96.99-99.72	0.058	0.04-0.09	1	1.062	406/11927	89.67	14	ODFM-BA-A-0136-001_Staphylococcus_aureus_18SBCL679_NZ_JABTZS010000005.1 Staphylococcus aureus strain 18SBCL679 18SBCL679STA_11, whole genome shotgun sequence
SRR25394929_trimmed_1.fastq.gz	MAG_485.fa	0.0019	0.0021	97.49	0.045	95.01-98.80	0.045	0.03-0.09	1	1.022	183/9204	88.13	0	MAG_485_0
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0018	0.0027	99.90	0.044	98.36-102.37	0.044	0.02-0.07	1	1.061	511/12165	90.28	4	P2235_73323_k141_1719
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.0018	0.0150	95.97	0.044	94.74-97.28	0.044	0.03-0.07	1	1.036	826/66192	86.81	59	P2545_k141_46
SRR25394929_trimmed_1.fastq.gz	YouL_2022__SRR13308537__bin.18.fa	0.0016	0.0020	97.12	0.039	94.14-97.43	0.039	0.04-0.10	1	1.019	156/10039	87.43	0	NODE_38_length_92475_cov_11.0000_ID_100164
SRR25394929_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS03-22__bin.2.fa	0.0008	0.0037	99.34	0.018	97.36-100.93	0.018	0.01-0.03	1	1.011	563/38333	87.27	38	TGS03-22_k141_15
