Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2135518_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	34.0405	33.6219	99.98	1169.000	NA-NA	HIGH	NA-NA	1169	1167.056	12189/12275	99.98	69	ERS1939580_k141_163
ERR2135518_trimmed_1.fastq.gz	MAG_148.fa	24.8388	19.3625	97.79	853.000	NA-NA	HIGH	NA-NA	853	886.548	4794/9570	97.79	4740	MAG_148_0
ERR2135518_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	24.2273	30.9848	98.27	832.000	NA-NA	HIGH	NA-NA	832	884.144	8799/15106	98.27	3560	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2135518_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	14.8217	12.8814	100.00	509.000	NA-NA	HIGH	NA-NA	509	514.174	10648/10651	100.00	0	ERS1939593_k141_456
ERR2135518_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.5533	0.6519	100.00	19.000	NA-NA	HIGH	NA-NA	19	18.796	14292/14297	100.00	0	ERS1939655_k141_385
ERR2135518_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.3164	1.1716	99.99	10.864	NA-NA	HIGH	NA-NA	10	10.864	45396/45470	99.99	0	ERS1875938_k141_393
ERR2135518_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.10.fa	0.2995	0.4692	100.00	10.285	NA-NA	HIGH	NA-NA	10	10.285	19422/19430	100.00	1	ERS1939655_k141_32
ERR2135518_trimmed_1.fastq.gz	MAG_37.fa	0.2126	0.2201	100.00	7.300	NA-NA	HIGH	NA-NA	7	7.300	12609/12621	100.00	0	MAG_37_0
ERR2135518_trimmed_1.fastq.gz	MAG_308.fa	0.1893	0.1166	99.97	6.500	NA-NA	HIGH	NA-NA	6	6.500	7426/7497	99.97	0	MAG_308_0
ERR2135518_trimmed_1.fastq.gz	MAG_52.fa	0.1495	0.1420	99.94	5.134	NA-NA	HIGH	NA-NA	5	5.134	11581/11803	99.94	58	MAG_52_0
ERR2135518_trimmed_1.fastq.gz	MAG_366.fa	0.1122	0.1000	99.05	3.852	NA-NA	HIGH	NA-NA	4	3.852	8086/10860	99.05	290	MAG_366_0
ERR2135518_trimmed_1.fastq.gz	MAG_34.fa	0.0935	0.0814	99.75	3.211	NA-NA	HIGH	NA-NA	3	3.211	9780/10569	99.75	1	MAG_34_0
ERR2135518_trimmed_1.fastq.gz	MAG_31.fa	0.0704	0.0941	99.92	2.418	99.88-99.95	2.418	2.32-2.52	2	2.806	14567/16414	99.62	108	MAG_31_0
ERR2135518_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0340	0.0339	95.49	1.169	95.29-95.65	1.169	1.05-1.29	2	2.272	2094/12129	94.49	2953	ERS3967723_k141_31
ERR2135518_trimmed_1.fastq.gz	MAG_367.fa	0.0128	0.0168	97.64	0.440	97.39-97.95	0.440	0.39-0.48	1	1.640	2709/15774	94.48	261	MAG_367_0
ERR2135518_trimmed_1.fastq.gz	MAG_1.fa	0.0099	0.0302	98.82	0.340	98.67-98.97	0.340	0.32-0.36	1	1.187	7419/37139	94.94	58	MAG_1_0
ERR2135518_trimmed_1.fastq.gz	MAG_98.fa	0.0085	0.0106	98.36	0.293	98.04-98.69	0.293	0.26-0.32	1	1.160	2305/15158	94.11	4	MAG_98_0
ERR2135518_trimmed_1.fastq.gz	MAG_307.fa	0.0079	0.0095	97.88	0.273	97.57-98.24	0.273	0.24-0.30	1	1.173	1794/14571	93.47	11	MAG_307_0
ERR2135518_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.0020	0.0017	95.89	0.068	94.05-97.23	0.068	0.04-0.12	1	1.044	183/10208	87.83	0	Q06-25_k141_1135
