Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR22859379_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	52.0936	43.4533	99.59	591.000	NA-NA	HIGH	NA-NA	591	503.733	7125/8097	99.59	4	AF57_k141_54
SRR22859379_trimmed_1.fastq.gz	YangC_2021__SRR13259377__bin.4.fa	23.0940	28.1239	99.85	262.000	NA-NA	HIGH	NA-NA	262	243.393	11229/11774	99.85	21	NODE_2_length_342739_cov_411.9856_ID_41139
SRR22859379_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	12.1640	15.4421	99.56	138.000	NA-NA	HIGH	NA-NA	138	123.198	10666/12230	99.56	90	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR22859379_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.9.fa	2.5562	2.5906	99.38	29.000	NA-NA	HIGH	NA-NA	29	28.405	8196/9926	99.38	7	SRS4562503_k141_3803
SRR22859379_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.2.fa	2.2918	2.9024	100.00	26.000	NA-NA	HIGH	NA-NA	26	26.739	12181/12183	100.00	1	NODE_1_length_186393_cov_45.0146_ID_8743
SRR22859379_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	1.9392	1.3647	100.00	22.000	NA-NA	HIGH	NA-NA	22	22.614	6826/6826	100.00	0	NODE_3_length_161229_cov_37.0000_ID_62026
SRR22859379_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	1.7629	1.4489	99.50	20.000	NA-NA	HIGH	NA-NA	20	20.174	6817/7955	99.50	30	SRS6115052_k141_129
SRR22859379_trimmed_1.fastq.gz	MAG_608.fa	0.6514	0.8853	99.87	7.391	NA-NA	HIGH	NA-NA	7	7.391	12692/13213	99.87	1	MAG_608_0
SRR22859379_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.5.fa	0.5998	0.5599	99.33	6.804	NA-NA	HIGH	NA-NA	8	6.804	7393/9098	99.33	9	AF57_k141_475
SRR22859379_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.5281	0.4349	99.30	5.991	NA-NA	HIGH	NA-NA	6	5.991	6484/8063	99.30	40	NODE_1_length_598382_cov_75.9985_ID_32759
SRR22859379_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.4202	0.4305	98.71	4.767	NA-NA	HIGH	NA-NA	4	4.767	6715/10040	98.71	48	NODE_36_length_112572_cov_15.0000_ID_47355
