Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR23816542_trimmed_1.fastq.gz	GCA_008274985.1_ASM827498v1_genomic.fa	38.6034	90.3461	95.82	78.000	NA-NA	HIGH	NA-NA	78	76.350	45906/172618	95.82	15	GCA_008274985.1_ASM827498v1_genomic_CP035530.1 Aspergillus sojae strain SMF134 chromosome 1
SRR23816542_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	27.2203	3.8283	99.73	55.000	NA-NA	HIGH	NA-NA	55	52.591	9394/10208	99.73	0	Q06-25_k141_1135
SRR23816542_trimmed_1.fastq.gz	Nixt_bin.2.fa	11.3830	1.7317	100.00	23.000	NA-NA	HIGH	NA-NA	23	24.260	11235/11235	100.00	0	Nixt_bin.2_k77_48265
SRR23816542_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	9.8983	0.9181	99.50	20.000	NA-NA	HIGH	NA-NA	20	21.008	5848/6826	99.50	0	NODE_3_length_161229_cov_37.0000_ID_62026
SRR23816542_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	2.7442	0.7153	99.29	5.545	NA-NA	HIGH	NA-NA	5	5.545	15526/19352	99.29	33	NODE_7_length_112150_cov_14.2384_ID_46122
SRR23816542_trimmed_1.fastq.gz	MS_bin.1.fa	2.5033	0.5472	97.04	5.058	NA-NA	HIGH	NA-NA	5	5.058	6472/16414	97.04	3273	MS_bin.1_k77_19607
SRR23816542_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	2.1411	0.5730	99.30	4.326	NA-NA	HIGH	NA-NA	4	4.326	15981/19857	99.30	0	SAMC044639_k141_719
SRR23816542_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	1.9412	0.4538	98.89	3.922	NA-NA	HIGH	NA-NA	3	3.922	11805/16703	98.89	9	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
SRR23816542_trimmed_1.fastq.gz	P.1_bin.1.fa	1.8403	0.4847	95.80	3.718	NA-NA	HIGH	NA-NA	3	3.718	5167/19536	95.80	192	P.1_bin.1_k77_21174
SRR23816542_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.4348	0.1125	98.75	0.878	98.65-98.87	0.878	0.84-0.92	1	1.579	7542/19017	97.06	204	ERS3967688_k141_1437
