Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR22859380_trimmed_1.fastq.gz	MAG_594.fa	32.6445	30.8778	99.96	281.000	NA-NA	HIGH	NA-NA	281	324.023	10825/10962	99.96	0	MAG_594_0
SRR22859380_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.2.fa	29.3917	30.7075	99.62	253.000	NA-NA	HIGH	NA-NA	253	296.651	10815/12183	99.62	128	NODE_1_length_186393_cov_45.0146_ID_8743
SRR22859380_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	13.3599	13.9915	99.40	115.000	NA-NA	HIGH	NA-NA	115	118.322	10152/12230	99.40	7	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR22859380_trimmed_1.fastq.gz	MAG_45.fa	8.2483	7.7121	98.54	71.000	NA-NA	HIGH	NA-NA	71	74.769	6879/10848	98.54	26	MAG_45_0
SRR22859380_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	6.7380	6.8992	99.37	58.000	NA-NA	HIGH	NA-NA	58	58.460	9995/12165	99.37	25	P2235_73323_k141_1719
SRR22859380_trimmed_1.fastq.gz	ODFM-BA-A-0167-001_Staphylococcus_succinus_BC15.fa	4.8793	4.8877	96.42	42.000	NA-NA	HIGH	NA-NA	42	52.083	3812/11789	96.42	251	ODFM-BA-A-0167-001_Staphylococcus_succinus_BC15_NZ_LNPF01000001.1 Staphylococcus succinus strain BC15 contig001, whole genome shotgun sequence
SRR22859380_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	1.2503	1.1506	99.10	10.762	NA-NA	HIGH	NA-NA	10	10.762	8072/10683	99.10	304	DC18-F-AR_k141_2738
SRR22859380_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.7380	0.8079	98.78	6.353	NA-NA	HIGH	NA-NA	6	6.353	8822/12895	98.78	304	NODE_2_length_319059_cov_34.9987_ID_36074
SRR22859380_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.6474	0.5679	97.99	5.573	NA-NA	HIGH	NA-NA	7	5.573	5521/10372	97.99	3052	TGS12-29_k141_701
SRR22859380_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811285__bin.2.fa	0.6008	0.6121	99.40	5.172	NA-NA	HIGH	NA-NA	4	5.172	10053/12113	99.40	27	NODE_1_length_1022137_cov_101.0084_ID_918
SRR22859380_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.4369	0.6402	98.52	3.761	NA-NA	HIGH	NA-NA	3	3.761	11054/17572	98.52	2	NODE_1_length_695767_cov_46.0000_ID_85857
SRR22859380_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO004_71775__bin.8.fa	0.4206	0.5296	98.28	3.621	NA-NA	HIGH	NA-NA	3	3.621	8667/14841	98.28	18	GO004_71775_k141_336
SRR22859380_trimmed_1.fastq.gz	YangC_2021__SRR13259377__bin.4.fa	0.1854	0.1862	99.37	1.595	99.30-99.45	1.595	1.51-1.67	2	2.754	7768/11774	98.67	132	NODE_2_length_342739_cov_411.9856_ID_41139
SRR22859380_trimmed_1.fastq.gz	MAG_608.fa	0.1083	0.1215	99.36	0.933	99.24-99.48	0.933	0.88-0.98	1	1.855	6573/13213	97.77	1	MAG_608_0
SRR22859380_trimmed_1.fastq.gz	MAG_589.fa	0.0545	0.0387	95.28	0.469	94.83-95.73	0.469	0.40-0.56	1	1.474	768/8392	92.58	98	MAG_589_0
SRR22859380_trimmed_1.fastq.gz	EBC_090.9.fa	0.0522	0.0431	98.60	0.449	98.37-98.87	0.449	0.40-0.49	1	1.306	2309/9833	95.43	193	EBC_090.9_EBC_090_scaffold_291
SRR22859380_trimmed_1.fastq.gz	MAG_485.fa	0.0388	0.0306	96.94	0.334	96.47-97.30	0.334	0.28-0.39	1	1.161	995/9204	93.08	0	MAG_485_0
SRR22859380_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811284__bin.4.fa	0.0367	0.0340	96.07	0.316	95.61-96.52	0.316	0.27-0.36	1	1.169	933/10841	92.39	384	NODE_2_length_520059_cov_74.9983_ID_1675
SRR22859380_trimmed_1.fastq.gz	GCF_010306265.1_ASM1030626v1_genomic.fa	0.0345	0.0236	96.70	0.297	96.21-97.23	0.297	0.25-0.35	1	1.221	729/7975	92.57	13	GCF_010306265.1_ASM1030626v1_genomic_NZ_BLKA01000001.1 Weissella sagaensis strain X0278 contig1, whole genome shotgun sequence
SRR22859380_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.9.fa	0.0333	0.0279	95.38	0.287	94.78-95.92	0.287	0.24-0.36	1	1.147	572/9926	91.21	5	SRS4562503_k141_3803
SRR22859380_trimmed_1.fastq.gz	EBC_088.5.fa	0.0304	0.0460	98.03	0.262	97.73-98.37	0.262	0.23-0.29	1	1.161	2209/17738	93.50	28	EBC_088.5_EBC_088_scaffold_95
SRR22859380_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0292	0.0208	97.27	0.251	96.74-97.69	0.251	0.21-0.30	1	1.129	778/8251	92.67	0	ERS3967691_k141_96
SRR22859380_trimmed_1.fastq.gz	MAG_34.fa	0.0221	0.0200	95.67	0.190	94.83-96.35	0.190	0.15-0.25	1	1.095	463/10569	90.40	1	MAG_34_0
SRR22859380_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.19.fa	0.0189	0.0238	96.29	0.163	95.50-96.86	0.163	0.13-0.21	1	1.098	683/14655	90.58	2	NODE_192_length_32237_cov_27.0000_ID_122339
