Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087088__bin.11.fa	25.5509	15.0667	99.93	329.000	NA-NA	HIGH	NA-NA	329	324.370	4222/4317	99.93	92	SRS6087088_k141_63
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087094__bin.4.fa	18.3283	16.7647	100.00	236.000	NA-NA	HIGH	NA-NA	236	241.795	6780/6780	100.00	0	SRS6087094_k141_63
SRR10997047_trimmed_1.fastq.gz	MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2.fa	15.5324	17.6912	99.84	200.000	NA-NA	HIGH	NA-NA	200	186.049	8542/8968	99.84	40	WK042-1-L-48h-03G1_S74_k141_1065
SRR10997047_trimmed_1.fastq.gz	MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.1.fa	12.5813	13.1176	99.73	162.000	NA-NA	HIGH	NA-NA	162	159.402	7335/7983	99.73	188	WK043-2-L-48h-03G7_S80_k141_121
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087094__bin.10.fa	10.1738	9.9407	99.99	131.000	NA-NA	HIGH	NA-NA	131	134.795	7338/7351	99.99	6	SRS6087094_k141_118
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087090__bin.7.fa	4.9704	4.1110	100.00	64.000	NA-NA	HIGH	NA-NA	64	64.052	6231/6231	100.00	0	SRS6087090_k141_2199
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087094__bin.5.fa	4.8927	5.3305	99.90	63.000	NA-NA	HIGH	NA-NA	63	66.999	7853/8102	99.90	242	SRS6087094_k141_719
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087094__bin.8.fa	4.5044	13.8090	99.99	58.000	NA-NA	HIGH	NA-NA	58	59.237	23167/23220	99.99	0	SRS6087094_k141_203
SRR10997047_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087091__bin.5.fa	1.4756	0.9009	99.99	19.000	NA-NA	HIGH	NA-NA	19	19.220	4512/4521	99.99	0	SRS6087091_k141_65
SRR10997047_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2587__bin.8.fa	0.3250	0.7692	97.39	4.184	NA-NA	HIGH	NA-NA	3	4.184	7890/17930	97.39	46	P2587_k141_277
