Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR18335014_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	33.7303	35.4584	99.33	20.000	NA-NA	HIGH	NA-NA	20	19.407	11024/13589	99.33	382	NODE_1_length_274429_cov_22.9992_ID_7781
SRR18335014_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	24.1117	27.7746	99.94	14.297	NA-NA	HIGH	NA-NA	14	14.297	14274/14536	99.94	8	NODE_1_length_110556_cov_44.9620_ID_22529
SRR18335014_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	10.1103	7.9040	98.52	5.995	NA-NA	HIGH	NA-NA	6	5.995	6328/10040	98.52	144	NODE_36_length_112572_cov_15.0000_ID_47355
SRR18335014_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	6.8892	3.9341	99.30	4.085	NA-NA	HIGH	NA-NA	4	4.085	5889/7322	99.30	26	NODE_2_length_148631_cov_25.9785_ID_15265
SRR18335014_trimmed_1.fastq.gz	YasirM_2022__SRR18335012__bin.3.fa	4.9401	4.0004	99.65	2.929	NA-NA	HIGH	NA-NA	3	2.929	9151/10194	99.65	118	NODE_1_length_96183_cov_38.2834_ID_18717
SRR18335014_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	3.0646	2.0182	99.66	1.817	99.57-99.72	1.817	1.70-1.94	2	2.804	6210/8251	99.09	1	ERS3967691_k141_96
SRR18335014_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	2.0411	1.5285	98.16	1.210	98.03-98.28	1.210	1.13-1.28	1	1.800	3659/9278	97.04	201	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR18335014_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	2.0241	1.3812	100.00	1.200	99.92-100.08	1.200	1.14-1.26	2	2.067	6125/8675	98.88	4	NODE_15_length_89569_cov_58.2503_ID_11757
SRR18335014_trimmed_1.fastq.gz	YasirM_2022__SRR18334997__bin.9.fa	1.6913	0.9861	99.40	1.003	99.27-99.52	1.003	0.94-1.06	1	1.706	3942/7417	97.98	162	NODE_40_length_40498_cov_22.0000_ID_3016
SRR18335014_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	1.4909	2.2498	99.21	0.884	99.12-99.32	0.884	0.84-0.92	1	1.679	8870/19352	97.51	1	NODE_7_length_112150_cov_14.2384_ID_46122
SRR18335014_trimmed_1.fastq.gz	MAG_579.fa	1.2425	1.8610	98.42	0.737	98.26-98.55	0.737	0.70-0.78	1	1.479	6095/19121	96.38	361	MAG_579_0
SRR18335014_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.8735	1.4012	98.20	0.518	98.01-98.39	0.518	0.48-0.55	1	1.335	4755/20657	95.37	1429	SRS3379157_k141_320
SRR18335014_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.8733	0.5477	99.16	0.518	98.95-99.36	0.518	0.47-0.56	1	1.331	2476/7955	96.30	25	SRS6115052_k141_129
SRR18335014_trimmed_1.fastq.gz	GCF_001436255.1_ASM143625v1_genomic.fa	0.7748	0.7472	99.65	0.459	99.46-99.85	0.459	0.43-0.49	1	1.285	4109/12355	96.51	14	GCF_001436255.1_ASM143625v1_genomic_NZ_AZEI01000007.1 Lentilactobacillus rapi DSM 19907 = JCM 15042 strain DSM 19907 NODE_10, whole genome shotgun sequence
SRR18335014_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.9.fa	0.5278	0.7880	96.21	0.313	95.90-96.52	0.313	0.27-0.35	1	1.232	1558/19194	92.22	2879	SAMC044639_k141_849
SRR18335014_trimmed_1.fastq.gz	MAG_501.fa	0.5031	0.3889	98.66	0.298	98.29-99.03	0.298	0.26-0.34	1	1.169	1649/9710	94.44	2	MAG_501_0
SRR18335014_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_96__bin.15.fa	0.4348	0.3681	97.57	0.258	97.09-97.95	0.258	0.22-0.30	1	1.169	1143/10778	93.02	32	DF_96_k141_700
