Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR11865366_trimmed_1.fastq.gz	MAG_501.fa	38.6945	44.5132	99.64	117.000	NA-NA	HIGH	NA-NA	117	114.548	8671/9710	99.64	28	MAG_501_0
ERR11865366_trimmed_1.fastq.gz	WalshL_xxxx__H3_S87__bin.5.fa	12.8982	9.4626	100.00	39.000	NA-NA	HIGH	NA-NA	39	39.490	6165/6167	100.00	0	H3_S87_k141_3382
ERR11865366_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602156__bin.13.fa	11.9060	8.4761	98.70	36.000	NA-NA	HIGH	NA-NA	36	36.099	4069/6110	98.70	10	NODE_13_length_131629_cov_20.9991_ID_137683
ERR11865366_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	9.5909	11.4128	98.56	29.000	NA-NA	HIGH	NA-NA	29	26.400	6489/10183	98.56	758	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR11865366_trimmed_1.fastq.gz	WalshL_xxxx__H3_S87__bin.34.fa	6.2837	6.0329	100.00	19.000	NA-NA	HIGH	NA-NA	19	19.592	7881/7887	100.00	0	H3_S87_k141_178
ERR11865366_trimmed_1.fastq.gz	LeechJ_xxxx__AF78__bin.4.fa	5.9530	5.5003	97.53	18.000	NA-NA	HIGH	NA-NA	18	17.840	3600/7826	97.53	27	AF78_k141_1694
ERR11865366_trimmed_1.fastq.gz	WalshL_xxxx__H3_S87__bin.33.fa	2.4304	3.2261	99.99	7.349	NA-NA	HIGH	NA-NA	6	7.349	11500/11520	99.99	1	H3_S87_k141_386
ERR11865366_trimmed_1.fastq.gz	WalshL_xxxx__H3_S87__bin.4.fa	1.9133	1.8357	99.99	5.785	NA-NA	HIGH	NA-NA	6	5.785	8063/8079	99.99	0	H3_S87_k141_1617
ERR11865366_trimmed_1.fastq.gz	WalshL_xxxx__H3_S87__bin.19.fa	1.9027	1.9758	99.99	5.753	NA-NA	HIGH	NA-NA	5	5.753	8897/8920	99.99	1	H3_S87_k141_1750
ERR11865366_trimmed_1.fastq.gz	WalshL_xxxx__H3_S87__bin.11.fa	1.7952	2.4245	99.99	5.428	NA-NA	HIGH	NA-NA	5	5.428	11454/11483	99.99	6	H3_S87_k141_662
