Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25395483_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	80.8853	83.3717	99.90	2242.000	NA-NA	HIGH	NA-NA	2242	2374.213	9871/10183	99.90	0	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
SRR25395483_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	11.0397	8.1662	99.57	306.000	NA-NA	HIGH	NA-NA	306	345.795	6263/7154	99.57	5	NODE_10_length_61143_cov_28.9945_ID_1888
SRR25395483_trimmed_1.fastq.gz	MAG_501.fa	3.3191	3.3073	99.53	92.000	NA-NA	HIGH	NA-NA	92	194.007	8400/9710	99.53	663	MAG_501_0
SRR25395483_trimmed_1.fastq.gz	WalshL_xxxx__V9__bin.2.fa	2.7058	2.6345	99.67	75.000	NA-NA	HIGH	NA-NA	75	87.511	8802/9740	99.67	10	V9_k141_63
SRR25395483_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.9019	0.8085	98.28	25.000	NA-NA	HIGH	NA-NA	25	24.626	5182/8865	98.28	19	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
SRR25395483_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.4085	0.5846	97.44	11.322	NA-NA	HIGH	NA-NA	11	11.322	6348/14170	97.44	1	VB11-26_k141_193
SRR25395483_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.31.fa	0.2113	0.4346	98.89	5.857	NA-NA	HIGH	NA-NA	5	5.857	14580/20578	98.89	153	SAMC044639_k141_6665
SRR25395483_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.1675	0.3258	99.56	4.643	NA-NA	HIGH	NA-NA	4	4.643	16856/19352	99.56	0	NODE_7_length_112150_cov_14.2384_ID_46122
SRR25395483_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__RC17-02__bin.9.fa	0.1478	0.1388	99.99	4.097	NA-NA	HIGH	NA-NA	4	4.097	9377/9414	99.99	0	RC17-02_k141_8
SRR25395483_trimmed_1.fastq.gz	YouL_2022__SRR13308537__bin.18.fa	0.0677	0.0672	98.76	1.876	98.70-98.82	1.876	1.77-1.96	2	2.324	5772/10039	98.23	3	NODE_38_length_92475_cov_11.0000_ID_100164
SRR25395483_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	0.0567	0.0699	99.25	1.571	99.16-99.32	1.571	1.50-1.65	2	2.167	7239/11536	98.51	1149	VB16-22_k141_485
SRR25395483_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.0264	0.0349	98.17	0.733	98.01-98.32	0.733	0.69-0.78	1	1.517	3806/12958	96.13	1024	NODE_117_length_29172_cov_5.0000_ID_19762
SRR25395483_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.0221	0.0177	99.24	0.613	99.03-99.48	0.613	0.56-0.66	1	1.307	2759/7470	96.84	52	s8.ctg000010c
SRR25395483_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.0117	0.0090	97.74	0.326	97.29-98.16	0.326	0.28-0.38	1	1.153	1060/7507	93.88	86	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence
SRR25395483_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.0075	0.0063	99.47	0.208	98.96-99.93	0.208	0.17-0.24	1	1.111	1310/8244	94.24	1	NODE_37_length_133389_cov_15.7682_ID_27250
SRR25395483_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811283__bin.7.fa	0.0041	0.0084	96.99	0.114	96.12-97.84	0.114	0.08-0.15	1	1.165	847/20203	90.27	51	NODE_1_length_536316_cov_18.9998_ID_14722
SRR25395483_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-23__bin.9.fa	0.0040	0.0042	96.18	0.111	94.68-97.24	0.111	0.07-0.17	1	1.291	323/10248	89.45	15	Q02-23_k141_517
SRR25395483_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2603__bin.2.fa	0.0038	0.0031	96.63	0.104	95.27-97.98	0.104	0.06-0.16	1	1.094	287/8308	89.71	201	P2603_k141_86142
SRR25395483_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	0.0035	0.0027	98.65	0.097	97.38-99.56	0.097	0.07-0.14	1	1.057	459/7565	91.36	0	P2619_k141_112
SRR25395483_trimmed_1.fastq.gz	MAG_314.fa	0.0035	0.0028	99.30	0.096	98.14-100.28	0.096	0.07-0.14	1	1.046	588/7965	91.94	0	MAG_314_0
SRR25395483_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_9__bin.12.fa	0.0021	0.0018	97.09	0.057	94.86-99.09	0.057	0.03-0.11	1	1.028	180/8084	88.45	315	DF_9_k141_14
