Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR26215780_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	22.8474	54.1584	99.62	29.000	NA-NA	HIGH	NA-NA	29	27.997	43706/49112	99.62	29	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR26215780_trimmed_1.fastq.gz	GCF_001435195.1_ASM143519v1_genomic.fa	22.0596	11.5088	99.26	28.000	NA-NA	HIGH	NA-NA	28	28.370	8849/11142	99.26	16	GCF_001435195.1_ASM143519v1_genomic_NZ_AZFQ01000001.1 Liquorilactobacillus satsumensis DSM 16230 = JCM 12392 strain DSM 16230 NODE_1, whole genome shotgun sequence
SRR26215780_trimmed_1.fastq.gz	MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2.fa	14.1811	5.6265	98.67	18.000	NA-NA	HIGH	NA-NA	18	17.556	5914/8968	98.67	0	WK042-1-L-48h-03G1_S74_k141_1065
SRR26215780_trimmed_1.fastq.gz	MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.2.fa	10.3735	6.0457	99.62	13.167	NA-NA	HIGH	NA-NA	13	13.167	11357/12772	99.62	33	WK030-2-L-48h-03A9_S28_k141_198
SRR26215780_trimmed_1.fastq.gz	MAG_116.fa	8.4774	1.9047	97.92	10.760	NA-NA	HIGH	NA-NA	10	10.760	2440/4679	97.92	1	MAG_116_0
SRR26215780_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	8.4195	3.3292	96.11	10.687	NA-NA	HIGH	NA-NA	10	10.687	2522/8642	96.11	1425	WK023-1-L-48h-02G3_S117_k141_1117
SRR26215780_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.4.fa	5.2738	10.3623	99.75	6.694	NA-NA	HIGH	NA-NA	6	6.694	39799/43062	99.75	0	WK040-2-L-08h-03F3_S67_k141_160
SRR26215780_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	1.7660	0.9821	98.79	2.242	98.74-98.88	2.242	2.09-2.36	2	2.662	7401/12064	98.44	4	NODE_1_length_333540_cov_36.9994_ID_1661
SRR26215780_trimmed_1.fastq.gz	MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6.fa	1.3098	0.7749	99.97	1.662	99.91-100.03	1.662	1.60-1.73	2	2.183	10581/13160	99.30	0	WK058-1-L-48h-04G6_S31_k141_952
SRR26215780_trimmed_1.fastq.gz	MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.3.fa	0.9431	0.5649	99.86	1.197	99.78-99.93	1.197	1.15-1.24	2	1.811	8887/13276	98.71	0	WK001T-1-G-00h-05I5_S129_k141_482
