Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR13308523_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	73.0538	64.7210	99.68	4626.000	NA-NA	HIGH	NA-NA	4626	4703.986	6481/7154	99.68	3	NODE_10_length_61143_cov_28.9945_ID_1888
SRR13308523_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	9.0804	8.4566	99.24	575.000	NA-NA	HIGH	NA-NA	575	555.511	6130/7774	99.24	22	NODE_24_length_69116_cov_15.0000_ID_16044
SRR13308523_trimmed_1.fastq.gz	MAG_501.fa	3.8059	4.5420	99.70	241.000	NA-NA	HIGH	NA-NA	241	196.550	8854/9710	99.70	33	MAG_501_0
SRR13308523_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	3.6480	3.5009	99.22	231.000	NA-NA	HIGH	NA-NA	231	221.660	5869/7470	99.22	91	s8.ctg000010c
SRR13308523_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	1.4055	3.2505	99.91	89.000	NA-NA	HIGH	NA-NA	89	85.905	18495/19017	99.91	150	ERS3967688_k141_1437
SRR13308523_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_296__bin.3.fa	1.3423	1.3554	99.21	85.000	NA-NA	HIGH	NA-NA	85	86.367	6591/8419	99.21	0	NODE_7_length_181696_cov_14.9995_ID_46043
SRR13308523_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_79__bin.11.fa	1.1686	2.8235	99.38	74.000	NA-NA	HIGH	NA-NA	74	70.239	16562/20068	99.38	1396	DF_79_k141_110
SRR13308523_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.8212	0.8257	99.73	52.000	NA-NA	HIGH	NA-NA	52	47.930	7586/8244	99.73	2	NODE_37_length_133389_cov_15.7682_ID_27250
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-21__bin.24.fa	0.5685	1.0013	99.63	36.000	NA-NA	HIGH	NA-NA	36	37.575	13066/14643	99.63	9	V-21_k141_362
SRR13308523_trimmed_1.fastq.gz	EBC_134.7.fa	0.4738	1.4328	99.08	30.000	NA-NA	HIGH	NA-NA	30	30.114	18888/25164	99.08	1383	EBC_134.7_EBC_134_scaffold_2638
SRR13308523_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_418__bin.8.fa	0.4580	0.4665	99.81	29.000	NA-NA	HIGH	NA-NA	29	28.045	7895/8364	99.81	0	NODE_1_length_253996_cov_27.9987_ID_4007
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PM002_71775__bin.13.fa	0.4264	0.7576	99.02	27.000	NA-NA	HIGH	NA-NA	27	25.387	10632/14408	99.02	158	PM002_71775_k141_238
SRR13308523_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_251__bin.10.fa	0.3474	0.7190	99.22	22.000	NA-NA	HIGH	NA-NA	22	20.665	13367/17028	99.22	1116	NODE_4_length_126762_cov_10.0000_ID_36536
SRR13308523_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.3316	0.7726	99.82	21.000	NA-NA	HIGH	NA-NA	21	18.291	18288/19352	99.82	335	NODE_7_length_112150_cov_14.2384_ID_46122
SRR13308523_trimmed_1.fastq.gz	MAG_183.fa	0.3316	0.7801	99.28	21.000	NA-NA	HIGH	NA-NA	21	20.103	15398/19273	99.28	1004	MAG_183_0
SRR13308523_trimmed_1.fastq.gz	SalgadoTS_2021__SRR13801804__bin.3.fa	0.3316	0.3830	99.98	21.000	NA-NA	HIGH	NA-NA	21	20.902	9591/9652	99.98	0	NODE_1_length_182977_cov_70.9954_ID_2060
SRR13308523_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.3158	0.8562	99.96	20.000	NA-NA	HIGH	NA-NA	20	19.626	22327/22629	99.96	0	NODE_1_length_87421_cov_11.0000_ID_9656
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.3158	0.5414	99.58	20.000	NA-NA	HIGH	NA-NA	20	16.999	12422/14170	99.58	6	VB11-26_k141_193
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.2843	0.4156	99.39	18.000	NA-NA	HIGH	NA-NA	18	17.202	10065/12165	99.39	59	P2235_73323_k141_1719
SRR13308523_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	0.1675	0.1781	99.62	10.607	NA-NA	HIGH	NA-NA	10	10.607	7748/8729	99.62	22	NODE_1_length_116121_cov_33.0000_ID_1072
SRR13308523_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.1620	0.1739	98.47	10.259	NA-NA	HIGH	NA-NA	10	10.259	5503/8865	98.47	82	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
SRR13308523_trimmed_1.fastq.gz	MAG_426.fa	0.1461	0.3852	99.22	9.253	NA-NA	HIGH	NA-NA	9	9.253	17251/21985	99.22	892	MAG_426_0
SRR13308523_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.1320	0.1914	99.72	8.358	NA-NA	HIGH	NA-NA	8	8.358	10958/11938	99.72	10	NODE_15_length_59385_cov_11.2996_ID_3067
SRR13308523_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.0958	0.0885	99.29	6.063	NA-NA	HIGH	NA-NA	6	6.063	6243/7783	99.29	0	WK002-1-L-48h-01F6_S30_k141_2565
SRR13308523_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-30__bin.22.fa	0.0714	0.1913	99.63	4.523	NA-NA	HIGH	NA-NA	4	4.523	19522/21884	99.63	714	Q02-30_k141_3773
SRR13308523_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.0695	0.1015	98.82	4.400	NA-NA	HIGH	NA-NA	4	4.400	8246/11918	98.82	28	ERS3967702_k141_103
SRR13308523_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa	0.0671	0.0863	98.76	4.251	NA-NA	HIGH	NA-NA	4	4.251	7246/10670	98.76	0	WK040-2-L-48h-03F4_S68_k141_241
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.0577	0.0723	99.53	3.653	NA-NA	HIGH	NA-NA	3	3.653	8961/10372	99.53	150	TGS12-29_k141_701
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2603__bin.2.fa	0.0576	0.0570	98.72	3.648	NA-NA	HIGH	NA-NA	3	3.648	5567/8308	98.72	8	P2603_k141_86142
SRR13308523_trimmed_1.fastq.gz	EBC_134.6.fa	0.0520	0.1468	98.19	3.291	NA-NA	HIGH	NA-NA	3	3.291	13274/23356	98.19	5334	EBC_134.6_EBC_134_scaffold_3138
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2596__bin.6.fa	0.0502	0.1138	98.74	3.176	NA-NA	HIGH	NA-NA	3	3.176	12587/18638	98.74	1237	P2596_k141_212
SRR13308523_trimmed_1.fastq.gz	ODFM-BA-A-0136-001_Staphylococcus_aureus_18SBCL679.fa	0.0496	0.0716	99.19	3.142	NA-NA	HIGH	NA-NA	3	3.142	9273/11927	99.19	5	ODFM-BA-A-0136-001_Staphylococcus_aureus_18SBCL679_NZ_JABTZS010000005.1 Staphylococcus aureus strain 18SBCL679 18SBCL679STA_11, whole genome shotgun sequence
SRR13308523_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.31.fa	0.0303	0.0746	98.57	1.919	98.44-98.62	1.919	1.82-2.21	2	2.850	11251/20578	98.07	3264	SAMC044639_k141_6665
SRR13308523_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0262	0.0570	97.24	1.661	97.16-97.32	1.661	1.55-1.74	2	2.289	6260/18296	96.60	1573	NODE_38_length_116599_cov_69.9888_ID_20640
SRR13308523_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_9__bin.12.fa	0.0197	0.0202	97.70	1.247	97.55-97.87	1.247	1.12-1.32	2	3.176	2805/8084	96.64	2161	DF_9_k141_14
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2230_73323__bin.3.fa	0.0196	0.0190	98.91	1.242	98.79-99.01	1.242	1.17-1.31	2	1.789	4075/8035	97.83	14	P2230_73323_k141_365
SRR13308523_trimmed_1.fastq.gz	MAG_18.fa	0.0190	0.0154	96.64	1.206	96.45-96.83	1.206	1.08-1.33	2	2.703	1589/6527	95.54	2023	MAG_18_0
SRR13308523_trimmed_1.fastq.gz	WolfeBE_2014__932_Robiola_due_Latte__bin.1.fa	0.0173	0.0505	99.60	1.093	99.53-99.66	1.093	1.07-1.12	1	1.768	14203/24183	98.30	11	932_Robiola_due_Latte_k119_35
SRR13308523_trimmed_1.fastq.gz	LeechJ_2020__ERS3967701__bin.1.fa	0.0158	0.0395	99.49	0.998	99.40-99.57	0.998	0.96-1.03	1	1.781	11281/20761	98.05	503	ERS3967701_k141_224
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	0.0136	0.0125	95.70	0.861	95.33-96.00	0.861	0.74-0.98	2	2.609	1123/7565	94.03	2847	P2619_k141_112
SRR13308523_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0129	0.0190	99.17	0.819	99.03-99.31	0.819	0.77-0.87	1	1.508	5220/12064	97.33	16	NODE_1_length_333540_cov_36.9994_ID_1661
SRR13308523_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.0115	0.0172	95.16	0.730	94.91-95.51	0.730	0.62-0.80	2	2.468	1428/12230	93.31	3462	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR13308523_trimmed_1.fastq.gz	G_514_1B_orientalis_assembly.fa	0.0103	0.0167	97.77	0.653	97.56-97.97	0.653	0.60-0.70	1	1.448	3208/13382	95.50	16	NODE_1_length_900359_cov_75.777345
SRR13308523_trimmed_1.fastq.gz	YouL_2022__SRR13308537__bin.18.fa	0.0101	0.0120	98.98	0.641	98.83-99.18	0.641	0.59-0.69	1	1.341	3465/10039	96.63	3	NODE_38_length_92475_cov_11.0000_ID_100164
SRR13308523_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.0100	0.0121	98.82	0.632	98.62-99.00	0.632	0.58-0.69	1	1.420	3365/10141	96.50	116	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence
SRR13308523_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_260__bin.12.fa	0.0098	0.0222	98.52	0.622	98.40-98.65	0.622	0.59-0.65	1	1.559	5829/18794	96.29	1067	NODE_2_length_121764_cov_11.2380_ID_35475
SRR13308523_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	0.0086	0.0127	99.56	0.543	99.39-99.75	0.543	0.50-0.58	1	1.307	4218/11536	96.81	0	VB16-22_k141_485
