Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757823_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	82.4095	83.2195	99.89	177.000	NA-NA	HIGH	NA-NA	177	187.939	9829/10183	99.89	0	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757823_trimmed_1.fastq.gz	MAG_501.fa	10.7086	10.4541	99.60	23.000	NA-NA	HIGH	NA-NA	23	21.682	8578/9710	99.60	664	MAG_501_0
ERR4757823_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	5.0035	4.3943	98.68	10.747	NA-NA	HIGH	NA-NA	11	10.747	5866/8865	98.68	33	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757823_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	0.6608	0.5226	99.83	1.419	99.74-99.90	1.419	1.35-1.50	2	1.981	5752/7988	98.95	0	ERS3967741_k141_666
ERR4757823_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.2835	0.2143	98.51	0.609	98.31-98.72	0.609	0.56-0.66	1	1.448	2245/7783	96.07	52	WK002-1-L-48h-01F6_S30_k141_2565
ERR4757823_trimmed_1.fastq.gz	WalshL_xxxx__V9__bin.2.fa	0.2567	0.2449	99.28	0.551	99.11-99.48	0.551	0.51-0.59	1	1.328	3376/9740	96.64	12	V9_k141_63
ERR4757823_trimmed_1.fastq.gz	SalgadoTS_2021__SRR13801804__bin.3.fa	0.2350	0.2220	99.96	0.505	99.79-100.17	0.505	0.47-0.53	1	1.289	3785/9652	97.03	0	NODE_1_length_182977_cov_70.9954_ID_2060
ERR4757823_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811137__bin.9.fa	0.1335	0.2626	98.98	0.287	98.68-99.23	0.287	0.26-0.31	1	1.159	3593/19807	94.64	1	NODE_13_length_192530_cov_13.6963_ID_23629
ERR4757823_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	0.0972	0.0846	99.07	0.209	98.51-99.59	0.209	0.17-0.24	1	1.100	1264/8729	93.96	358	NODE_1_length_116121_cov_33.0000_ID_1072
ERR4757823_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_385__bin.9.fa	0.0570	0.0608	96.90	0.122	95.69-98.03	0.122	0.08-0.17	1	1.068	470/10831	90.37	0	NODE_1_length_311919_cov_11.9996_ID_36853
ERR4757823_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0492	0.0689	97.55	0.106	96.57-98.51	0.106	0.07-0.15	1	1.053	659/14170	90.58	0	VB11-26_k141_193
ERR4757823_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB06-21__bin.6.fa	0.0432	0.0881	97.27	0.093	96.24-98.31	0.093	0.07-0.13	1	1.099	781/20606	89.98	60	VB06-21_k141_12611
ERR4757823_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.0316	0.0248	97.13	0.068	95.29-99.27	0.068	0.03-0.12	1	1.149	248/7470	89.60	46	s8.ctg000010c
ERR4757823_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.0196	0.0903	99.00	0.042	97.86-100.17	0.042	0.03-0.06	1	1.021	1356/44775	89.33	0	WK065-1-L-08h-05B1_S62_k141_23
ERR4757823_trimmed_1.fastq.gz	EBC_024.4.fa	0.0111	0.0482	97.84	0.024	95.45-100.08	0.024	0.01-0.04	1	1.104	520/43386	86.70	2	EBC_024.4_EBC_024_scaffold_13
