Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR3017097_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	79.2827	88.7499	99.86	167.000	NA-NA	HIGH	NA-NA	167	169.340	47008/49112	99.86	7	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR3017097_trimmed_1.fastq.gz	EBC_113.1.fa	12.3434	3.9643	99.54	26.000	NA-NA	HIGH	NA-NA	26	26.431	12919/14908	99.54	0	EBC_113.1_EBC_113_scaffold_11
SRR3017097_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	1.8612	1.5012	99.81	3.920	NA-NA	HIGH	NA-NA	4	3.920	35098/37189	99.81	9	SternesPR_2017_k119_25
SRR3017097_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.5.fa	1.6331	2.1302	99.51	3.440	NA-NA	HIGH	NA-NA	3	3.440	50260/58479	99.51	97	SternesPR_2017_k119_35
SRR3017097_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.3.fa	1.5188	1.1867	99.56	3.199	NA-NA	HIGH	NA-NA	3	3.199	31433/36025	99.56	237	SternesPR_2017_k119_65
SRR3017097_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS006_71775__bin.7.fa	1.4961	1.0135	99.59	3.151	NA-NA	HIGH	NA-NA	3	3.151	27633/31401	99.59	24	AS006_71775_k141_28
SRR3017097_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_B_shotgun__bin.4.fa	0.7040	0.7145	99.94	1.483	99.91-99.97	1.483	1.45-1.51	2	1.975	35333/46568	99.11	0	SternesPR_2017_k119_23
SRR3017097_trimmed_1.fastq.gz	MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.7.fa	0.2591	0.0541	99.40	0.546	99.24-99.59	0.546	0.51-0.58	1	1.339	3360/9618	96.66	26	WK036-2-L-48h-03D6_S52_k141_207
SRR3017097_trimmed_1.fastq.gz	GCF_020510245.1_ASM2051024v1_genomic.fa	0.2388	0.0422	99.22	0.503	98.99-99.43	0.503	0.46-0.54	1	1.280	2464/7959	96.29	12	GCF_020510245.1_ASM2051024v1_genomic_NZ_CP084701.1 Oenococcus oeni strain AWRIB429 chromosome, complete genome
SRR3017097_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.2037	0.0592	99.64	0.429	99.48-99.85	0.429	0.40-0.45	1	1.258	4245/13589	96.32	2	NODE_1_length_274429_cov_22.9992_ID_7781
SRR3017097_trimmed_1.fastq.gz	SternesPR_2017__Y3D1_B_shotgun__bin.2.fa	0.1993	0.4919	99.50	0.420	99.44-99.57	0.420	0.41-0.43	1	1.229	32994/112389	96.12	2	SternesPR_2017_k119_7
SRR3017097_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0785	0.0206	99.15	0.165	98.61-99.60	0.165	0.14-0.19	1	1.109	1413/12064	93.32	7	NODE_1_length_333540_cov_36.9994_ID_1661
SRR3017097_trimmed_1.fastq.gz	GCF_001433825.1_ASM143382v1_genomic.fa	0.0491	0.0069	99.82	0.103	98.90-100.82	0.103	0.07-0.13	1	1.097	618/6638	92.63	0	GCF_001433825.1_ASM143382v1_genomic_NZ_AZCK01000001.1 Apilactobacillus kunkeei DSM 12361 = ATCC 700308 strain DSM 12361 NODE_1, whole genome shotgun sequence
SRR3017097_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0465	0.0101	95.36	0.098	93.82-97.31	0.098	0.05-0.16	1	1.056	215/10040	88.34	22	NODE_36_length_112572_cov_15.0000_ID_47355
SRR3017097_trimmed_1.fastq.gz	LeechJ_2020__ERS3967714__bin.6.fa	0.0445	0.0456	99.61	0.094	99.23-99.96	0.094	0.08-0.11	1	1.059	3706/46574	92.16	235	ERS3967714_k141_36
SRR3017097_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4.fa	0.0413	0.0092	97.89	0.087	96.57-99.14	0.087	0.06-0.14	1	1.080	413/9601	90.35	11	WK006-2-G-48h-01C9_S6_k141_210
