Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757826_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.2.fa	26.7400	26.4049	99.71	40.000	NA-NA	HIGH	NA-NA	40	44.419	10490/11466	99.71	6	ST007_71775_k141_4056
ERR4757826_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	16.7125	11.2428	99.99	25.000	NA-NA	HIGH	NA-NA	25	25.295	7898/7915	99.99	0	ERS3967703_k141_852
ERR4757826_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	10.0275	8.0945	100.00	15.000	NA-NA	HIGH	NA-NA	15	15.675	9493/9505	100.00	0	ERS3967706_k141_98
ERR4757826_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	6.8321	5.1896	99.44	10.220	NA-NA	HIGH	NA-NA	10	10.220	7455/8865	99.44	61	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757826_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	6.0569	4.2315	99.67	9.060	NA-NA	HIGH	NA-NA	9	9.060	7364/8160	99.67	24	GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence
ERR4757826_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	5.9043	3.6884	99.99	8.832	NA-NA	HIGH	NA-NA	8	8.832	7186/7200	99.99	1	ERS3967711_k141_542
ERR4757826_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	5.7984	4.1374	99.48	8.674	NA-NA	HIGH	NA-NA	8	8.674	6986/8220	99.48	25	ERS3967740_k141_2100
ERR4757826_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.13.fa	5.1971	10.0216	100.00	7.774	NA-NA	HIGH	NA-NA	7	7.774	22623/22651	100.00	0	ERS3967711_k141_339
ERR4757826_trimmed_1.fastq.gz	LeechJ_2020__ERS3967742__bin.3.fa	2.8245	12.0691	99.82	4.225	NA-NA	HIGH	NA-NA	4	4.225	47253/49999	99.82	0	ERS3967742_k141_58
ERR4757826_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	2.5878	2.7647	96.25	3.871	NA-NA	HIGH	NA-NA	4	3.871	3862/12634	96.25	2441	GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence
