Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593154_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	45.7558	42.3789	99.43	90.000	NA-NA	HIGH	NA-NA	90	85.532	6134/7322	99.43	11	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593154_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	29.9955	31.3965	98.57	59.000	NA-NA	HIGH	NA-NA	59	59.165	4983/7797	98.57	28	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593154_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	19.3191	17.9828	98.85	38.000	NA-NA	HIGH	NA-NA	38	39.323	5000/7154	98.85	10	NODE_10_length_61143_cov_28.9945_ID_1888
SRR27593154_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__P-22__bin.8.fa	0.9606	0.9616	99.68	1.889	99.61-99.74	1.889	1.80-1.99	2	2.527	5983/7771	99.16	0	P-22_k141_82
SRR27593154_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.6653	1.1344	99.24	1.309	99.15-99.34	1.309	1.23-1.38	2	2.836	7838/13589	98.24	16	NODE_1_length_274429_cov_22.9992_ID_7781
SRR27593154_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.4180	0.5673	98.45	0.822	98.29-98.64	0.822	0.77-0.87	1	1.498	3669/10617	96.63	5	SRS5653333_k141_170
SRR27593154_trimmed_1.fastq.gz	GCF_009428965.1_ASM942896v1_genomic.fa	0.3933	0.3695	99.41	0.774	99.21-99.62	0.774	0.71-0.83	1	1.525	3185/7077	97.46	46	GCF_009428965.1_ASM942896v1_genomic_NZ_CP045530.1 Limosilactobacillus pontis strain LP475 chromosome, complete genome
SRR27593154_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.3750	2.1591	99.56	0.738	99.51-99.63	0.738	0.71-0.75	1	1.430	20571/45159	97.50	0	P2597_k141_298
SRR27593154_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602156__bin.13.fa	0.2858	0.2218	98.19	0.562	97.89-98.44	0.562	0.51-0.63	1	1.360	1563/6110	95.70	150	NODE_13_length_131629_cov_20.9991_ID_137683
SRR27593154_trimmed_1.fastq.gz	GCF_009184845.1_ASM918484v1_genomic.fa	0.1967	0.3727	99.09	0.387	98.90-99.36	0.387	0.36-0.42	1	1.235	3196/13112	95.55	24	GCF_009184845.1_ASM918484v1_genomic_NZ_CP045068.1 Lacticaseibacillus manihotivorans strain LM010 chromosome
SRR27593154_trimmed_1.fastq.gz	LeechJ_xxxx__AF78__bin.4.fa	0.1760	0.1772	96.74	0.346	96.17-97.27	0.346	0.29-0.42	1	1.505	851/7826	93.09	30	AF78_k141_1694
SRR27593154_trimmed_1.fastq.gz	G_514_1B_orientalis_assembly.fa	0.1724	0.2929	98.15	0.339	97.82-98.45	0.339	0.30-0.37	1	1.269	2166/13382	94.29	7	NODE_1_length_900359_cov_75.777345
SRR27593154_trimmed_1.fastq.gz	GCF_004014775.2_ASM401477v2_genomic.fa	0.1705	0.2945	95.92	0.335	95.55-96.23	0.335	0.29-0.39	1	1.249	1028/13139	92.11	645	GCF_004014775.2_ASM401477v2_genomic_NZ_CP042808.1 Acetobacter oryzoeni strain B6 chromosome, complete genome
SRR27593154_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	0.1576	0.0924	98.47	0.310	97.90-99.03	0.310	0.26-0.37	1	1.161	733/4432	94.36	0	AF51_k141_148
SRR27593154_trimmed_1.fastq.gz	MAG_528.fa	0.1269	0.1479	97.41	0.250	96.85-97.80	0.250	0.22-0.30	1	1.145	888/9058	92.78	4	MAG_528_0
SRR27593154_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_424__bin.7.fa	0.1258	0.0819	98.96	0.247	98.47-99.59	0.247	0.20-0.29	1	1.218	817/5102	94.26	39	NODE_16_length_38615_cov_8.0000_ID_5830
SRR27593154_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.3.fa	0.0919	0.1350	96.76	0.181	96.02-97.45	0.181	0.14-0.23	1	1.586	722/11625	91.43	29	AF68_k141_2037
