Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR9640348_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	37.3391	18.3568	98.57	750.000	NA-NA	HIGH	NA-NA	750	688.328	2839/4432	98.57	1246	AF51_k141_148
SRR9640348_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	31.7134	38.2274	99.90	637.000	NA-NA	HIGH	NA-NA	637	614.554	11008/11346	99.90	0	WK032-1-L-48h-03B6_S34_k141_400
SRR9640348_trimmed_1.fastq.gz	GCF_004014775.2_ASM401477v2_genomic.fa	24.0464	34.8328	97.67	483.000	NA-NA	HIGH	NA-NA	483	548.770	6318/13139	97.67	4293	GCF_004014775.2_ASM401477v2_genomic_NZ_CP042808.1 Acetobacter oryzoeni strain B6 chromosome, complete genome
SRR9640348_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	2.9871	2.3197	99.00	60.000	NA-NA	HIGH	NA-NA	60	57.021	5367/7322	99.00	1	NODE_2_length_148631_cov_25.9785_ID_15265
SRR9640348_trimmed_1.fastq.gz	SRR10454486C2703_ghanensis_assembly.fa	1.2446	1.4692	99.63	25.000	NA-NA	HIGH	NA-NA	25	22.960	9885/11078	99.63	59	SRR10454486C0
SRR9640348_trimmed_1.fastq.gz	G_361_1B_senegalensis_assembly.fa	0.5230	0.9068	98.99	10.504	NA-NA	HIGH	NA-NA	11	10.504	11750/16100	98.99	173	NODE_1_length_842798_cov_130.063494
SRR9640348_trimmed_1.fastq.gz	MortensenS_xxxx__WK004-2-L-48h-01G7_S40__bin.2.fa	0.4778	0.7038	99.40	9.597	NA-NA	HIGH	NA-NA	10	9.597	11488/13831	99.40	397	WK004-2-L-48h-01G7_S40_k141_114
SRR9640348_trimmed_1.fastq.gz	LimaC_2020__SRR9646966__bin.12.fa	0.3904	0.4641	99.90	7.841	NA-NA	HIGH	NA-NA	8	7.841	10772/11126	99.90	6	NODE_2_length_160213_cov_24.3385_ID_151370
SRR9640348_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.3.fa	0.3652	1.4044	99.50	7.335	NA-NA	HIGH	NA-NA	7	7.335	30828/36025	99.50	3	SternesPR_2017_k119_65
SRR9640348_trimmed_1.fastq.gz	GCF_003403295.1_ASM340329v1_genomic.fa	0.1814	0.2911	99.60	3.643	NA-NA	HIGH	NA-NA	3	3.643	13164/14899	99.60	156	GCF_003403295.1_ASM340329v1_genomic_NZ_QUWV01000092.1 Komagataeibacter melaceti strain AV382 NODE_100_length_356_cov_138.539322, whole genome shotgun sequence
SRR9640348_trimmed_1.fastq.gz	LimaC_2020__SRR9640350__bin.18.fa	0.1575	0.1484	99.75	3.164	NA-NA	HIGH	NA-NA	3	3.164	8111/8752	99.75	4	NODE_4_length_109500_cov_17.9981_ID_22905
SRR9640348_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0462	0.0851	99.92	0.928	99.84-100.01	0.928	0.89-0.96	1	1.561	10374/17572	98.31	1	NODE_1_length_695767_cov_46.0000_ID_85857
SRR9640348_trimmed_1.fastq.gz	OlgaP_2019__SRR11909888__bin.7.fa	0.0432	0.0632	99.25	0.868	99.13-99.38	0.868	0.82-0.91	1	1.593	6330/13735	97.53	481	NODE_6_length_178379_cov_153.9948_ID_3109
SRR9640348_trimmed_1.fastq.gz	EBC_035.5.fa	0.0429	0.0479	99.16	0.862	99.03-99.31	0.862	0.81-0.91	1	1.605	4590/10333	97.42	707	EBC_035.5_EBC_035_scaffold_43
SRR9640348_trimmed_1.fastq.gz	G_24_1A_oryzifermentans_assembly.fa	0.0427	0.0581	98.41	0.857	98.30-98.56	0.857	0.80-0.91	1	1.689	4650/12550	96.85	2088	NODE_1_length_900296_cov_116.234665
SRR9640348_trimmed_1.fastq.gz	EBC_113.1.fa	0.0336	0.0532	98.67	0.676	98.50-98.83	0.676	0.64-0.72	1	1.477	4834/14908	96.43	358	EBC_113.1_EBC_113_scaffold_11
SRR9640348_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.0328	0.0486	98.49	0.659	98.32-98.63	0.659	0.62-0.70	1	1.461	4260/13994	96.24	54	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence
SRR9640348_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.24.fa	0.0311	0.0362	99.72	0.624	99.56-99.89	0.624	0.59-0.66	1	1.458	4586/10778	97.28	0	NODE_223_length_38296_cov_18.9231_ID_47679
SRR9640348_trimmed_1.fastq.gz	DeRoosJ_2020__B9M__bin.4.fa	0.0289	0.0333	95.32	0.580	94.99-95.71	0.580	0.49-0.65	2	1.913	1453/10748	93.75	2512	B9M_k141_979
SRR9640348_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.0277	0.0237	99.02	0.556	98.80-99.22	0.556	0.51-0.60	1	1.325	2532/8063	96.33	6	NODE_1_length_598382_cov_75.9985_ID_32759
SRR9640348_trimmed_1.fastq.gz	LimaC_2020__SRR9640353__bin.23.fa	0.0225	0.0446	99.64	0.451	99.50-99.81	0.451	0.42-0.47	1	1.288	6032/18560	96.44	19	NODE_5_length_126534_cov_17.6584_ID_520273
SRR9640348_trimmed_1.fastq.gz	MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.6.fa	0.0218	0.0311	98.19	0.437	97.96-98.44	0.437	0.40-0.47	1	1.270	2732/13311	95.02	148	WK001-2-L-48h-01F4_S28_k141_668
SRR9640348_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.26.fa	0.0198	0.0353	99.22	0.397	99.04-99.45	0.397	0.36-0.42	1	1.238	4226/16432	95.71	43	NODE_165_length_44518_cov_18.4289_ID_4922
SRR9640348_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	0.0155	0.0176	95.58	0.311	95.01-96.25	0.311	0.24-0.37	1	2.448	736/10651	91.74	2134	ERS1939593_k141_456
SRR9640348_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602152__bin.2.fa	0.0152	0.0237	99.48	0.305	99.25-99.74	0.305	0.28-0.33	1	1.182	3277/14645	95.29	5	NODE_14_length_146131_cov_33.0000_ID_155042
SRR9640348_trimmed_1.fastq.gz	MAG_15.fa	0.0130	0.0157	98.06	0.260	97.67-98.56	0.260	0.22-0.30	1	1.372	1506/11359	93.69	440	MAG_15_0
SRR9640348_trimmed_1.fastq.gz	LimaC_2020__SRR9640350__bin.12.fa	0.0125	0.0208	100.00	0.250	99.87-100.37	0.250	0.23-0.27	1	1.202	3576/15488	95.38	0	NODE_7_length_94694_cov_8.8202_ID_19916
SRR9640348_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.0121	0.0585	99.62	0.243	99.47-99.78	0.243	0.23-0.25	1	1.133	8664/45159	94.81	4	P2597_k141_298
