Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757817_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	44.0756	32.6651	99.43	106.000	NA-NA	HIGH	NA-NA	106	99.079	5483/6553	99.43	37	NODE_1_length_160535_cov_17.2789_ID_55527
ERR4757817_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q05-22__bin.4.fa	25.3642	28.2969	98.92	61.000	NA-NA	HIGH	NA-NA	61	60.928	6931/9706	98.92	41	Q05-22_k141_51
ERR4757817_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.2.fa	13.3058	18.7843	100.00	32.000	NA-NA	HIGH	NA-NA	32	33.421	12251/12252	100.00	0	ERS3967702_k141_159
ERR4757817_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	6.2371	8.5205	100.00	15.000	NA-NA	HIGH	NA-NA	15	15.417	11907/11918	100.00	0	ERS3967702_k141_103
ERR4757817_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	2.4932	2.3228	98.90	5.996	NA-NA	HIGH	NA-NA	6	5.996	5525/7797	98.90	10	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
ERR4757817_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	1.9060	1.7256	99.18	4.584	NA-NA	HIGH	NA-NA	4	4.584	6162/7955	99.18	5	SRS6115052_k141_129
ERR4757817_trimmed_1.fastq.gz	ODFM-BA-A-0141-001_Corynebacterium_flavescens_CCUG_28791T.fa	0.8177	1.0752	98.63	1.967	98.55-98.71	1.967	1.84-2.07	2	2.417	6500/11599	98.15	2	ODFM-BA-A-0141-001_Corynebacterium_flavescens_CCUG_28791T_NZ_VXKK01000001.1 Corynebacterium flavescens strain CCUG 28791T contig_0000001, whole genome shotgun sequence
ERR4757817_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.7267	0.8230	99.00	1.748	98.92-99.07	1.748	1.65-1.84	2	2.268	6142/10141	98.40	35	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence
ERR4757817_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.6466	0.7298	98.24	1.555	98.14-98.32	1.555	1.47-1.66	2	2.172	4562/10040	97.49	30	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757817_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.5384	0.4469	99.16	1.295	99.08-99.24	1.295	1.21-1.38	2	1.865	4192/7489	98.15	8	ERS1739834_k141_1514
ERR4757817_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.4928	0.4089	99.51	1.185	99.41-99.59	1.185	1.12-1.25	2	1.787	4421/7379	98.36	0	WK028-2-L-48h-03A1_S20_k141_3165
