Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757814_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.4.fa	38.9929	48.1327	99.98	43.000	NA-NA	HIGH	NA-NA	43	43.552	26165/26343	99.98	85	ERS3967699_k141_45
ERR4757814_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.2.fa	23.5771	22.1576	100.00	26.000	NA-NA	HIGH	NA-NA	26	26.352	20447/20466	100.00	0	ERS3967699_k141_178
ERR4757814_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	10.5144	6.4989	99.32	11.595	NA-NA	HIGH	NA-NA	12	11.595	10984/13589	99.32	14	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757814_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.1.fa	10.4287	10.3024	100.00	11.500	NA-NA	HIGH	NA-NA	11	11.500	21632/21634	100.00	0	ERS3967699_k141_136
ERR4757814_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.8.fa	7.3848	7.2582	99.85	8.144	NA-NA	HIGH	NA-NA	8	8.144	20348/21322	99.85	866	ERS3967699_k141_65
ERR4757814_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	3.1670	1.4557	98.54	3.492	NA-NA	HIGH	NA-NA	3	3.492	6354/10040	98.54	102	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757814_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	2.7856	1.1391	98.75	3.072	NA-NA	HIGH	NA-NA	3	3.072	6000/8865	98.75	124	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757814_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2146_73322__bin.6.fa	1.3544	0.9659	98.22	1.494	98.14-98.31	1.494	1.41-1.57	2	2.035	6866/15450	97.42	0	P2146_73322_k141_247
ERR4757814_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	1.0306	0.3482	99.56	1.136	99.45-99.65	1.136	1.07-1.20	1	1.763	4371/7379	98.33	0	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757814_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.4252	1.3076	99.33	0.469	99.25-99.43	0.469	0.45-0.48	1	1.258	20131/66192	96.23	1	P2545_k141_46
ERR4757814_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	0.1511	0.0897	96.63	0.167	95.84-97.27	0.167	0.13-0.22	1	1.536	837/12832	91.57	151	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence
ERR4757814_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS05-22__bin.3.fa	0.0957	0.3136	98.58	0.106	98.23-98.91	0.106	0.10-0.12	1	1.053	4477/69593	91.53	1	TGS05-22_k141_24
ERR4757814_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	0.0654	0.0198	97.41	0.072	95.55-99.59	0.072	0.03-0.13	1	1.039	204/6553	89.41	43	NODE_1_length_160535_cov_17.2789_ID_55527
ERR4757814_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0271	0.0105	99.60	0.030	96.74-99.82	0.030	0.03-0.07	1	1.153	216/8251	88.91	0	ERS3967691_k141_96
