Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2135457_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	78.5603	78.0168	100.00	1928.000	NA-NA	HIGH	NA-NA	1928	1948.466	12265/12275	100.00	0	ERS1939580_k141_163
ERR2135457_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	8.4346	10.8460	98.09	207.000	NA-NA	HIGH	NA-NA	207	435.756	8299/15106	98.09	3559	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2135457_trimmed_1.fastq.gz	MAG_148.fa	8.3939	6.5789	97.80	206.000	NA-NA	HIGH	NA-NA	206	371.273	4795/9570	97.80	4739	MAG_148_0
ERR2135457_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	4.2784	3.7386	99.97	105.000	NA-NA	HIGH	NA-NA	105	109.538	10566/10651	99.97	72	ERS1939593_k141_456
ERR2135457_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.1576	0.5868	99.86	3.868	NA-NA	HIGH	NA-NA	4	3.868	43583/45470	99.86	0	ERS1875938_k141_393
ERR2135457_trimmed_1.fastq.gz	MAG_98.fa	0.0298	0.0371	99.91	0.732	99.77-100.02	0.732	0.69-0.76	1	1.452	7644/15158	97.82	2	MAG_98_0
ERR2135457_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0261	0.0309	99.69	0.640	99.55-99.84	0.640	0.60-0.68	1	1.370	6135/14297	97.31	27	ERS1939655_k141_385
ERR2135457_trimmed_1.fastq.gz	MAG_34.fa	0.0258	0.0226	99.77	0.632	99.56-99.93	0.632	0.60-0.68	1	1.384	4606/10569	97.36	0	MAG_34_0
ERR2135457_trimmed_1.fastq.gz	MAG_367.fa	0.0189	0.0249	98.57	0.464	98.34-98.76	0.464	0.43-0.49	1	1.308	3748/15774	95.47	269	MAG_367_0
ERR2135457_trimmed_1.fastq.gz	MAG_31.fa	0.0175	0.0234	99.61	0.428	99.45-99.80	0.428	0.40-0.45	1	1.248	5066/16414	96.28	101	MAG_31_0
ERR2135457_trimmed_1.fastq.gz	MAG_307.fa	0.0136	0.0163	99.63	0.334	99.40-99.87	0.334	0.30-0.36	1	1.191	3691/14571	95.67	16	MAG_307_0
ERR2135457_trimmed_1.fastq.gz	MAG_1.fa	0.0124	0.0380	99.72	0.305	99.55-99.86	0.305	0.29-0.32	1	1.177	8951/37139	95.51	5	MAG_1_0
ERR2135457_trimmed_1.fastq.gz	MAG_308.fa	0.0093	0.0058	98.90	0.228	98.32-99.37	0.228	0.19-0.27	1	1.124	1085/7497	93.96	2	MAG_308_0
ERR2135457_trimmed_1.fastq.gz	MAG_52.fa	0.0074	0.0071	98.40	0.182	97.80-98.95	0.182	0.15-0.22	1	1.104	1194/11803	92.88	24	MAG_52_0
ERR2135457_trimmed_1.fastq.gz	MAG_2.fa	0.0054	0.0152	97.82	0.132	97.29-98.30	0.132	0.11-0.16	1	1.080	2154/34381	91.45	44	MAG_2_0
ERR2135457_trimmed_1.fastq.gz	MAG_37.fa	0.0045	0.0046	97.20	0.109	96.18-98.12	0.109	0.08-0.16	1	1.059	542/12621	90.34	1	MAG_37_0
ERR2135457_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.10.fa	0.0044	0.0070	98.15	0.109	97.46-98.79	0.109	0.09-0.13	1	1.065	1125/19430	91.22	10	ERS1939655_k141_32
