Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR12227964_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	85.3243	87.8178	98.43	192.000	NA-NA	HIGH	NA-NA	192	179.985	5224/8532	98.43	213	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
SRR12227964_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	11.5543	9.3003	99.08	26.000	NA-NA	HIGH	NA-NA	26	27.203	5128/6826	99.08	38	NODE_3_length_161229_cov_37.0000_ID_62026
SRR12227964_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	1.6989	1.3476	99.80	3.823	NA-NA	HIGH	NA-NA	4	3.823	6328/6739	99.80	0	NODE_1_length_371145_cov_15.9998_ID_63609
SRR12227964_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.3150	0.2967	100.00	0.709	99.84-100.14	0.709	0.66-0.75	1	1.409	4124/8063	97.86	0	NODE_1_length_598382_cov_75.9985_ID_32759
SRR12227964_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.2622	0.2576	98.88	0.590	98.67-99.09	0.590	0.54-0.63	1	1.222	2685/8010	96.54	31	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
SRR12227964_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.1651	0.1422	98.88	0.371	98.50-99.23	0.371	0.33-0.42	1	1.202	1615/7379	95.22	32	WK028-2-L-48h-03A1_S20_k141_3165
SRR12227964_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-25.1__bin.1.fa	0.1310	0.1097	99.39	0.295	98.88-99.80	0.295	0.26-0.34	1	1.150	1506/7120	95.11	4	V-25.1_k141_213
SRR12227964_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.1011	0.1267	98.93	0.227	98.50-99.31	0.227	0.20-0.26	1	1.121	1550/10617	93.98	9	SRS5653333_k141_170
SRR12227964_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	0.0943	0.1446	99.70	0.212	99.30-100.10	0.212	0.19-0.24	1	1.124	2283/13068	94.53	1	NODE_4_length_136482_cov_25.9989_ID_213579
SRR12227964_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0836	0.0871	97.90	0.188	97.29-98.54	0.188	0.15-0.23	1	1.373	802/8865	92.54	41	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
SRR12227964_trimmed_1.fastq.gz	MAG_501.fa	0.0727	0.0842	98.30	0.164	97.64-98.86	0.164	0.13-0.21	1	1.080	862/9710	92.49	0	MAG_501_0
SRR12227964_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0666	0.0780	96.72	0.150	95.68-97.37	0.150	0.12-0.21	1	1.135	512/10040	90.85	7	NODE_36_length_112572_cov_15.0000_ID_47355
SRR12227964_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	0.0387	0.0364	98.80	0.087	97.51-99.93	0.087	0.06-0.14	1	1.072	458/7988	91.19	64	ERS3967741_k141_666
SRR12227964_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0279	0.0424	95.07	0.063	92.97-96.65	0.063	0.04-0.13	1	1.030	164/12895	86.87	6	NODE_2_length_319059_cov_34.9987_ID_36074
SRR12227964_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	0.0262	0.0668	97.27	0.059	95.63-98.71	0.059	0.04-0.10	1	1.027	527/21532	88.72	0	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
SRR12227964_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.0230	0.0276	95.55	0.052	92.51-96.10	0.052	0.05-0.13	1	1.151	126/10183	86.79	106	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
SRR12227964_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.7.fa	0.0153	0.0343	96.86	0.034	94.80-97.80	0.034	0.02-0.06	1	1.025	238/18978	86.83	54	ST007_71775_k141_1546
