Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25395271_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q05-22__bin.4.fa	95.7113	94.2733	99.61	3244.000	NA-NA	HIGH	NA-NA	3244	2821.198	8611/9706	99.61	243	Q05-22_k141_51
SRR25395271_trimmed_1.fastq.gz	GCF_023061185.1_ASM2306118v1_genomic.fa	1.8293	2.6314	98.88	62.000	NA-NA	HIGH	NA-NA	62	57.060	10103/14346	98.88	1	GCF_023061185.1_ASM2306118v1_genomic_NZ_JAKGAK010000001.1 Chromohalobacter beijerinckii strain DSM 7218 1, whole genome shotgun sequence
SRR25395271_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.4721	0.3741	99.75	16.000	NA-NA	HIGH	NA-NA	16	15.244	6908/7470	99.75	39	s8.ctg000010c
SRR25395271_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.3820	0.3142	98.63	12.947	NA-NA	HIGH	NA-NA	13	12.947	5081/7797	98.63	24	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR25395271_trimmed_1.fastq.gz	MAG_312.fa	0.3753	0.5582	99.41	12.721	NA-NA	HIGH	NA-NA	13	12.721	12532/15037	99.41	75	MAG_312_0
SRR25395271_trimmed_1.fastq.gz	MAG_19.fa	0.3147	0.7105	99.57	10.666	NA-NA	HIGH	NA-NA	11	10.666	20003/22889	99.57	0	MAG_19_0
SRR25395271_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.1043	0.1992	98.91	3.537	NA-NA	HIGH	NA-NA	3	3.537	13549/19017	98.91	305	ERS3967688_k141_1437
SRR25395271_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	0.0666	0.0487	99.50	2.258	99.44-99.56	2.258	2.10-2.40	2	2.689	5498/7154	99.15	74	NODE_10_length_61143_cov_28.9945_ID_1888
SRR25395271_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	0.0551	0.0624	99.82	1.867	99.76-99.87	1.867	1.79-1.96	2	2.375	8944/11189	99.28	0	NODE_13_length_120594_cov_11.9989_ID_9743
SRR25395271_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__R03-19__bin.22.fa	0.0433	0.0379	99.05	1.466	98.95-99.11	1.466	1.40-1.55	2	2.121	4944/8642	98.21	0	R03-19_k141_426
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PM002_71775__bin.13.fa	0.0372	0.0546	98.45	1.261	98.37-98.56	1.261	1.20-1.31	2	1.908	6381/14408	97.41	156	PM002_71775_k141_238
SRR25395271_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	0.0359	0.0427	99.65	1.218	99.57-99.72	1.218	1.17-1.26	1	1.763	7487/11857	98.53	8	NODE_1_length_474995_cov_31.9992_ID_148470
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS04-30__bin.1.fa	0.0330	0.0452	99.58	1.119	99.51-99.65	1.119	1.07-1.16	1	1.679	8096/13713	98.31	8	TGS04-30_k141_93
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.17.fa	0.0316	0.0377	99.46	1.071	99.37-99.58	1.071	1.01-1.12	1	1.742	6551/11781	98.12	19	VB16-22_k141_115
SRR25395271_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0298	0.0562	99.15	1.011	99.07-99.25	1.011	0.96-1.05	1	1.627	8921/18267	97.71	71	s34.ctg000041c
SRR25395271_trimmed_1.fastq.gz	FontanaF_2023__SRR20746954__bin.5.fa	0.0283	0.0227	98.79	0.958	98.67-98.94	0.958	0.89-1.01	1	1.700	3375/7995	97.26	91	NODE_212_length_15552_cov_6.0000_ID_4197
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2134_73322__bin.24.fa	0.0282	0.0298	98.69	0.956	98.57-98.85	0.956	0.89-1.02	1	1.597	4383/10702	97.16	101	P2134_73322_k141_7133
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB07-22__bin.11.fa	0.0280	0.0287	99.57	0.951	99.46-99.69	0.951	0.90-1.00	1	1.604	5457/10179	98.01	7	VB07-22_k141_41
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB07-22__bin.2.fa	0.0279	0.0247	100.00	0.946	99.89-100.11	0.946	0.89-0.99	1	1.522	5676/8889	98.56	0	VB07-22_k141_773
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS15-30__bin.9.fa	0.0251	0.0371	98.82	0.851	98.68-98.94	0.851	0.81-0.90	1	1.528	5880/14814	97.06	4	TGS15-30_k141_1200
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2584__bin.5.fa	0.0236	0.0297	98.95	0.799	98.81-99.10	0.799	0.75-0.85	1	1.565	5026/12654	97.07	199	P2584_k141_383
SRR25395271_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.0226	0.0231	99.59	0.767	99.46-99.75	0.767	0.71-0.81	1	1.539	4819/10183	97.62	25	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M13__bin.18.fa	0.0217	0.0266	99.56	0.736	99.41-99.69	0.736	0.70-0.78	1	1.434	5559/12242	97.49	1	VB-16-M13_k141_479
SRR25395271_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.0193	0.0147	98.50	0.654	98.30-98.73	0.654	0.60-0.71	1	1.392	2337/7783	96.19	30	WK002-1-L-48h-01F6_S30_k141_2565
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2137_73322__bin.2.fa	0.0191	0.0241	98.71	0.647	98.56-98.90	0.647	0.60-0.69	1	1.391	4015/12611	96.38	0	P2137_73322_k141_1927
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	0.0175	0.0214	99.39	0.594	99.22-99.55	0.594	0.56-0.63	1	1.343	4279/11536	96.85	64	VB16-22_k141_485
SRR25395271_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0154	0.0137	98.53	0.523	98.27-98.80	0.523	0.47-0.56	1	1.335	2281/8865	95.72	26	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS15-30__bin.4.fa	0.0124	0.0124	95.94	0.420	95.50-96.38	0.420	0.36-0.49	1	1.294	948/9972	92.69	585	TGS15-30_k141_295
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-29__bin.23.fa	0.0106	0.0146	99.88	0.361	99.72-100.12	0.361	0.33-0.38	1	1.200	4010/13739	96.11	0	VB11-29_k141_43
SRR25395271_trimmed_1.fastq.gz	MAG_159.fa	0.0105	0.0152	98.76	0.357	98.52-99.01	0.357	0.32-0.38	1	1.224	2937/14265	95.03	69	MAG_159_0
SRR25395271_trimmed_1.fastq.gz	180.fa	0.0103	0.0139	98.84	0.348	98.62-99.10	0.348	0.32-0.38	1	1.334	2745/13331	95.03	222	NODE_1_length_3075451_cov_32.919575
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__KM-1G__bin.1.fa	0.0090	0.0096	99.30	0.304	99.01-99.63	0.304	0.27-0.34	1	1.157	2228/10591	95.10	29	KM-1G_k141_143
SRR25395271_trimmed_1.fastq.gz	MAG_35.fa	0.0090	0.0104	98.87	0.303	98.50-99.19	0.303	0.27-0.34	1	1.205	2151/11664	94.69	10	MAG_35_0
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS11-22__bin.13.fa	0.0087	0.0121	95.89	0.296	95.46-96.25	0.296	0.26-0.35	1	1.163	940/13440	91.78	66	TGS11-22_k141_488
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB14-22__bin.17.fa	0.0070	0.0059	97.80	0.237	97.27-98.19	0.237	0.21-0.28	1	1.129	896/8462	93.01	29	VB14-22_k141_7952
SRR25395271_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.0067	0.0090	98.64	0.229	98.16-98.98	0.229	0.20-0.26	1	1.136	1817/13589	93.72	15	NODE_1_length_274429_cov_22.9992_ID_7781
SRR25395271_trimmed_1.fastq.gz	WalshL_xxxx__V9__bin.2.fa	0.0060	0.0058	98.74	0.205	98.14-99.33	0.205	0.17-0.24	1	1.270	1237/9740	93.56	28	V9_k141_63
SRR25395271_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q07-22__bin.19.fa	0.0060	0.0066	98.24	0.204	97.72-98.67	0.204	0.18-0.24	1	1.110	1186/11134	93.03	363	Q07-22_k141_52
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-30__bin.19.fa	0.0059	0.0064	96.50	0.199	95.75-97.06	0.199	0.16-0.24	1	1.103	672/11137	91.34	953	VB11-30_k141_132
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M16__bin.5.fa	0.0056	0.0077	99.48	0.191	98.99-99.85	0.191	0.16-0.22	1	1.121	2010/13556	94.03	13	VB-16-M16_k141_134
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS04-29__bin.9.fa	0.0054	0.0102	97.26	0.184	96.81-97.68	0.184	0.16-0.21	1	1.126	1330/18713	91.82	115	TGS04-29_k141_1781
SRR25395271_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0054	0.0104	99.43	0.183	99.12-99.82	0.183	0.16-0.20	1	1.300	2740/19352	93.89	261	NODE_7_length_112150_cov_14.2384_ID_46122
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0050	0.0070	100.00	0.168	99.65-100.47	0.168	0.14-0.19	1	1.157	2288/14170	94.29	0	VB11-26_k141_193
SRR25395271_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.0049	0.0036	98.98	0.164	98.30-99.66	0.164	0.13-0.20	1	1.109	832/7489	93.16	78	ERS1739834_k141_1514
SRR25395271_trimmed_1.fastq.gz	QuijadaN_2022__ERR7245779__bin.25.fa	0.0048	0.0041	99.61	0.163	98.92-100.06	0.163	0.14-0.19	1	1.089	1145/8573	93.71	9	NODE_1_length_351978_cov_309.9895_ID_118563
SRR25395271_trimmed_1.fastq.gz	MAG_501.fa	0.0047	0.0047	97.71	0.161	96.99-98.34	0.161	0.13-0.20	1	1.142	705/9710	91.89	400	MAG_501_0
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB13-29__bin.20.fa	0.0044	0.0056	98.75	0.148	98.12-99.39	0.148	0.12-0.17	1	1.114	1213/12991	92.64	198	VB13-29_k141_377
SRR25395271_trimmed_1.fastq.gz	Wy5_bin.lin.34.fa	0.0043	0.0059	98.94	0.144	98.34-99.48	0.144	0.12-0.17	1	1.179	1215/12574	92.74	176	s3.ctg000020l
SRR25395271_trimmed_1.fastq.gz	MAG_329.fa	0.0040	0.0057	95.21	0.136	94.04-96.43	0.136	0.09-0.20	1	1.078	395/14195	89.09	2	MAG_329_0
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-03-M5__bin.22.fa	0.0038	0.0049	99.47	0.130	98.84-99.93	0.130	0.11-0.16	1	1.072	1314/12679	92.95	415	VB-03-M5_k141_132
SRR25395271_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.0036	0.0043	98.86	0.122	98.07-99.57	0.122	0.09-0.15	1	1.066	964/11918	92.21	2	ERS3967702_k141_103
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-14D__bin.48.fa	0.0035	0.0050	97.79	0.119	96.95-98.56	0.119	0.09-0.15	1	1.075	795/14141	91.13	38	VB-14D_k141_403
SRR25395271_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_286__bin.4.fa	0.0034	0.0035	98.17	0.116	97.26-99.08	0.116	0.09-0.16	1	1.126	650/10478	91.42	51	NODE_10_length_98713_cov_16.0000_ID_19272
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB10-22__bin.21.fa	0.0032	0.0133	99.76	0.107	99.33-100.15	0.107	0.09-0.12	1	1.057	4016/42498	92.67	0	VB10-22_k141_587
SRR25395271_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.0029	0.0024	97.88	0.097	96.75-99.24	0.097	0.06-0.14	1	1.046	393/8244	90.65	4	NODE_37_length_133389_cov_15.7682_ID_27250
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-032__bin.18.fa	0.0028	0.0040	97.77	0.096	96.64-98.98	0.096	0.06-0.14	1	1.058	638/14058	90.51	43	DC18-032_k141_2916
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB10-22__bin.20.fa	0.0027	0.0033	97.33	0.092	96.08-98.70	0.092	0.06-0.14	1	1.053	455/11932	90.00	69	VB10-22_k141_420
SRR25395271_trimmed_1.fastq.gz	MAG_161.fa	0.0025	0.0035	98.30	0.084	97.16-99.39	0.084	0.06-0.12	1	1.067	674/14150	90.65	7	MAG_161_0
SRR25395271_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	0.0024	0.0019	95.67	0.083	93.56-97.49	0.083	0.04-0.14	1	1.087	173/7774	88.45	28	NODE_24_length_69116_cov_15.0000_ID_16044
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-22__bin.6.fa	0.0024	0.0028	99.01	0.082	97.88-100.07	0.082	0.06-0.12	1	1.045	685/11807	91.23	1	TGS01-22_k141_1527
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	0.0023	0.0025	98.02	0.078	96.68-99.62	0.078	0.05-0.11	1	1.088	433/10683	90.18	106	DC18-F-AR_k141_2738
SRR25395271_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q05-22__bin.10.fa	0.0021	0.0026	95.48	0.071	93.76-97.52	0.071	0.03-0.12	1	1.044	204/12404	87.59	333	Q05-22_k141_1743
SRR25395271_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q08-22__bin.21.fa	0.0021	0.0030	98.45	0.071	97.09-99.60	0.071	0.05-0.11	1	1.066	594/14106	90.29	49	Q08-22_k141_123
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.8.fa	0.0019	0.0025	98.39	0.066	96.91-99.33	0.066	0.04-0.10	1	1.038	506/13136	90.03	6	RC17-F-BR_k141_1054
SRR25395271_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0016	0.0019	99.49	0.054	98.08-100.76	0.054	0.04-0.09	1	1.061	545/12064	90.49	5	NODE_1_length_333540_cov_36.9994_ID_1661
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB14-22__bin.47.fa	0.0015	0.0017	97.81	0.051	95.86-99.84	0.051	0.02-0.10	1	1.025	282/11283	88.78	236	VB14-22_k141_360
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-12D__bin.11.fa	0.0014	0.0015	98.24	0.049	96.28-100.60	0.049	0.02-0.09	1	1.057	298/10818	89.06	21	VB-12D_k141_1575
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	0.0014	0.0011	97.70	0.048	95.14-98.81	0.048	0.03-0.11	1	1.064	172/7565	88.51	12	P2619_k141_112
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__T-22__bin.15.fa	0.0013	0.0014	98.44	0.043	96.04-100.58	0.043	0.02-0.08	1	1.021	283/10851	88.90	0	T-22_k141_485
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2137_73322__bin.60.fa	0.0011	0.0019	97.36	0.038	95.45-99.09	0.038	0.02-0.07	1	1.078	270/16563	87.56	1	P2137_73322_k141_76
SRR25395271_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2137_73322__bin.36.fa	0.0009	0.0015	97.99	0.031	95.65-99.05	0.031	0.02-0.07	1	1.027	262/15872	87.60	22	P2137_73322_k141_242
