Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR11602139_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	51.6596	30.1543	99.94	480.000	NA-NA	HIGH	NA-NA	480	486.227	4353/4432	99.94	0	AF51_k141_148
SRR11602139_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	20.0181	28.6498	99.54	186.000	NA-NA	HIGH	NA-NA	186	257.002	9828/11346	99.54	1235	WK032-1-L-48h-03B6_S34_k141_400
SRR11602139_trimmed_1.fastq.gz	GCF_004014775.2_ASM401477v2_genomic.fa	11.9463	20.5464	98.24	111.000	NA-NA	HIGH	NA-NA	111	256.594	7584/13139	98.24	4288	GCF_004014775.2_ASM401477v2_genomic_NZ_CP042808.1 Acetobacter oryzoeni strain B6 chromosome, complete genome
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602156__bin.13.fa	5.9193	4.5726	99.99	55.000	NA-NA	HIGH	NA-NA	55	52.239	6096/6110	99.99	0	NODE_13_length_131629_cov_20.9991_ID_137683
SRR11602139_trimmed_1.fastq.gz	SRR10454486C2703_ghanensis_assembly.fa	1.8296	2.5642	99.79	17.000	NA-NA	HIGH	NA-NA	17	16.707	10379/11078	99.79	51	SRR10454486C0
SRR11602139_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4.fa	1.5454	2.0202	99.34	14.360	NA-NA	HIGH	NA-NA	14	14.360	7815/9601	99.34	16	WK006-2-G-48h-01C9_S6_k141_210
SRR11602139_trimmed_1.fastq.gz	GCF_001436735.1_ASM143673v1_genomic.fa	1.0905	1.1415	99.50	10.133	NA-NA	HIGH	NA-NA	10	10.133	7111/8300	99.50	5	GCF_001436735.1_ASM143673v1_genomic_NZ_AYZE01000001.1 Liquorilactobacillus cacaonum DSM 21116 NODE_1, whole genome shotgun sequence
SRR11602139_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.9444	1.6029	99.49	8.775	NA-NA	HIGH	NA-NA	9	8.775	11604/13589	99.49	148	NODE_1_length_274429_cov_22.9992_ID_7781
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.8.fa	0.5433	1.1382	99.94	5.048	NA-NA	HIGH	NA-NA	5	5.048	16170/16499	99.94	5	NODE_17_length_157412_cov_263.9900_ID_85635
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.4898	1.0718	99.94	4.551	NA-NA	HIGH	NA-NA	4	4.551	17248/17572	99.94	0	NODE_1_length_695767_cov_46.0000_ID_85857
SRR11602139_trimmed_1.fastq.gz	MAG_15.fa	0.4579	0.6575	98.91	4.255	NA-NA	HIGH	NA-NA	4	4.255	8095/11359	98.91	566	MAG_15_0
SRR11602139_trimmed_1.fastq.gz	SRR10454516C127_okinawensis_assembly.fa	0.4194	0.6160	96.86	3.897	NA-NA	HIGH	NA-NA	3	3.897	4331/11628	96.86	653	SRR10454516C0
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602145__bin.5.fa	0.4165	0.4000	99.89	3.870	NA-NA	HIGH	NA-NA	4	3.870	7349/7608	99.89	1	NODE_23_length_122968_cov_19.9991_ID_78500
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602148__bin.1.fa	0.2621	0.3854	99.89	2.435	99.84-99.92	2.435	2.33-2.55	2	2.660	10315/11695	99.60	1	NODE_4_length_375774_cov_29.9991_ID_106033
SRR11602139_trimmed_1.fastq.gz	OlgaP_2019__SRR11910536__bin.9.fa	0.2064	0.3290	99.39	1.918	99.21-99.44	1.918	1.84-2.27	2	2.590	8835/12525	98.88	488	NODE_1_length_334456_cov_667.9880_ID_365
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.1470	0.1856	99.86	1.366	99.78-99.93	1.366	1.30-1.43	2	1.865	7172/10040	98.92	26	NODE_36_length_112572_cov_15.0000_ID_47355
SRR11602139_trimmed_1.fastq.gz	GCF_918814755.1_ASM91881475v1_genomic.fa	0.1438	0.1559	99.64	1.336	99.53-99.70	1.336	1.27-1.42	2	1.902	5551/8430	98.66	78	GCF_918814755.1_ASM91881475v1_genomic_NZ_CAKKNT010000001.1 Periweissella ghanensis strain LMG 24286 substr. LMG 24286, whole genome shotgun sequence
SRR11602139_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	0.1288	0.2757	99.84	1.197	99.77-99.90	1.197	1.15-1.23	1	1.736	11200/16868	98.69	52	NODE_1_length_226747_cov_170.6923_ID_63368
SRR11602139_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.3.fa	0.1246	0.5689	99.55	1.158	99.49-99.61	1.158	1.13-1.19	1	1.763	21492/36025	98.35	42	SternesPR_2017_k119_65
SRR11602139_trimmed_1.fastq.gz	LimaC_2020__SRR9646966__bin.12.fa	0.1025	0.1446	99.59	0.952	99.49-99.70	0.952	0.90-1.00	1	1.835	6023/11126	98.04	16	NODE_2_length_160213_cov_24.3385_ID_151370
SRR11602139_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602145__bin.17.fa	0.0935	0.1725	99.98	0.869	99.90-100.09	0.869	0.83-0.90	1	1.534	8325/14432	98.24	0	NODE_32_length_107100_cov_16.0000_ID_3039
SRR11602139_trimmed_1.fastq.gz	OlgaP_2019__SRR11909888__bin.7.fa	0.0833	0.1445	99.25	0.774	99.13-99.39	0.774	0.73-0.81	1	1.473	5868/13735	97.29	129	NODE_6_length_178379_cov_153.9948_ID_3109
SRR11602139_trimmed_1.fastq.gz	MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6.fa	0.0795	0.1297	98.60	0.738	98.46-98.76	0.738	0.69-0.79	1	1.483	4458/13160	96.57	92	WK058-1-L-48h-04G6_S31_k141_952
SRR11602139_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.0766	0.0836	96.10	0.712	95.79-96.39	0.712	0.61-0.78	1	1.377	1281/8642	94.03	847	WK023-1-L-48h-02G3_S117_k141_1117
SRR11602139_trimmed_1.fastq.gz	MAG_116.fa	0.0746	0.0463	98.52	0.693	98.24-98.71	0.693	0.63-0.79	1	1.373	1476/4679	96.35	5	MAG_116_0
SRR11602139_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa	0.0738	0.0992	99.37	0.686	99.21-99.54	0.686	0.64-0.73	1	1.631	4378/10670	97.17	282	WK040-2-L-48h-03F4_S68_k141_241
SRR11602139_trimmed_1.fastq.gz	MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.6.fa	0.0607	0.1029	98.42	0.564	98.24-98.63	0.564	0.52-0.60	1	1.354	3573/13311	95.85	133	WK001-2-L-48h-01F4_S28_k141_668
SRR11602139_trimmed_1.fastq.gz	GCF_001435975.1_ASM143597v1_genomic.fa	0.0563	0.1110	99.09	0.523	98.90-99.26	0.523	0.49-0.56	1	1.343	4762/15512	96.26	63	GCF_001435975.1_ASM143597v1_genomic_NZ_AYYR01000001.1 Secundilactobacillus collinoides DSM 20515 = JCM 1123 strain DSM 20515 NODE_1, whole genome shotgun sequence
