Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967714__bin.6.fa	40.3243	67.4323	100.00	28.000	NA-NA	HIGH	NA-NA	28	27.701	46530/46574	100.00	0	ERS3967714_k141_36
ERR4757829_trimmed_1.fastq.gz	MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.5.fa	23.0425	14.9790	98.84	16.000	NA-NA	HIGH	NA-NA	16	16.872	12885/18526	98.84	11	WK045-2-L-48h-03H6_S88_k141_127
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967716__bin.4.fa	13.7645	7.9151	99.96	9.558	NA-NA	HIGH	NA-NA	9	9.558	15811/16025	99.96	0	ERS3967716_k141_332
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.12.fa	5.0693	1.2343	99.84	3.520	NA-NA	HIGH	NA-NA	3	3.520	6545/6875	99.84	1	ERS3967715_k141_977
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.10.fa	4.3091	1.9900	99.75	2.992	NA-NA	HIGH	NA-NA	3	2.992	12125/13119	99.75	0	ERS3967715_k141_57
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.5.fa	3.5897	2.3462	99.89	2.493	99.86-99.92	2.493	2.40-2.59	2	2.757	16281/18372	99.61	6	ERS3967715_k141_61
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	2.6245	0.7281	100.00	1.822	99.97-100.10	1.822	1.75-1.93	2	2.373	6719/7915	99.47	0	ERS3967703_k141_852
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	2.0668	0.6881	100.00	1.435	99.94-100.08	1.435	1.37-1.50	2	1.964	7283/9505	99.14	0	ERS3967706_k141_98
ERR4757829_trimmed_1.fastq.gz	MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.3.fa	1.2226	0.7974	97.56	0.849	97.44-97.67	0.849	0.80-0.90	1	1.540	4902/18407	95.82	0	WK069-2-L-48h-05D2_S81_k141_23
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.8.fa	1.0635	0.8323	99.95	0.738	99.85-100.08	0.738	0.70-0.77	1	1.418	11317/21993	97.88	0	ERS3967715_k141_180
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	1.0430	0.2687	99.75	0.724	99.57-99.92	0.724	0.67-0.79	1	1.436	3431/7200	97.64	0	ERS3967711_k141_542
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.1.fa	0.8163	0.3277	99.99	0.567	99.81-100.16	0.567	0.53-0.60	1	1.328	4877/11305	97.32	0	ERS3967715_k141_316
ERR4757829_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.2.fa	0.5223	0.2126	97.84	0.363	97.49-98.14	0.363	0.32-0.40	1	1.198	1795/11566	94.17	26	WK038-2-L-48h-03E5_S60_k141_60
ERR4757829_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.5.fa	0.2517	0.1025	98.04	0.175	97.43-98.64	0.175	0.14-0.21	1	1.142	1004/11552	92.42	19	WK029-1-L-48h-03A3_S22_k141_711
ERR4757829_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.0895	0.0364	96.05	0.062	93.87-97.92	0.062	0.03-0.12	1	1.030	199/11531	87.73	1	ERS3967692_k141_68
ERR4757829_trimmed_1.fastq.gz	MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.2.fa	0.0727	0.0341	99.34	0.050	97.79-101.44	0.050	0.03-0.08	1	1.028	529/13176	90.15	1	WK069-2-L-48h-05D2_S81_k141_369
ERR4757829_trimmed_1.fastq.gz	MAG_34.fa	0.0722	0.0273	99.56	0.050	97.82-101.08	0.050	0.03-0.08	1	1.024	450/10569	90.32	2	MAG_34_0
ERR4757829_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.0427	0.0154	99.76	0.030	97.53-101.03	0.030	0.02-0.06	1	1.021	281/10183	89.06	6	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757829_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS05-22__bin.3.fa	0.0130	0.0326	100.00	0.009	96.96-100.49	0.009	0.01-0.02	1	0.987	688/69593	86.16	6	TGS05-22_k141_24
