Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR12227952_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	78.5154	79.8606	98.75	642.000	NA-NA	HIGH	NA-NA	642	567.054	5784/8532	98.75	284	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
SRR12227952_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	12.2298	9.7284	99.09	100.000	NA-NA	HIGH	NA-NA	100	102.802	5146/6826	99.09	38	NODE_3_length_161229_cov_37.0000_ID_62026
SRR12227952_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	4.0358	3.9185	99.28	33.000	NA-NA	HIGH	NA-NA	33	69.081	6394/8010	99.28	80	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
SRR12227952_trimmed_1.fastq.gz	GCF_001434295.1_ASM143429v1_genomic.fa	1.5419	1.8312	99.98	12.607	NA-NA	HIGH	NA-NA	12	12.607	10246/10311	99.98	44	GCF_001434295.1_ASM143429v1_genomic_NZ_AZFA01000001.1 Companilactobacillus versmoldensis DSM 14857 = KCTC 3814 strain DSM 14857 Scaffold1, whole genome shotgun sequence
SRR12227952_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	1.5382	2.3299	100.00	12.578	NA-NA	HIGH	NA-NA	12	12.578	13068/13068	100.00	0	NODE_4_length_136482_cov_25.9989_ID_213579
SRR12227952_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.6715	0.6251	99.97	5.491	NA-NA	HIGH	NA-NA	5	5.491	7989/8063	99.97	2	NODE_1_length_598382_cov_75.9985_ID_32759
SRR12227952_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.3559	0.4411	98.50	2.910	NA-NA	HIGH	NA-NA	3	2.910	6646/10617	98.50	27	SRS5653333_k141_170
SRR12227952_trimmed_1.fastq.gz	GCF_003946505.1_ASM394650v1_genomic.fa	0.2812	0.3305	99.86	2.299	99.82-100.01	2.299	1.98-2.40	2	2.629	8757/10155	99.52	69	GCF_003946505.1_ASM394650v1_genomic_NZ_RHON01000001.1 Companilactobacillus mishanensis strain 256-3 contig1, whole genome shotgun sequence
SRR12227952_trimmed_1.fastq.gz	178.fa	0.1667	0.2127	100.00	1.363	99.95-100.09	1.363	1.30-1.42	2	1.894	8321/11078	99.08	0	NODE_1_length_739497_cov_43.169039
SRR12227952_trimmed_1.fastq.gz	GCF_010306265.1_ASM1030626v1_genomic.fa	0.1485	0.1388	99.10	1.215	98.98-99.20	1.215	1.15-1.29	2	1.815	4253/7975	97.99	28	GCF_010306265.1_ASM1030626v1_genomic_NZ_BLKA01000001.1 Weissella sagaensis strain X0278 contig1, whole genome shotgun sequence
SRR12227952_trimmed_1.fastq.gz	GCF_008033155.1_ASM803315v1_genomic.fa	0.1387	0.1449	99.28	1.134	99.18-99.40	1.134	1.06-1.19	1	1.713	4595/8418	98.07	25	GCF_008033155.1_ASM803315v1_genomic_NZ_CP042371.1 Secundilactobacillus malefermentans strain CBA3618 chromosome, complete genome
SRR12227952_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811285__bin.2.fa	0.1270	0.1773	99.56	1.039	99.46-99.66	1.039	0.99-1.08	1	1.601	6827/12113	98.17	52	NODE_1_length_1022137_cov_101.0084_ID_918
SRR12227952_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.0656	0.0515	99.62	0.537	99.40-99.83	0.537	0.49-0.58	1	1.335	2507/6739	96.86	10	NODE_1_length_371145_cov_15.9998_ID_63609
SRR12227952_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0527	0.0610	97.95	0.431	97.63-98.33	0.431	0.38-0.48	1	1.247	1876/10040	94.73	41	NODE_36_length_112572_cov_15.0000_ID_47355
SRR12227952_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_69__bin.5.fa	0.0347	0.0427	98.29	0.284	97.87-98.67	0.284	0.25-0.33	1	1.145	1549/10681	93.96	62	DS_69_k141_7359
SRR12227952_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_64__bin.3.fa	0.0319	0.0137	99.71	0.261	99.01-100.41	0.261	0.21-0.32	1	1.166	784/3668	95.14	10	DS_64_k141_2605
SRR12227952_trimmed_1.fastq.gz	GCF_001434665.1_ASM143466v1_genomic.fa	0.0310	0.0337	96.30	0.253	95.67-96.85	0.253	0.21-0.31	1	1.216	666/9431	91.81	124	GCF_001434665.1_ASM143466v1_genomic_NZ_AZDG01000001.1 Companilactobacillus tucceti DSM 20183 Scaffold1, whole genome shotgun sequence
SRR12227952_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.0267	0.0416	98.78	0.218	98.40-99.25	0.218	0.18-0.25	1	1.207	1887/13589	93.83	1165	NODE_1_length_274429_cov_22.9992_ID_7781
SRR12227952_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	0.0067	0.0169	96.12	0.055	94.48-98.03	0.055	0.03-0.09	1	1.024	338/21532	87.46	2	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
