Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593207_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	36.1894	27.4934	99.50	6.683	NA-NA	HIGH	NA-NA	6	6.683	5846/6826	99.50	0	NODE_3_length_161229_cov_37.0000_ID_62026
SRR27593207_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	10.2823	9.0436	99.12	1.899	99.04-99.18	1.899	1.78-1.99	2	2.471	4824/7470	98.60	73	s8.ctg000010c
SRR27593207_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	9.5775	7.7902	99.86	1.769	99.79-99.91	1.769	1.69-1.87	2	2.415	5955/7489	99.26	0	ERS1739834_k141_1514
SRR27593207_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	7.5991	8.0510	99.67	1.403	99.58-99.74	1.403	1.33-1.47	2	2.011	6318/9278	98.77	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593207_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	6.4665	5.9591	99.13	1.194	99.02-99.23	1.194	1.13-1.27	2	1.915	4379/8244	97.98	0	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593207_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	5.3712	7.1908	98.73	0.992	98.62-98.87	0.992	0.93-1.04	1	1.654	5048/11918	97.27	7	ERS3967702_k141_103
SRR27593207_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_418__bin.8.fa	5.1757	4.8320	98.78	0.956	98.66-98.93	0.956	0.89-1.01	1	1.642	3514/8364	97.24	11	NODE_1_length_253996_cov_27.9987_ID_4007
SRR27593207_trimmed_1.fastq.gz	MAG_501.fa	4.0924	4.4760	98.69	0.756	98.51-98.87	0.756	0.70-0.81	1	1.458	3424/9710	96.69	31	MAG_501_0
SRR27593207_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	2.2881	1.8485	98.85	0.423	98.55-99.14	0.423	0.38-0.46	1	1.252	1762/7322	95.51	0	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593207_trimmed_1.fastq.gz	MAG_312.fa	2.0786	3.4310	98.80	0.384	98.53-99.00	0.384	0.36-0.41	1	1.222	3294/15037	95.22	0	MAG_312_0
SRR27593207_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.9215	2.6333	98.76	0.355	98.49-98.99	0.355	0.32-0.38	1	1.242	2499/12230	95.01	13	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
