Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757851_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	43.1011	39.9492	99.45	50.000	NA-NA	HIGH	NA-NA	50	50.258	11443/13589	99.45	10	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757851_trimmed_1.fastq.gz	MAG_501.fa	16.3784	11.1641	99.45	19.000	NA-NA	HIGH	NA-NA	19	18.633	8184/9710	99.45	4	MAG_501_0
ERR4757851_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	9.4909	6.5420	98.49	11.010	NA-NA	HIGH	NA-NA	11	11.010	6259/10040	98.49	196	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757851_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	4.3953	14.1150	99.07	5.099	NA-NA	HIGH	NA-NA	5	5.099	33498/44775	99.07	65	WK065-1-L-08h-05B1_S62_k141_23
ERR4757851_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	3.5721	11.1799	99.68	4.144	NA-NA	HIGH	NA-NA	4	4.144	40945/45159	99.68	0	P2597_k141_298
ERR4757851_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	3.1637	1.8224	99.64	3.670	NA-NA	HIGH	NA-NA	3	3.670	7351/8220	99.64	21	ERS3967740_k141_2100
ERR4757851_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	2.8652	1.5560	99.79	3.324	NA-NA	HIGH	NA-NA	3	3.324	7416/7915	99.79	0	ERS3967703_k141_852
ERR4757851_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	2.5221	1.6435	99.73	2.926	NA-NA	HIGH	NA-NA	3	2.926	8754/9505	99.73	0	ERS3967706_k141_98
ERR4757851_trimmed_1.fastq.gz	MAG_116.fa	1.1162	0.3780	98.82	1.295	98.66-98.93	1.295	1.20-1.41	2	2.025	2352/4679	97.81	57	MAG_116_0
ERR4757851_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	1.1117	0.9588	98.01	1.290	97.89-98.11	1.290	1.22-1.37	2	1.799	4936/12634	97.01	110	GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence
ERR4757851_trimmed_1.fastq.gz	GCF_019655995.1_ASM1965599v1_genomic.fa	1.0766	0.5629	98.03	1.249	97.87-98.19	1.249	1.15-1.35	2	1.914	2957/7647	96.98	98	GCF_019655995.1_ASM1965599v1_genomic_NZ_BPKV01000001.1 Leuconostoc holzapfelii strain JCM 16942 contig1, whole genome shotgun sequence
ERR4757851_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.9989	0.5952	97.49	1.159	97.33-97.65	1.159	1.06-1.23	2	2.009	2696/8642	96.31	1448	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757851_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	0.9890	0.4987	99.71	1.147	99.62-99.79	1.147	1.10-1.21	1	1.797	4506/7200	98.50	0	ERS3967711_k141_542
ERR4757851_trimmed_1.fastq.gz	MAG_183.fa	0.9824	1.3199	99.16	1.140	99.10-99.24	1.140	1.09-1.17	1	1.887	10090/19273	97.93	0	MAG_183_0
ERR4757851_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	0.8108	0.4925	99.33	0.941	99.23-99.46	0.941	0.89-0.98	1	1.575	4335/8729	97.77	7	NODE_1_length_116121_cov_33.0000_ID_1072
ERR4757851_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.7394	0.3904	96.32	0.858	96.09-96.55	0.858	0.76-0.93	1	1.556	1402/7783	94.62	1252	WK002-1-L-48h-01F6_S30_k141_2565
ERR4757851_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.4788	0.2426	99.56	0.555	99.34-99.77	0.555	0.51-0.60	1	1.379	2747/7379	96.86	0	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757851_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.4525	0.6401	98.33	0.525	98.16-98.53	0.525	0.49-0.55	1	1.469	5007/20657	95.53	488	SRS3379157_k141_320
ERR4757851_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.30.fa	0.4415	0.6447	97.74	0.512	97.58-97.96	0.512	0.47-0.54	1	1.286	4192/21245	94.90	83	NODE_3_length_147197_cov_7.9997_ID_162258
ERR4757851_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.4305	0.2500	98.83	0.499	98.64-99.10	0.499	0.45-0.54	1	1.286	2261/8251	95.91	0	ERS3967691_k141_96
ERR4757851_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.9.fa	0.3304	0.4350	97.45	0.383	97.19-97.69	0.383	0.35-0.41	1	1.254	2740/19194	93.91	1123	SAMC044639_k141_849
ERR4757851_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.3158	0.1937	99.13	0.366	98.83-99.44	0.366	0.33-0.40	1	1.294	2093/8865	95.45	43	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757851_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.3025	0.2728	96.37	0.351	96.01-96.74	0.351	0.31-0.40	1	1.229	1221/12958	92.66	1790	NODE_117_length_29172_cov_5.0000_ID_19762
ERR4757851_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.23.fa	0.2875	0.3004	99.01	0.333	98.73-99.23	0.333	0.31-0.36	1	1.188	3126/15004	95.07	11	NODE_498_length_27318_cov_10.0000_ID_60622
ERR4757851_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.2845	0.2786	98.11	0.330	97.82-98.40	0.330	0.29-0.36	1	1.202	2205/14170	94.18	0	VB11-26_k141_193
ERR4757851_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_79__bin.11.fa	0.2726	0.3762	97.49	0.316	97.16-97.74	0.316	0.29-0.35	1	1.249	2471/20068	93.47	1562	DF_79_k141_110
ERR4757851_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.2668	0.3550	95.43	0.310	94.98-95.85	0.310	0.27-0.36	1	1.219	1211/19352	91.45	2410	NODE_7_length_112150_cov_14.2384_ID_46122
ERR4757851_trimmed_1.fastq.gz	GCF_003946265.1_ASM394626v1_genomic.fa	0.2401	0.1926	97.51	0.279	97.03-98.05	0.279	0.23-0.33	1	1.216	1448/11496	93.54	224	GCF_003946265.1_ASM394626v1_genomic_NZ_RHNO01000001.1 Levilactobacillus yonginensis strain JCM 18023 contig1, whole genome shotgun sequence
ERR4757851_trimmed_1.fastq.gz	MAG_426.fa	0.2295	0.3455	96.45	0.266	96.14-96.83	0.266	0.23-0.30	1	1.217	1709/21985	92.09	587	MAG_426_0
