Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25395371_trimmed_1.fastq.gz	GCF_023061185.1_ASM2306118v1_genomic.fa	96.4798	91.9368	98.92	1852.000	NA-NA	HIGH	NA-NA	1852	1582.924	10261/14346	98.92	2	GCF_023061185.1_ASM2306118v1_genomic_NZ_JAKGAK010000001.1 Chromohalobacter beijerinckii strain DSM 7218 1, whole genome shotgun sequence
SRR25395371_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	2.1359	7.2143	99.88	41.000	NA-NA	HIGH	NA-NA	41	46.898	49513/51361	99.88	0	GO005_71775_k141_129
SRR25395371_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.9377	0.4922	99.68	18.000	NA-NA	HIGH	NA-NA	18	17.182	6769/7470	99.68	18	s8.ctg000010c
SRR25395371_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.2661	0.1797	98.34	5.109	NA-NA	HIGH	NA-NA	5	5.109	6058/10183	98.34	635	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
SRR25395371_trimmed_1.fastq.gz	MAG_501.fa	0.0867	0.0566	99.81	1.664	99.74-99.87	1.664	1.59-1.74	2	2.693	7419/9710	99.14	3	MAG_501_0
SRR25395371_trimmed_1.fastq.gz	MAG_19.fa	0.0145	0.0217	99.10	0.278	98.86-99.33	0.278	0.25-0.30	1	1.155	4199/22889	94.68	0	MAG_19_0
SRR25395371_trimmed_1.fastq.gz	WolfeBE_2014__932_Robiola_due_Latte__bin.1.fa	0.0109	0.0175	99.00	0.210	98.73-99.25	0.210	0.19-0.23	1	1.117	3352/24183	93.82	1	932_Robiola_due_Latte_k119_35
SRR25395371_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0078	0.0098	98.85	0.150	98.42-99.23	0.150	0.13-0.17	1	1.078	1781/18267	92.77	3	s34.ctg000041c
SRR25395371_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_90__bin.4.fa	0.0075	0.0087	98.28	0.143	97.66-98.71	0.143	0.12-0.17	1	1.073	1367/17538	92.10	238	DS_90_k141_1419
SRR25395371_trimmed_1.fastq.gz	WalshL_xxxx__D9__bin.6.fa	0.0072	0.0112	98.89	0.139	98.47-99.30	0.139	0.12-0.16	1	1.083	2141/23245	92.60	54	D9_k141_227
SRR25395371_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	0.0066	0.0095	98.12	0.127	97.59-98.63	0.127	0.10-0.15	1	1.091	1434/21532	91.63	165	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
SRR25395371_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.17.fa	0.0057	0.0045	99.43	0.110	98.71-100.10	0.110	0.09-0.14	1	1.061	1025/11781	92.43	0	VB16-22_k141_115
SRR25395371_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.10.fa	0.0047	0.0030	99.18	0.090	98.17-100.04	0.090	0.07-0.13	1	1.041	652/9764	91.64	0	NODE_76_length_49400_cov_8.0000_ID_554767
SRR25395371_trimmed_1.fastq.gz	LeechJ_xxxx__AF54__bin.1.fa	0.0045	0.0076	97.99	0.086	97.24-98.56	0.086	0.07-0.11	1	1.044	1125/25707	90.40	130	AF54_k141_786
SRR25395371_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-30__bin.22.fa	0.0042	0.0061	99.28	0.080	98.53-99.96	0.080	0.06-0.10	1	1.047	1351/21884	91.41	200	Q02-30_k141_3773
SRR25395371_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	0.0040	0.0032	100.00	0.078	99.69-101.51	0.078	0.05-0.10	1	1.108	1042/11857	92.46	0	NODE_1_length_474995_cov_31.9992_ID_148470
SRR25395371_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0029	0.0043	99.93	0.055	98.84-100.76	0.055	0.04-0.08	1	1.030	1191/22629	90.94	164	NODE_1_length_87421_cov_11.0000_ID_9656
SRR25395371_trimmed_1.fastq.gz	WolfeBE_2014__771_Tarentaise__bin.3.fa	0.0026	0.0032	98.28	0.051	96.46-100.12	0.051	0.03-0.09	1	1.025	525/18183	89.19	24	771_Tarentaise_k119_227
SRR25395371_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q07-22__bin.19.fa	0.0024	0.0017	98.09	0.045	95.97-100.09	0.045	0.02-0.09	1	1.022	271/11134	88.70	11	Q07-22_k141_52
SRR25395371_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	0.0023	0.0016	100.00	0.044	98.40-102.36	0.044	0.02-0.07	1	1.030	470/10683	90.41	19	DC18-F-AR_k141_2738
SRR25395371_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	0.0016	0.0013	98.95	0.031	96.36-100.40	0.031	0.02-0.07	1	1.016	258/11536	88.46	1	VB16-22_k141_485
SRR25395371_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q04-21__bin.16.fa	0.0016	0.0023	98.36	0.031	96.50-99.83	0.031	0.02-0.05	1	1.015	398/22071	87.85	13	Q04-21_k141_3887
SRR25395371_trimmed_1.fastq.gz	LeechJ_2020__ERS3967701__bin.1.fa	0.0014	0.0019	99.97	0.026	97.85-101.95	0.026	0.01-0.05	1	1.019	537/20761	88.88	76	ERS3967701_k141_224
