Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757839_trimmed_1.fastq.gz	G_275_3_oxydans_assembly.fa	41.8656	37.8687	96.44	50.000	NA-NA	HIGH	NA-NA	50	46.675	4569/14059	96.44	3237	NODE_1_length_274614_cov_115.168622
ERR4757839_trimmed_1.fastq.gz	G_517_1B_acetobacter_assembly.fa	11.5935	10.4461	99.90	13.846	NA-NA	HIGH	NA-NA	14	13.846	13487/13900	99.90	34	NODE_1_length_1360871_cov_112.916474
ERR4757839_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4.fa	9.3061	6.1952	99.29	11.114	NA-NA	HIGH	NA-NA	11	11.114	7708/9601	99.29	1	WK006-2-G-48h-01C9_S6_k141_210
ERR4757839_trimmed_1.fastq.gz	GCF_020510245.1_ASM2051024v1_genomic.fa	7.8724	4.1375	98.91	9.402	NA-NA	HIGH	NA-NA	9	9.402	5664/7959	98.91	0	GCF_020510245.1_ASM2051024v1_genomic_NZ_CP084701.1 Oenococcus oeni strain AWRIB429 chromosome, complete genome
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967724__bin.1.fa	5.4199	3.5090	99.99	6.473	NA-NA	HIGH	NA-NA	6	6.473	9974/10001	99.99	1	ERS3967724_k141_54
ERR4757839_trimmed_1.fastq.gz	MortensenS_xxxx__WK004-2-L-48h-01G7_S40__bin.2.fa	4.7597	4.2391	99.88	5.684	NA-NA	HIGH	NA-NA	5	5.684	13324/13831	99.88	37	WK004-2-L-48h-01G7_S40_k141_114
ERR4757839_trimmed_1.fastq.gz	GCF_003403295.1_ASM340329v1_genomic.fa	4.5494	4.4152	98.00	5.433	NA-NA	HIGH	NA-NA	5	5.433	7976/14899	98.00	753	GCF_003403295.1_ASM340329v1_genomic_NZ_QUWV01000092.1 Komagataeibacter melaceti strain AV382 NODE_100_length_356_cov_138.539322, whole genome shotgun sequence
ERR4757839_trimmed_1.fastq.gz	GCF_011074885.1_ASM1107488v2_genomic.fa	3.3898	12.3826	98.88	4.048	NA-NA	HIGH	NA-NA	4	4.048	38145/54094	98.88	165	GCF_011074885.1_ASM1107488v2_genomic_NC_054682.1 Brettanomyces bruxellensis chromosome 1, complete sequence
ERR4757839_trimmed_1.fastq.gz	ODFM-BA-A-0118-001_Brettanomyces_anomalus_YV396.fa	2.8993	10.3736	99.77	3.463	NA-NA	HIGH	NA-NA	3	3.463	50301/54094	99.77	0	ODFM-BA-A-0118-001_Brettanomyces_anomalus_YV396_LCTY01000001.1 Brettanomyces anomalus strain YV396 scaffold1, whole genome shotgun sequence
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967701__bin.5.fa	2.6309	2.2333	99.89	3.142	NA-NA	HIGH	NA-NA	5	3.142	12824/13252	99.89	10	ERS3967701_k141_270
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	1.3963	0.7072	100.00	1.668	99.92-100.06	1.668	1.58-1.76	2	2.145	6412/7915	99.32	0	ERS3967703_k141_852
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	1.2118	0.7364	100.00	1.447	99.96-100.09	1.447	1.39-1.52	2	1.965	7335/9505	99.17	0	ERS3967706_k141_98
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.7909	0.6227	99.31	0.945	99.19-99.44	0.945	0.89-0.99	1	1.866	5995/12129	97.75	273	ERS3967723_k141_31
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	0.6146	0.2890	99.68	0.734	99.52-99.86	0.734	0.69-0.79	1	1.438	3395/7200	97.60	0	ERS3967711_k141_542
ERR4757839_trimmed_1.fastq.gz	GCF_011516835.1_ASM1151683v1_genomic.fa	0.4785	0.6264	97.54	0.571	97.34-97.69	0.571	0.53-0.61	1	1.517	4194/20150	95.06	387	GCF_011516835.1_ASM1151683v1_genomic_NZ_WOTB01000001.1 Acetobacter musti strain LMG 30640 contig00001, whole genome shotgun sequence
ERR4757839_trimmed_1.fastq.gz	OlgaP_2019__SRR11910536__bin.9.fa	0.4056	0.3293	99.16	0.484	98.94-99.33	0.484	0.44-0.53	1	2.368	3724/12525	96.16	86	NODE_1_length_334456_cov_667.9880_ID_365
ERR4757839_trimmed_1.fastq.gz	OlgaP_2019__SRR11909888__bin.7.fa	0.3893	0.3440	98.83	0.465	98.63-99.01	0.465	0.43-0.50	1	1.674	3581/13735	95.76	394	NODE_6_length_178379_cov_153.9948_ID_3109
ERR4757839_trimmed_1.fastq.gz	EBC_147.23.fa	0.1514	0.2243	98.15	0.181	97.73-98.52	0.181	0.16-0.21	1	1.089	2082/22448	92.62	0	EBC_147.23_EBC_147_scaffold_41
ERR4757839_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.0998	0.0840	96.94	0.119	96.00-97.86	0.119	0.09-0.16	1	1.081	556/12958	90.34	28	NODE_117_length_29172_cov_5.0000_ID_19762
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.0623	0.0767	97.21	0.074	96.03-98.33	0.074	0.05-0.11	1	1.102	567/19017	89.29	2	ERS3967688_k141_1437
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.8.fa	0.0427	0.0610	96.14	0.051	94.28-97.54	0.051	0.03-0.09	1	1.025	322/21993	87.26	22	ERS3967715_k141_180
ERR4757839_trimmed_1.fastq.gz	MAG_352.fa	0.0293	0.0375	99.48	0.035	97.84-101.54	0.035	0.02-0.06	1	1.017	582/19888	89.23	1	MAG_352_0
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.0277	0.0205	98.65	0.033	95.68-99.98	0.033	0.02-0.07	1	1.012	247/11531	88.34	3	ERS3967692_k141_68
ERR4757839_trimmed_1.fastq.gz	LeechJ_2020__ERS3967714__bin.6.fa	0.0133	0.0406	97.93	0.016	95.21-98.12	0.016	0.02-0.04	1	1.016	385/46574	85.67	1	ERS3967714_k141_36
