Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593221_trimmed_1.fastq.gz	PatroJN_2016__SRS1044731__bin.7.fa	35.1333	23.8920	98.57	74.000	NA-NA	HIGH	NA-NA	74	71.374	4343/6779	98.57	77	SRS1044731_k141_695
SRR27593221_trimmed_1.fastq.gz	LeechJ_xxxx__AF78__bin.4.fa	24.2135	18.9007	99.78	51.000	NA-NA	HIGH	NA-NA	51	50.986	7311/7826	99.78	23	AF78_k141_1694
SRR27593221_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	13.7685	9.8841	99.60	29.000	NA-NA	HIGH	NA-NA	29	27.111	6463/7322	99.60	18	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593221_trimmed_1.fastq.gz	LeechJ_xxxx__AF18__bin.2.fa	5.5283	3.2922	99.93	11.644	NA-NA	HIGH	NA-NA	12	11.644	5816/5947	99.93	0	AF18_k141_207
SRR27593221_trimmed_1.fastq.gz	LeechJ_xxxx__AF29__bin.14.fa	4.4813	22.7064	100.00	9.439	NA-NA	HIGH	NA-NA	9	9.439	51367/51414	100.00	0	AF29_k141_42
SRR27593221_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	4.1524	3.3687	99.33	8.746	NA-NA	HIGH	NA-NA	8	8.746	6326/7797	99.33	8	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593221_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	3.8355	2.7722	99.66	8.079	NA-NA	HIGH	NA-NA	8	8.079	6733/7489	99.66	69	ERS1739834_k141_1514
SRR27593221_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.11.fa	2.0782	1.3930	97.95	4.377	NA-NA	HIGH	NA-NA	4	4.377	3508/6666	97.95	21	SRS6115052_k141_268
SRR27593221_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	1.7636	8.9827	99.48	3.715	NA-NA	HIGH	NA-NA	3	3.715	41847/49112	99.48	229	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR27593221_trimmed_1.fastq.gz	LeechJ_xxxx__AF49__bin.4.fa	1.4920	1.0133	97.95	3.143	NA-NA	HIGH	NA-NA	3	3.143	3611/6870	97.95	800	AF49_k141_27
SRR27593221_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	1.3701	1.2898	99.30	2.886	NA-NA	HIGH	NA-NA	3	2.886	7462/9278	99.30	6	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593221_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.5261	0.6407	99.07	1.108	98.99-99.19	1.108	1.04-1.16	1	1.764	6157/12230	97.81	11	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR27593221_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.3762	0.2972	99.20	0.792	99.03-99.41	0.792	0.72-0.85	1	2.248	3450/8063	97.30	6	NODE_1_length_598382_cov_75.9985_ID_32759
