Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR16950702_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	31.0062	28.2159	98.93	179.000	NA-NA	HIGH	NA-NA	179	188.164	5913/8251	98.93	18	ERS3967691_k141_96
SRR16950702_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	26.5025	24.5002	99.99	153.000	NA-NA	HIGH	NA-NA	153	167.237	8344/8371	99.99	2	NODE_137_length_39565_cov_54.0000_ID_37700
SRR16950702_trimmed_1.fastq.gz	MAG_107.fa	12.8182	7.6260	99.73	74.000	NA-NA	HIGH	NA-NA	74	211.245	5020/5466	99.73	37	MAG_107_0
SRR16950702_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.4.fa	7.7948	8.4918	95.43	45.000	NA-NA	HIGH	NA-NA	45	126.760	2341/9997	95.43	1063	ERS3967741_k141_1495
SRR16950702_trimmed_1.fastq.gz	YuY_2022__SRR16950702__bin.15.fa	7.7948	9.2693	100.00	45.000	NA-NA	HIGH	NA-NA	45	46.900	10830/10833	100.00	0	NODE_20_length_111749_cov_59.3787_ID_38744
SRR16950702_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	5.1966	9.1323	99.13	30.000	NA-NA	HIGH	NA-NA	30	139.286	12162/15952	99.13	929	AF15_k141_25
SRR16950702_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	3.6376	6.8126	99.21	21.000	NA-NA	HIGH	NA-NA	21	20.108	13725/17572	99.21	80	NODE_1_length_695767_cov_46.0000_ID_85857
SRR16950702_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.25.fa	2.0669	2.0427	99.92	11.933	NA-NA	HIGH	NA-NA	12	11.933	8821/9054	99.92	33	NODE_144_length_38003_cov_20.0000_ID_27523
SRR16950702_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	1.0667	0.9090	97.90	6.158	NA-NA	HIGH	NA-NA	6	6.158	4052/7829	97.90	38	NODE_1_length_180989_cov_16.9995_ID_3968
SRR16950702_trimmed_1.fastq.gz	YouL_2022__SRR13308521__bin.12.fa	0.2318	0.2266	99.06	1.338	98.96-99.15	1.338	1.27-1.42	2	2.308	4954/8997	98.09	4	NODE_365_length_36968_cov_6.0000_ID_52786
SRR16950702_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.1594	0.1381	98.97	0.920	98.82-99.11	0.920	0.86-0.97	1	1.585	3491/7955	97.38	0	SRS6115052_k141_129
SRR16950702_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	0.1498	0.2745	99.68	0.865	99.59-99.78	0.865	0.83-0.90	1	1.561	8850/16868	97.94	8	NODE_1_length_226747_cov_170.6923_ID_63368
SRR16950702_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.1393	0.2885	99.09	0.804	98.98-99.22	0.804	0.76-0.84	1	1.489	7930/19017	97.22	0	ERS3967688_k141_1437
SRR16950702_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.1299	0.1886	99.37	0.750	99.26-99.52	0.750	0.70-0.79	1	1.472	5909/13589	97.35	2	NODE_1_length_274429_cov_22.9992_ID_7781
SRR16950702_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.1253	0.1922	98.40	0.723	98.25-98.54	0.723	0.68-0.77	1	1.514	4426/14170	96.32	6	VB11-26_k141_193
SRR16950702_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	0.1144	0.2140	98.97	0.661	98.83-99.11	0.661	0.63-0.70	1	1.439	5884/16703	96.69	201	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
