Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR3017096_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	72.4761	86.5290	99.85	162.000	NA-NA	HIGH	NA-NA	162	163.700	46938/49112	99.85	7	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR3017096_trimmed_1.fastq.gz	EBC_113.1.fa	20.5796	7.0492	99.55	46.000	NA-NA	HIGH	NA-NA	46	47.144	12981/14908	99.55	0	EBC_113.1_EBC_113_scaffold_11
SRR3017096_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	1.6323	1.4041	99.78	3.649	NA-NA	HIGH	NA-NA	3	3.649	34690/37189	99.78	10	SternesPR_2017_k119_25
SRR3017096_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.5.fa	1.4236	1.9805	99.44	3.182	NA-NA	HIGH	NA-NA	3	3.182	49178/58479	99.44	96	SternesPR_2017_k119_35
SRR3017096_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.3.fa	1.0940	0.9117	99.72	2.445	99.70-99.75	2.445	2.38-2.52	2	2.732	30207/36025	99.43	238	SternesPR_2017_k119_65
SRR3017096_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS006_71775__bin.7.fa	1.0358	0.7483	99.73	2.315	99.70-99.76	2.315	2.25-2.39	2	2.558	26013/31401	99.39	25	AS006_71775_k141_28
SRR3017096_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_B_shotgun__bin.4.fa	0.5737	0.6210	99.91	1.282	99.87-99.94	1.282	1.25-1.31	2	1.800	32762/46568	98.87	0	SternesPR_2017_k119_23
SRR3017096_trimmed_1.fastq.gz	MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.7.fa	0.2987	0.0666	99.21	0.668	99.04-99.38	0.668	0.62-0.72	1	1.397	3667/9618	96.94	37	WK036-2-L-48h-03D6_S52_k141_207
SRR3017096_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.2439	0.0755	99.35	0.545	99.21-99.54	0.545	0.51-0.58	1	1.312	4672/13589	96.61	5	NODE_1_length_274429_cov_22.9992_ID_7781
SRR3017096_trimmed_1.fastq.gz	GCF_020510245.1_ASM2051024v1_genomic.fa	0.2204	0.0415	99.52	0.493	99.31-99.74	0.493	0.45-0.53	1	1.297	2669/7959	96.54	0	GCF_020510245.1_ASM2051024v1_genomic_NZ_CP084701.1 Oenococcus oeni strain AWRIB429 chromosome, complete genome
SRR3017096_trimmed_1.fastq.gz	SternesPR_2017__Y3D1_B_shotgun__bin.2.fa	0.1900	0.5000	99.64	0.425	99.59-99.71	0.425	0.41-0.43	1	1.241	34826/112389	96.29	2	SternesPR_2017_k119_7
SRR3017096_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0928	0.0260	98.84	0.208	98.39-99.19	0.208	0.18-0.24	1	1.124	1577/12064	93.65	9	NODE_1_length_333540_cov_36.9994_ID_1661
SRR3017096_trimmed_1.fastq.gz	GCF_001433825.1_ASM143382v1_genomic.fa	0.0568	0.0086	99.44	0.127	98.62-100.32	0.127	0.09-0.16	1	1.140	665/6638	92.85	1	GCF_001433825.1_ASM143382v1_genomic_NZ_AZCK01000001.1 Apilactobacillus kunkeei DSM 12361 = ATCC 700308 strain DSM 12361 NODE_1, whole genome shotgun sequence
SRR3017096_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0336	0.0077	96.32	0.075	94.46-98.17	0.075	0.04-0.13	1	1.088	227/10040	88.49	30	NODE_36_length_112572_cov_15.0000_ID_47355
SRR3017096_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4.fa	0.0268	0.0064	98.79	0.060	96.96-100.09	0.060	0.03-0.10	1	1.060	383/9601	90.13	6	WK006-2-G-48h-01C9_S6_k141_210
SRR3017096_trimmed_1.fastq.gz	LeechJ_2020__ERS3967714__bin.6.fa	0.0219	0.0239	99.95	0.049	99.25-100.74	0.049	0.04-0.06	1	1.039	2207/46574	90.63	235	ERS3967714_k141_36
