Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR19505782_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	75.9432	63.5527	98.53	790.000	NA-NA	HIGH	NA-NA	790	800.722	4525/7154	98.53	414	NODE_10_length_61143_cov_28.9945_ID_1888
SRR19505782_trimmed_1.fastq.gz	MAG_S8.fa	12.6892	11.9610	99.56	132.000	NA-NA	HIGH	NA-NA	132	217.102	7143/8185	99.56	5	MAG_S8_NODE_23_length_137624_cov_30.0706
SRR19505782_trimmed_1.fastq.gz	GonzalezOrozcoB_2023__SRR19505782__bin.12.fa	5.2872	11.6242	99.99	55.000	NA-NA	HIGH	NA-NA	55	52.683	19223/19280	99.99	0	NODE_26_length_150742_cov_58.0000_ID_14158
SRR19505782_trimmed_1.fastq.gz	SalgadoTS_2021__SRR13801804__bin.3.fa	3.5568	3.8797	100.00	37.000	NA-NA	HIGH	NA-NA	37	38.210	9641/9652	100.00	0	NODE_1_length_182977_cov_70.9954_ID_2060
SRR19505782_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	1.2817	2.8204	96.70	13.333	NA-NA	HIGH	NA-NA	14	13.333	6843/19352	96.70	972	NODE_7_length_112150_cov_14.2384_ID_46122
SRR19505782_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__F-22__bin.7.fa	0.9804	5.7129	99.94	10.198	NA-NA	HIGH	NA-NA	10	10.198	49610/50582	99.94	0	F-22_k141_163
SRR19505782_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.1181	0.1762	97.57	1.229	97.46-97.70	1.229	1.14-1.30	2	2.709	4564/12958	96.69	140	NODE_117_length_29172_cov_5.0000_ID_19762
SRR19505782_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.0460	0.0976	98.89	0.478	98.73-99.10	0.478	0.44-0.50	1	1.301	5185/18586	95.97	1	AF73_k141_59
SRR19505782_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_277__bin.14.fa	0.0229	0.0432	97.88	0.239	97.52-98.18	0.239	0.21-0.27	1	1.142	1791/16396	93.11	5	NODE_1_length_140047_cov_31.9042_ID_29915
SRR19505782_trimmed_1.fastq.gz	MAG_542.fa	0.0179	0.0402	98.79	0.186	98.42-99.11	0.186	0.17-0.21	1	1.100	2281/19590	93.30	3	MAG_542_0
SRR19505782_trimmed_1.fastq.gz	GCF_002276885.1_ASM227688v1_genomic.fa	0.0170	0.0209	98.52	0.177	98.00-99.22	0.177	0.14-0.21	1	1.351	1379/10692	93.61	208	GCF_002276885.1_ASM227688v1_genomic_NZ_NCXA01000099.1 Lentilactobacillus parakefiri strain KR NODE_100_length_1145_cov_335.802, whole genome shotgun sequence
SRR19505782_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.0128	0.0116	99.46	0.133	98.71-100.15	0.133	0.11-0.17	1	1.068	791/7470	93.01	12	s8.ctg000010c
SRR19505782_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-25.1__bin.6.fa	0.0104	0.0255	98.56	0.108	97.94-99.10	0.108	0.09-0.13	1	1.054	1423/21709	91.59	4	V-25.1_k141_454
SRR19505782_trimmed_1.fastq.gz	LeechJ_xxxx__AF54__bin.1.fa	0.0066	0.0195	97.79	0.068	96.85-98.65	0.068	0.05-0.09	1	1.036	860/25707	89.62	110	AF54_k141_786
SRR19505782_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0062	0.0100	95.21	0.065	93.32-96.83	0.065	0.04-0.12	1	1.041	193/14170	87.06	0	VB11-26_k141_193
SRR19505782_trimmed_1.fastq.gz	MAG_34.fa	0.0035	0.0043	100.00	0.036	99.76-103.26	0.036	0.02-0.06	1	1.016	620/10569	91.26	0	MAG_34_0
