Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757860_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	35.0909	27.8827	99.84	3.503	NA-NA	HIGH	NA-NA	3	3.503	7524/7915	99.84	0	ERS3967703_k141_852
ERR4757860_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	31.9430	30.4564	99.80	3.189	NA-NA	HIGH	NA-NA	3	3.189	8920/9505	99.80	0	ERS3967706_k141_98
ERR4757860_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	12.3817	9.1360	99.66	1.236	99.57-99.72	1.236	1.18-1.31	2	1.825	4596/7200	98.56	0	ERS3967711_k141_542
ERR4757860_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	3.1581	6.3119	99.12	0.315	98.94-99.36	0.315	0.29-0.34	1	1.172	4082/19857	95.02	1	SAMC044639_k141_719
ERR4757860_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	1.4091	1.1301	97.78	0.141	96.84-98.76	0.141	0.10-0.19	1	1.070	488/7470	91.58	6	s8.ctg000010c
ERR4757860_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2603__bin.2.fa	1.3679	1.1314	95.64	0.137	94.14-97.00	0.137	0.08-0.22	1	1.064	266/8308	89.49	94	P2603_k141_86142
ERR4757860_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	1.2419	1.0501	95.94	0.124	94.62-97.45	0.124	0.07-0.19	1	1.066	258/8010	89.51	4	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
ERR4757860_trimmed_1.fastq.gz	WalshL_xxxx__D9__bin.6.fa	1.2411	2.9381	98.46	0.124	97.90-99.04	0.124	0.10-0.15	1	1.076	1674/23245	91.86	101	D9_k141_227
ERR4757860_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2596__bin.6.fa	1.2300	2.3318	98.72	0.123	98.09-99.22	0.123	0.10-0.15	1	1.073	1443/18638	92.08	9	P2596_k141_212
ERR4757860_trimmed_1.fastq.gz	SRR10454517C1506_cerevisiae_assembly.fa	1.0352	1.4177	97.62	0.103	96.49-98.57	0.103	0.07-0.14	1	1.057	633/13609	90.58	0	SRR10454517C0
ERR4757860_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.7.fa	1.0213	1.9774	99.14	0.102	98.46-99.70	0.102	0.08-0.12	1	1.056	1407/18978	91.95	0	ST007_71775_k141_1546
ERR4757860_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.9864	1.0176	96.74	0.098	95.29-97.99	0.098	0.06-0.16	1	1.055	346/10183	89.66	13	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757860_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS08-29__bin.64.fa	0.9470	2.1968	98.75	0.095	97.97-99.42	0.095	0.08-0.12	1	1.046	1420/23201	91.38	15	TGS08-29_k141_17440
ERR4757860_trimmed_1.fastq.gz	MAG_352.fa	0.7990	1.6068	98.71	0.080	97.75-99.50	0.080	0.06-0.11	1	1.042	1019/19888	90.86	0	MAG_352_0
ERR4757860_trimmed_1.fastq.gz	LeechJ_xxxx__AF78__bin.4.fa	0.7756	0.6213	95.95	0.077	93.98-97.61	0.077	0.04-0.15	1	1.043	163/7826	88.26	3	AF78_k141_1694
ERR4757860_trimmed_1.fastq.gz	MAG_18.fa	0.7319	0.4956	97.76	0.073	95.76-100.06	0.073	0.03-0.13	1	1.048	228/6527	89.74	0	MAG_18_0
ERR4757860_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.7099	0.8268	96.53	0.071	94.59-98.85	0.071	0.03-0.13	1	1.064	264/11531	88.53	1	ERS3967692_k141_68
ERR4757860_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.6634	0.5784	96.00	0.066	94.08-97.51	0.066	0.04-0.13	1	1.032	156/8642	87.85	9	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757860_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.5671	0.4353	95.85	0.057	92.68-96.42	0.057	0.05-0.14	1	1.105	114/7507	87.36	12	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence
ERR4757860_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.5169	0.9990	99.61	0.052	98.26-100.75	0.052	0.04-0.08	1	1.082	849/19017	90.46	57	ERS3967688_k141_1437
ERR4757860_trimmed_1.fastq.gz	EBC_082.15.fa	0.5041	1.0334	96.43	0.050	94.50-98.21	0.050	0.02-0.09	1	1.025	326/20483	87.50	59	EBC_082.15_EBC_082_scaffold_602
ERR4757860_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C02-19__bin.1.fa	0.4131	0.6870	97.57	0.041	95.51-99.35	0.041	0.02-0.08	1	1.034	298/15803	87.98	12	C02-19_k141_55
ERR4757860_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.3679	0.8203	99.17	0.037	97.75-100.96	0.037	0.02-0.06	1	1.016	611/21872	89.10	40	NODE_1_length_400287_cov_21.9997_ID_32608
ERR4757860_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	0.3114	1.1728	96.62	0.031	94.49-98.85	0.031	0.02-0.05	1	1.015	392/37189	86.34	0	SternesPR_2017_k119_25
ERR4757860_trimmed_1.fastq.gz	LeechJ_2020__ERS3967742__bin.3.fa	0.2443	1.2332	95.96	0.024	93.93-96.95	0.024	0.02-0.05	1	1.080	337/49999	85.11	0	ERS3967742_k141_58
ERR4757860_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_112__bin.19.fa	0.1971	0.3557	99.60	0.020	97.07-99.92	0.020	0.02-0.04	1	1.010	308/17910	87.72	0	DS_112_k141_632
ERR4757860_trimmed_1.fastq.gz	MAG_34.fa	0.1445	0.1563	100.00	0.014	100.22-103.60	0.014	0.01-0.03	1	1.007	419/10569	90.11	0	MAG_34_0
