Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR6313183_trimmed_1.fastq.gz	MAG_501.fa	32.7275	29.3013	99.40	11.051	NA-NA	HIGH	NA-NA	11	11.051	8048/9710	99.40	0	MAG_501_0
SRR6313183_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	24.8314	30.2305	99.64	8.384	NA-NA	HIGH	NA-NA	8	8.384	12166/13589	99.64	2	NODE_1_length_274429_cov_22.9992_ID_7781
SRR6313183_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_337__bin.6.fa	12.3762	14.3342	99.72	4.179	NA-NA	HIGH	NA-NA	4	4.179	11538/12575	99.72	0	NODE_1_length_525164_cov_377.9581_ID_7678
SRR6313183_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	11.3434	9.1364	99.02	3.830	NA-NA	HIGH	NA-NA	3	3.830	6541/8865	99.02	42	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
SRR6313183_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	10.9231	9.8895	98.71	3.688	NA-NA	HIGH	NA-NA	3	3.688	6713/10040	98.71	101	NODE_36_length_112572_cov_15.0000_ID_47355
SRR6313183_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS107_71775__bin.1.fa	1.6540	2.6097	99.15	0.558	98.99-99.31	0.558	0.52-0.59	1	1.292	5721/17439	96.47	1	AS107_71775_k141_1262
SRR6313183_trimmed_1.fastq.gz	MAG_116.fa	1.2325	0.5482	98.70	0.416	98.31-99.11	0.416	0.35-0.48	1	1.301	1065/4679	95.34	57	MAG_116_0
SRR6313183_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	1.1819	0.9251	96.90	0.399	96.46-97.30	0.399	0.35-0.46	1	1.252	1074/8642	93.49	702	WK023-1-L-48h-02G3_S117_k141_1117
SRR6313183_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.8657	0.5762	99.46	0.292	99.06-99.88	0.292	0.25-0.33	1	1.222	1583/7379	95.16	0	WK028-2-L-48h-03A1_S20_k141_3165
SRR6313183_trimmed_1.fastq.gz	PatroJN_2016__SRS1044738__bin.12.fa	0.5198	0.3928	99.98	0.175	99.42-100.58	0.175	0.14-0.21	1	1.104	1331/8312	94.26	0	SRS1044738_k141_579
SRR6313183_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.5163	0.3211	98.41	0.174	97.62-99.15	0.174	0.13-0.22	1	1.090	664/6826	92.76	4	NODE_3_length_161229_cov_37.0000_ID_62026
SRR6313183_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	0.4381	0.2581	97.45	0.148	96.40-98.41	0.148	0.10-0.21	1	1.776	428/6340	91.67	141	AF84_k141_917
SRR6313183_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_415__bin.4.fa	0.3094	0.3104	98.58	0.104	97.60-99.16	0.104	0.08-0.14	1	1.096	696/10922	91.50	118	NODE_4_length_126714_cov_165.9844_ID_4712
SRR6313183_trimmed_1.fastq.gz	MAG_502.fa	0.2982	0.2245	99.88	0.101	98.84-100.71	0.101	0.07-0.13	1	1.062	778/8402	92.61	0	MAG_502_0
SRR6313183_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	0.2451	0.1854	95.72	0.083	93.97-97.01	0.083	0.05-0.14	1	1.534	178/8220	88.37	3	ERS3967740_k141_2100
SRR6313183_trimmed_1.fastq.gz	PasolliE_2020__SRS6525478__bin.8.fa	0.2105	0.1546	99.06	0.071	97.47-100.62	0.071	0.04-0.11	1	1.039	409/7982	90.86	6	SRS6525478_k141_7
SRR6313183_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.1336	0.2390	97.58	0.045	95.71-99.22	0.045	0.02-0.08	1	1.022	408/19793	88.23	19	NODE_37_length_141872_cov_18.1171_ID_20191
SRR6313183_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-30__bin.22.fa	0.1004	0.2017	99.68	0.034	98.11-101.75	0.034	0.02-0.05	1	1.020	661/21884	89.32	0	Q02-30_k141_3773
SRR6313183_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.0930	0.1614	98.68	0.031	96.77-100.60	0.031	0.02-0.06	1	1.021	389/19017	88.21	18	ERS3967688_k141_1437
