Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593184_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	57.7680	51.5553	99.88	64.000	NA-NA	HIGH	NA-NA	64	59.734	6586/6826	99.88	0	NODE_3_length_161229_cov_37.0000_ID_62026
SRR27593184_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	9.7255	12.1042	99.83	10.775	NA-NA	HIGH	NA-NA	10	10.775	8814/9278	99.83	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593184_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	9.5049	9.9268	98.14	10.530	NA-NA	HIGH	NA-NA	11	10.530	4503/8063	98.14	43	NODE_1_length_598382_cov_75.9985_ID_32759
SRR27593184_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	7.3572	6.9824	98.56	8.151	NA-NA	HIGH	NA-NA	8	8.151	4664/7322	98.56	9	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593184_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	3.6199	2.6092	99.41	4.010	NA-NA	HIGH	NA-NA	4	4.010	4684/5623	99.41	6	AF66_k141_253
SRR27593184_trimmed_1.fastq.gz	LeechJ_2020__ERS3967690__bin.4.fa	2.1437	3.9734	97.44	2.375	97.38-97.55	2.375	2.00-2.47	2	2.624	5825/14362	97.13	0	ERS3967690_k141_4916
SRR27593184_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	1.5309	1.4553	97.83	1.696	97.71-97.94	1.696	1.56-1.82	2	2.157	2977/7200	97.19	12	ERS3967711_k141_542
SRR27593184_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	1.2412	1.1860	99.75	1.375	99.66-99.83	1.375	1.30-1.45	2	1.932	5184/7489	98.82	0	ERS1739834_k141_1514
SRR27593184_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	1.1808	1.2200	99.20	1.308	99.10-99.28	1.308	1.22-1.39	2	1.964	4247/7470	98.19	74	s8.ctg000010c
SRR27593184_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.8418	0.9170	99.15	0.933	99.02-99.28	0.933	0.87-0.99	1	1.552	3749/8010	97.58	8	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
SRR27593184_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.8369	0.9060	98.96	0.927	98.82-99.12	0.927	0.86-0.98	1	1.590	3607/8244	97.37	0	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593184_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.6637	1.0439	98.57	0.735	98.43-98.72	0.735	0.69-0.78	1	1.430	3969/11918	96.52	3	ERS3967702_k141_103
SRR27593184_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.6462	0.7072	99.17	0.716	99.00-99.36	0.716	0.66-0.77	1	1.457	3265/8251	97.05	199	ERS3967691_k141_96
SRR27593184_trimmed_1.fastq.gz	ODFM-BA-A-0217-003_GCF_025908565.1.fa	0.5710	0.8005	95.73	0.633	95.43-96.04	0.633	0.55-0.70	1	2.361	1270/10064	93.54	2076	ODFM-BA-A-0217-003_GCF_025908565.1_NZ_JAOZFC010000001.1 Weissella sp. BK2 1, whole genome shotgun sequence
SRR27593184_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.3351	0.5395	98.67	0.371	98.38-98.92	0.371	0.33-0.40	1	1.231	2527/12230	95.04	23	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR27593184_trimmed_1.fastq.gz	MAG_312.fa	0.2636	0.5112	98.16	0.292	97.88-98.45	0.292	0.26-0.32	1	1.149	2144/15037	93.91	0	MAG_312_0
SRR27593184_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.2394	0.4182	98.82	0.265	98.47-99.13	0.265	0.24-0.29	1	1.186	2234/13589	94.34	15	NODE_1_length_274429_cov_22.9992_ID_7781
SRR27593184_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.1892	0.2501	98.92	0.210	98.47-99.45	0.210	0.18-0.24	1	1.163	1358/9849	93.81	12	AF66_k141_123
SRR27593184_trimmed_1.fastq.gz	EBC_134.5.fa	0.1722	0.6013	97.01	0.191	96.64-97.39	0.191	0.17-0.21	1	1.108	1786/26324	91.69	816	EBC_134.5_EBC_134_scaffold_561
SRR27593184_trimmed_1.fastq.gz	LeechJ_xxxx__AF74__bin.1.fa	0.1630	0.3032	99.26	0.181	98.87-99.57	0.181	0.16-0.20	1	1.101	1876/14287	93.66	0	AF74_k141_385
SRR27593184_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.1535	0.2070	97.07	0.170	96.25-97.70	0.170	0.13-0.22	1	1.117	647/10372	91.44	974	TGS12-29_k141_701
