Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757808_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	39.2216	29.1670	99.56	13.843	NA-NA	HIGH	NA-NA	14	13.843	6442/7379	99.56	28	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757808_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	25.0776	34.1131	99.64	8.851	NA-NA	HIGH	NA-NA	8	8.851	12167/13589	99.64	17	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757808_trimmed_1.fastq.gz	MAG_501.fa	12.7636	12.7685	99.20	4.505	NA-NA	HIGH	NA-NA	4	4.505	7574/9710	99.20	2	MAG_501_0
ERR4757808_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	5.1760	4.6581	99.77	1.827	99.71-99.83	1.827	1.74-1.92	2	2.717	6944/8865	99.22	0	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757808_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	2.9805	2.3755	99.90	1.052	99.79-100.00	1.052	1.00-1.11	1	1.643	5001/7915	98.53	0	ERS3967703_k141_852
ERR4757808_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	2.7457	2.7776	98.30	0.969	98.17-98.46	0.969	0.90-1.02	1	1.694	3664/10040	96.80	152	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757808_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	2.3662	3.1309	98.74	0.835	98.61-98.89	0.835	0.78-0.89	1	1.670	5072/13068	96.99	1157	NODE_4_length_136482_cov_25.9989_ID_213579
ERR4757808_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	2.0453	1.9561	100.00	0.722	99.90-100.20	0.722	0.68-0.76	1	1.451	4949/9505	97.92	0	ERS3967706_k141_98
ERR4757808_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	1.4416	1.0670	99.51	0.509	99.30-99.74	0.509	0.47-0.54	1	1.298	2467/7200	96.60	3	ERS3967711_k141_542
ERR4757808_trimmed_1.fastq.gz	GCF_001434135.1_ASM143413v1_genomic.fa	1.2395	1.6289	99.54	0.437	99.38-99.77	0.437	0.40-0.46	1	1.288	3971/12866	96.28	19	GCF_001434135.1_ASM143413v1_genomic_NZ_AZEB01000001.1 Lentilactobacillus kisonensis DSM 19906 = JCM 15041 strain DSM 19906 Scaffold1, whole genome shotgun sequence
