Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF83__bin.9.fa	25.4017	16.8817	99.70	27.000	NA-NA	HIGH	NA-NA	27	26.593	5044/5542	99.70	24	AF83_k141_270
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF10__bin.16.fa	19.7569	15.2482	100.00	21.000	NA-NA	HIGH	NA-NA	21	20.836	6405/6405	100.00	0	AF10_k141_573
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	10.7448	10.5466	99.52	11.421	NA-NA	HIGH	NA-NA	11	11.421	6969/8097	99.52	18	AF57_k141_54
SRR27593180_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	9.4145	19.6763	98.48	10.007	NA-NA	HIGH	NA-NA	10	10.007	10929/17572	98.48	66	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF10__bin.10.fa	6.3972	5.2270	100.00	6.800	NA-NA	HIGH	NA-NA	6	6.800	6750/6758	100.00	0	AF10_k141_106
SRR27593180_trimmed_1.fastq.gz	MAG_589.fa	6.3015	6.3882	97.72	6.698	NA-NA	HIGH	NA-NA	6	6.698	4106/8392	97.72	312	MAG_589_0
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.5.fa	4.2138	4.6287	98.99	4.479	NA-NA	HIGH	NA-NA	4	4.479	6636/9098	98.99	184	AF57_k141_475
SRR27593180_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2239_73323__bin.20.fa	3.5299	3.6066	97.22	3.752	NA-NA	HIGH	NA-NA	3	3.752	3464/8293	97.22	24	P2239_73323_k141_1310
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF43__bin.12.fa	2.9957	2.0144	98.69	3.184	NA-NA	HIGH	NA-NA	3	3.184	3746/5645	98.69	0	AF43_k141_77
SRR27593180_trimmed_1.fastq.gz	LeechJ_xxxx__AF06__bin.8.fa	1.6273	1.0213	99.75	1.730	99.66-99.84	1.730	1.61-1.84	2	2.566	4033/5292	99.13	9	AF06_k141_434
