Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR23816540_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	45.8184	32.9255	99.85	86.000	NA-NA	HIGH	NA-NA	86	87.276	10189/10683	99.85	32	DC18-F-AR_k141_2738
SRR23816540_trimmed_1.fastq.gz	MS_bin.1.fa	34.0974	36.4252	97.23	64.000	NA-NA	HIGH	NA-NA	64	63.033	6881/16414	97.23	3334	MS_bin.1_k77_19607
SRR23816540_trimmed_1.fastq.gz	Vreta_bin.2.fa	9.5899	7.6701	100.00	18.000	NA-NA	HIGH	NA-NA	18	18.121	12011/12012	100.00	0	Vreta_bin.2_k77_1651
SRR23816540_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	2.0408	1.4028	99.41	3.831	NA-NA	HIGH	NA-NA	4	3.831	8499/10208	99.41	116	Q06-25_k141_1135
SRR23816540_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	1.9473	2.2252	99.18	3.655	NA-NA	HIGH	NA-NA	6	3.655	12927/16703	99.18	1	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
SRR23816540_trimmed_1.fastq.gz	DuR_2020__DRS139333__bin.13.fa	1.7691	6.2002	98.97	3.321	NA-NA	HIGH	NA-NA	3	3.321	37004/51035	98.97	3	DRS139333_k141_32
SRR23816540_trimmed_1.fastq.gz	LeechJ_xxxx__AF89__bin.7.fa	0.8185	0.9367	95.13	1.536	94.99-95.24	1.536	1.43-1.67	2	2.317	2866/17149	94.39	2688	AF89_k141_40
SRR23816540_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.7355	0.9371	97.35	1.381	97.26-97.44	1.381	1.29-1.44	2	2.361	6301/19352	96.45	1014	NODE_7_length_112150_cov_14.2384_ID_46122
SRR23816540_trimmed_1.fastq.gz	GCA_008274985.1_ASM827498v1_genomic.fa	0.7199	8.2347	95.47	1.351	95.43-95.51	1.351	1.32-1.38	2	1.933	30414/172618	94.55	11	GCA_008274985.1_ASM827498v1_genomic_CP035530.1 Aspergillus sojae strain SMF134 chromosome 1
SRR23816540_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.4527	0.3909	99.81	0.850	99.69-99.92	0.850	0.81-0.90	2	2.258	6994/12958	98.03	0	NODE_117_length_29172_cov_5.0000_ID_19762
