Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	34.6275	33.9406	100.00	964.000	NA-NA	HIGH	NA-NA	964	994.181	12265/12275	100.00	0	ERS1939580_k141_163
ERR2126384_trimmed_1.fastq.gz	MAG_148.fa	32.3645	25.0364	97.79	901.000	NA-NA	HIGH	NA-NA	901	899.461	4793/9570	97.79	4739	MAG_148_0
ERR2126384_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	30.6403	38.8873	98.36	853.000	NA-NA	HIGH	NA-NA	853	899.207	9057/15106	98.36	3554	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	2.0116	1.7349	99.97	56.000	NA-NA	HIGH	NA-NA	56	66.084	10565/10651	99.97	72	ERS1939593_k141_456
ERR2126384_trimmed_1.fastq.gz	MAG_366.fa	0.2329	0.2060	95.09	6.485	NA-NA	HIGH	NA-NA	5	6.485	2278/10860	95.09	118	MAG_366_0
ERR2126384_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0485	0.0478	95.52	1.349	95.35-95.67	1.349	1.24-1.48	2	2.492	2270/12129	94.74	2953	ERS3967723_k141_31
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.0215	0.0791	99.69	0.599	99.61-99.75	0.599	0.58-0.61	1	1.357	18598/45470	97.16	0	ERS1875938_k141_393
ERR2126384_trimmed_1.fastq.gz	MAG_160.fa	0.0097	0.0057	99.18	0.269	98.78-99.63	0.269	0.23-0.31	1	1.160	1309/7165	94.66	1	MAG_160_0
ERR2126384_trimmed_1.fastq.gz	MAG_367.fa	0.0094	0.0123	95.61	0.262	95.08-96.02	0.262	0.23-0.30	1	1.166	906/15774	91.20	89	MAG_367_0
ERR2126384_trimmed_1.fastq.gz	MAG_34.fa	0.0079	0.0068	99.09	0.219	98.66-99.51	0.219	0.19-0.25	1	1.117	1566/10569	94.03	0	MAG_34_0
ERR2126384_trimmed_1.fastq.gz	MAG_1.fa	0.0062	0.0189	98.28	0.174	97.97-98.53	0.174	0.16-0.19	1	1.100	3461/37139	92.63	4	MAG_1_0
ERR2126384_trimmed_1.fastq.gz	MAG_98.fa	0.0047	0.0058	97.94	0.131	97.22-98.57	0.131	0.11-0.17	1	1.086	973/15158	91.52	4	MAG_98_0
ERR2126384_trimmed_1.fastq.gz	MAG_307.fa	0.0045	0.0053	97.00	0.125	96.08-97.87	0.125	0.09-0.17	1	1.072	668/14571	90.53	5	MAG_307_0
ERR2126384_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__SC012_71775__bin.8.fa	0.0044	0.0042	97.87	0.121	96.93-98.52	0.121	0.10-0.16	1	1.093	691/11797	91.25	6	SC012_71775_k141_5128
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0035	0.0041	97.60	0.098	96.53-98.64	0.098	0.07-0.14	1	1.072	628/14297	90.41	6	ERS1939655_k141_385
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.10.fa	0.0018	0.0029	96.88	0.051	95.13-99.69	0.051	0.02-0.09	1	1.030	363/19430	87.95	1	ERS1939655_k141_32
ERR2126384_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa	0.0013	0.0020	95.71	0.035	93.27-96.22	0.035	0.03-0.08	1	1.057	176/19864	85.86	3	Q01-30_k141_83
