Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757827_trimmed_1.fastq.gz	LeechJ_2020__ERS3967712__bin.13.fa	27.2906	17.2808	100.00	36.000	NA-NA	HIGH	NA-NA	36	37.056	5442/5442	100.00	0	ERS3967712_k141_889
ERR4757827_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.2.fa	18.1938	24.3528	99.71	24.000	NA-NA	HIGH	NA-NA	24	25.011	10490/11466	99.71	6	ST007_71775_k141_4056
ERR4757827_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	12.8872	12.2042	98.65	17.000	NA-NA	HIGH	NA-NA	17	17.137	5351/8160	98.65	2421	GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence
ERR4757827_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	9.2383	8.6619	99.91	12.187	NA-NA	HIGH	NA-NA	12	12.187	7962/8190	99.91	64	ERS3967737_k141_37
ERR4757827_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	5.5596	5.1547	99.85	7.334	NA-NA	HIGH	NA-NA	6	7.334	7636/7988	99.85	5	ERS3967741_k141_666
ERR4757827_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	5.1628	4.7079	99.98	6.810	NA-NA	HIGH	NA-NA	7	6.810	7861/7915	99.98	0	ERS3967703_k141_852
ERR4757827_trimmed_1.fastq.gz	EBC_086.5.fa	4.0596	4.8279	97.77	5.355	NA-NA	HIGH	NA-NA	5	5.355	5113/10291	97.77	548	EBC_086.5_EBC_086_scaffold_68
ERR4757827_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	3.4117	3.7330	99.94	4.500	NA-NA	HIGH	NA-NA	4	4.500	9328/9505	99.94	0	ERS3967706_k141_98
ERR4757827_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	2.6630	3.8564	96.29	3.513	NA-NA	HIGH	NA-NA	3	3.513	3908/12634	96.29	2482	GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence
ERR4757827_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__F03-18__bin.1.fa	2.1675	3.1571	99.60	2.859	NA-NA	HIGH	NA-NA	3	2.859	10979/12445	99.60	84	F03-18_k141_3599
