Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593223_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	28.6921	23.3438	99.29	38.000	NA-NA	HIGH	NA-NA	38	35.660	5983/7470	99.29	106	s8.ctg000010c
SRR27593223_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	26.4269	19.8839	99.93	35.000	NA-NA	HIGH	NA-NA	35	33.641	7321/7489	99.93	0	ERS1739834_k141_1514
SRR27593223_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	18.1213	15.4475	99.34	24.000	NA-NA	HIGH	NA-NA	24	22.307	6705/8244	99.34	0	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593223_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	12.0809	14.9612	99.03	16.000	NA-NA	HIGH	NA-NA	16	15.960	8800/11918	99.03	12	ERS3967702_k141_103
SRR27593223_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.4.fa	2.5583	2.4887	99.96	3.388	NA-NA	HIGH	NA-NA	3	3.388	9295/9424	99.96	0	AF27_k141_60
SRR27593223_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	2.5280	2.1350	97.53	3.348	NA-NA	HIGH	NA-NA	3	3.348	3591/7797	97.53	6	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593223_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	2.4268	2.3822	99.96	3.214	NA-NA	HIGH	NA-NA	3	3.214	9466/9593	99.96	0	AF27_k141_52
SRR27593223_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	1.2999	7.1635	99.96	1.722	99.93-99.98	1.722	1.69-1.76	2	2.209	43207/53329	99.32	0	P2574_k141_755
SRR27593223_trimmed_1.fastq.gz	EBC_024.4.fa	1.0515	4.7176	99.59	1.393	99.55-99.63	1.393	1.36-1.43	2	2.053	28766/43386	98.68	11	EBC_024.4_EBC_024_scaffold_13
SRR27593223_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.7694	0.6631	99.12	1.019	98.98-99.27	1.019	0.94-1.08	1	1.636	4006/8251	97.70	180	ERS3967691_k141_96
SRR27593223_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.7043	0.6903	99.47	0.933	99.34-99.58	0.933	0.88-0.99	1	1.710	4772/9278	97.88	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593223_trimmed_1.fastq.gz	MAG_312.fa	0.5121	0.7819	98.77	0.678	98.63-98.89	0.678	0.64-0.72	1	1.415	5043/15037	96.54	1	MAG_312_0
SRR27593223_trimmed_1.fastq.gz	ODFM-BA-A-0217-003_GCF_025908565.1.fa	0.4981	0.5499	96.79	0.660	96.54-97.03	0.660	0.59-0.71	1	1.380	1771/10064	94.55	1457	ODFM-BA-A-0217-003_GCF_025908565.1_NZ_JAOZFC010000001.1 Weissella sp. BK2 1, whole genome shotgun sequence
SRR27593223_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.3506	0.6874	99.37	0.464	99.20-99.55	0.464	0.43-0.49	1	1.305	5805/19017	96.24	17	ERS3967688_k141_1437
SRR27593223_trimmed_1.fastq.gz	MAG_19.fa	0.2855	0.6620	99.20	0.378	99.05-99.35	0.378	0.35-0.40	1	1.231	5617/22889	95.57	182	MAG_19_0
SRR27593223_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_79__bin.11.fa	0.2745	0.5622	99.02	0.364	98.79-99.22	0.364	0.34-0.39	1	1.204	4501/20068	95.29	243	DF_79_k141_110
SRR27593223_trimmed_1.fastq.gz	MAG_594.fa	0.2736	0.3132	99.12	0.362	98.82-99.39	0.362	0.33-0.40	1	1.213	2535/10962	95.39	10	MAG_594_0
SRR27593223_trimmed_1.fastq.gz	P.1_bin.1.fa	0.2459	0.4907	98.13	0.326	97.85-98.40	0.326	0.30-0.36	1	1.207	3025/19536	94.16	175	P.1_bin.1_k77_21174
SRR27593223_trimmed_1.fastq.gz	LeechJ_xxxx__AF17__bin.1.fa	0.1676	0.8827	98.92	0.222	98.70-99.09	0.222	0.21-0.24	1	1.118	7281/51277	93.90	8	AF17_k141_103
SRR27593223_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_104__bin.4.fa	0.1369	0.1102	98.91	0.181	98.21-99.59	0.181	0.14-0.23	1	1.498	1011/7766	93.63	465	DF_104_k141_646
SRR27593223_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.1223	0.1973	97.91	0.162	97.41-98.38	0.162	0.14-0.19	1	1.141	1220/15633	92.10	74	NODE_306_length_23997_cov_9.0000_ID_64100
SRR27593223_trimmed_1.fastq.gz	MAG_6.fa	0.0988	0.1650	96.91	0.131	96.11-97.71	0.131	0.10-0.17	1	1.103	744/16058	90.57	2071	MAG_6_0
SRR27593223_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0916	0.1809	96.01	0.121	95.01-96.88	0.121	0.09-0.16	1	1.126	629/19352	89.54	635	NODE_7_length_112150_cov_14.2384_ID_46122
SRR27593223_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0782	0.1301	97.99	0.104	97.02-99.03	0.104	0.07-0.14	1	1.057	837/15952	90.93	8	AF15_k141_25
SRR27593223_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.0568	0.0466	98.23	0.075	96.64-99.92	0.075	0.04-0.12	1	1.033	332/7955	90.26	21	SRS6115052_k141_129
SRR27593223_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.0455	0.2113	99.56	0.060	98.79-100.12	0.060	0.05-0.08	1	1.039	2355/45159	90.91	6	P2597_k141_298
SRR27593223_trimmed_1.fastq.gz	LeechJ_xxxx__AF81__bin.1.fa	0.0423	0.0253	96.70	0.056	93.46-97.19	0.056	0.05-0.15	1	1.063	111/5761	88.04	2	AF81_k141_237
SRR27593223_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_286__bin.4.fa	0.0245	0.0259	98.16	0.032	95.45-98.46	0.032	0.03-0.07	1	1.016	188/10478	87.84	0	NODE_10_length_98713_cov_16.0000_ID_19272
SRR27593223_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0197	0.0349	98.80	0.026	96.50-99.76	0.026	0.02-0.05	1	1.013	311/17572	87.80	0	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593223_trimmed_1.fastq.gz	DuR_2020__DRS139335__bin.25.fa	0.0161	0.0656	98.18	0.021	96.39-99.70	0.021	0.01-0.04	1	1.015	474/39574	86.70	16	DRS139335_k141_75
