Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR18335010_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	18.4254	18.7842	99.77	10.124	NA-NA	HIGH	NA-NA	10	10.124	12667/13589	99.77	2	NODE_1_length_274429_cov_22.9992_ID_7781
SRR18335010_trimmed_1.fastq.gz	LiZ_2019__SRS3379169__bin.2.fa	10.1160	7.2701	99.93	5.558	NA-NA	HIGH	NA-NA	5	5.558	9323/9526	99.93	0	SRS3379169_k141_201
SRR18335010_trimmed_1.fastq.gz	YasirM_2022__SRR18334997__bin.9.fa	9.5854	5.4196	99.23	5.267	NA-NA	HIGH	NA-NA	5	5.267	5841/7417	99.23	103	NODE_40_length_40498_cov_22.0000_ID_3016
SRR18335010_trimmed_1.fastq.gz	YasirM_2022__SRR18335012__bin.3.fa	8.7856	6.8993	99.76	4.827	NA-NA	HIGH	NA-NA	5	4.827	9448/10194	99.76	45	NODE_1_length_96183_cov_38.2834_ID_18717
SRR18335010_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	8.5344	9.5339	99.55	4.689	NA-NA	HIGH	NA-NA	4	4.689	12642/14536	99.55	459	NODE_1_length_110556_cov_44.9620_ID_22529
SRR18335010_trimmed_1.fastq.gz	MAG_19.fa	6.4285	11.0436	99.43	3.532	NA-NA	HIGH	NA-NA	3	3.532	19200/22889	99.43	1	MAG_19_0
SRR18335010_trimmed_1.fastq.gz	LeechJ_xxxx__AF21__bin.7.fa	3.5485	1.4788	99.05	1.950	98.86-99.14	1.950	1.81-2.35	2	2.587	3551/5564	98.56	9	AF21_k141_398
SRR18335010_trimmed_1.fastq.gz	EBC_134.6.fa	2.7583	4.8938	99.16	1.516	99.09-99.21	1.516	1.46-1.57	2	2.121	14027/23356	98.37	635	EBC_134.6_EBC_134_scaffold_3138
SRR18335010_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	2.5614	1.8602	99.35	1.407	99.25-99.43	1.407	1.33-1.49	2	2.071	5726/9278	98.46	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR18335010_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	1.9270	1.4610	99.08	1.059	98.97-99.20	1.059	0.99-1.11	1	1.782	4949/10040	97.74	221	NODE_36_length_112572_cov_15.0000_ID_47355
SRR18335010_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	1.8609	2.7233	99.22	1.022	99.13-99.30	1.022	0.98-1.06	2	2.238	9726/19352	97.81	238	NODE_7_length_112150_cov_14.2384_ID_46122
SRR18335010_trimmed_1.fastq.gz	GCF_006007945.1_ASM600794v1_genomic.fa	1.2578	1.0915	98.91	0.691	98.72-99.12	0.691	0.64-0.73	1	1.425	3746/10479	96.74	23	GCF_006007945.1_ASM600794v1_genomic_NZ_CP040736.1 Companilactobacillus futsaii strain Y97 chromosome, complete genome
SRR18335010_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	1.2318	1.9163	98.29	0.677	98.13-98.40	0.677	0.64-0.71	1	1.792	5949/20657	96.06	1614	SRS3379157_k141_320
SRR18335010_trimmed_1.fastq.gz	EBC_089.16.fa	0.9704	1.1681	98.92	0.533	98.77-99.06	0.533	0.50-0.56	1	1.319	4659/15779	96.14	5	EBC_089.16_EBC_089_scaffold_51
SRR18335010_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_79__bin.11.fa	0.9132	1.3862	96.95	0.502	96.75-97.22	0.502	0.45-0.54	1	1.728	3035/20068	94.09	1944	DF_79_k141_110
SRR18335010_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	0.8807	0.5829	99.30	0.484	99.04-99.52	0.484	0.44-0.53	1	1.331	2795/8675	96.41	28	NODE_15_length_89569_cov_58.2503_ID_11757
SRR18335010_trimmed_1.fastq.gz	MAG_116.fa	0.8745	0.3257	98.87	0.480	98.57-99.22	0.480	0.42-0.54	1	1.274	1257/4679	95.85	22	MAG_116_0
SRR18335010_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.8448	0.4708	99.11	0.464	98.88-99.39	0.464	0.42-0.50	1	1.272	2079/7379	96.00	3	WK028-2-L-48h-03A1_S20_k141_3165
SRR18335010_trimmed_1.fastq.gz	EBC_134.7.fa	0.8368	1.5899	95.91	0.460	95.70-96.12	0.460	0.42-0.50	1	1.622	2553/25164	92.88	6608	EBC_134.7_EBC_134_scaffold_2638
SRR18335010_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.8119	0.5321	97.00	0.446	96.62-97.42	0.446	0.38-0.50	1	1.272	1210/8642	93.85	758	WK023-1-L-48h-02G3_S117_k141_1117
SRR18335010_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.7407	0.4505	98.98	0.407	98.72-99.30	0.407	0.36-0.45	1	1.237	1942/7955	95.55	24	SRS6115052_k141_129
SRR18335010_trimmed_1.fastq.gz	GCF_012396505.1_ASM1239650v1_genomic.fa	0.6943	0.4464	99.13	0.381	98.86-99.44	0.381	0.34-0.41	1	1.287	2074/8521	95.54	10	GCF_012396505.1_ASM1239650v1_genomic_NZ_JAAXPN010000001.1 Periweissella fabalis strain CCUG 61472 SS2011_1, whole genome shotgun sequence
SRR18335010_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.6918	2.3814	99.26	0.380	99.16-99.36	0.380	0.37-0.39	1	1.212	11342/45159	95.64	14	P2597_k141_298
SRR18335010_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.6868	1.1696	95.40	0.377	95.03-95.73	0.377	0.32-0.42	1	1.460	1653/22629	91.91	4026	NODE_1_length_87421_cov_11.0000_ID_9656
SRR18335010_trimmed_1.fastq.gz	LeechJ_xxxx__AF82__bin.13.fa	0.6801	0.3814	95.08	0.374	94.42-95.61	0.374	0.30-0.47	1	1.343	490/7445	91.60	31	AF82_k141_734
SRR18335010_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.5970	0.8970	98.62	0.328	98.41-98.86	0.328	0.30-0.35	1	1.201	3609/19857	94.65	69	SAMC044639_k141_719
SRR18335010_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.5700	0.3640	99.39	0.313	98.97-99.69	0.313	0.28-0.35	1	1.196	1834/8251	95.26	187	ERS3967691_k141_96
