Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757836_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	37.9748	35.4197	98.44	103.000	NA-NA	HIGH	NA-NA	103	98.705	5446/8865	98.44	19	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757836_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	36.8687	39.5405	99.96	100.000	NA-NA	HIGH	NA-NA	100	114.013	10073/10183	99.96	0	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757836_trimmed_1.fastq.gz	WalshL_xxxx__V9__bin.2.fa	20.2778	20.5424	99.61	55.000	NA-NA	HIGH	NA-NA	55	53.787	8623/9740	99.61	13	V9_k141_63
ERR4757836_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	2.4576	2.0490	99.65	6.666	NA-NA	HIGH	NA-NA	7	6.666	6701/7470	99.65	24	s8.ctg000010c
ERR4757836_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	0.6646	0.5490	99.96	1.803	99.90-100.03	1.803	1.71-1.90	2	2.247	6533/7915	99.38	0	ERS3967703_k141_852
ERR4757836_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	0.4420	0.4381	99.94	1.199	99.85-100.01	1.199	1.14-1.26	1	1.750	6509/9505	98.79	0	ERS3967706_k141_98
ERR4757836_trimmed_1.fastq.gz	MAG_501.fa	0.3517	0.3646	99.27	0.954	99.14-99.37	0.954	0.90-1.01	1	1.915	4876/9710	97.80	667	MAG_501_0
ERR4757836_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	0.2610	0.2002	99.59	0.708	99.41-99.80	0.708	0.64-0.76	1	1.426	3225/7200	97.44	19	ERS3967711_k141_542
ERR4757836_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa	0.1337	0.2788	98.84	0.363	98.64-99.03	0.363	0.34-0.39	1	1.198	4206/19864	95.12	0	Q01-30_k141_83
ERR4757836_trimmed_1.fastq.gz	C-03.Ssa-BR.fa	0.1193	0.1025	97.05	0.324	96.55-97.61	0.324	0.26-0.38	1	1.836	908/8126	93.17	1039	C-03.Ssa-BR_NODE_6_length_73444_cov_213.282
ERR4757836_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0712	0.0908	98.58	0.193	98.09-98.99	0.193	0.17-0.23	1	1.115	1367/12064	93.22	6	NODE_1_length_333540_cov_36.9994_ID_1661
ERR4757836_trimmed_1.fastq.gz	MAG_178.fa	0.0610	0.0605	95.14	0.165	94.16-96.26	0.165	0.11-0.22	1	1.273	348/9485	89.89	64	MAG_178_0
ERR4757836_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PB007_73417__bin.10.fa	0.0542	0.0421	98.28	0.147	97.39-98.95	0.147	0.11-0.20	1	1.303	621/7442	92.30	80	PB007_73417_k141_1742
ERR4757836_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	0.0443	0.0358	96.55	0.120	95.15-98.28	0.120	0.07-0.19	1	1.659	311/7774	90.14	28	NODE_24_length_69116_cov_15.0000_ID_16044
ERR4757836_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.0359	0.0315	96.44	0.097	95.11-98.06	0.097	0.05-0.14	1	1.081	247/8010	89.38	5	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
