Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR13496629_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811223__bin.4.fa	28.9623	22.1433	99.77	44.000	NA-NA	HIGH	NA-NA	44	43.220	11961/12850	99.77	21	NODE_3_length_103388_cov_45.8805_ID_15969
SRR13496629_trimmed_1.fastq.gz	C-03.Ssa-BR.fa	11.8482	5.7733	99.73	18.000	NA-NA	HIGH	NA-NA	18	18.941	7476/8126	99.73	0	C-03.Ssa-BR_NODE_6_length_73444_cov_213.282
SRR13496629_trimmed_1.fastq.gz	MAG_501.fa	9.4447	5.5543	99.44	14.349	NA-NA	HIGH	NA-NA	14	14.349	8156/9710	99.44	9	MAG_501_0
SRR13496629_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	9.1535	6.1903	99.81	13.906	NA-NA	HIGH	NA-NA	14	13.906	10547/11189	99.81	24	NODE_13_length_120594_cov_11.9989_ID_9743
SRR13496629_trimmed_1.fastq.gz	We6_bin.circ.9.fa	8.0292	9.0310	99.03	12.198	NA-NA	HIGH	NA-NA	12	12.198	13509/18267	99.03	299	s34.ctg000041c
SRR13496629_trimmed_1.fastq.gz	C-R13.bin.1.fa	4.0537	3.1210	99.97	6.158	NA-NA	HIGH	NA-NA	6	6.158	12872/12976	99.97	64	C-R13.bin.1_NODE_108_length_49220_cov_7.4685
SRR13496629_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	4.0272	3.2205	99.11	6.118	NA-NA	HIGH	NA-NA	6	6.118	10310/13589	99.11	23	NODE_1_length_274429_cov_22.9992_ID_7781
SRR13496629_trimmed_1.fastq.gz	C-R03.bin.3.fa	3.9306	13.3775	99.90	5.971	NA-NA	HIGH	NA-NA	5	5.971	55041/56765	99.90	11	C-R03.bin.3_NODE_5_length_108655_cov_7.11866
SRR13496629_trimmed_1.fastq.gz	EBC_089.16.fa	3.8879	3.6710	97.41	5.907	NA-NA	HIGH	NA-NA	6	5.907	6987/15779	97.41	527	EBC_089.16_EBC_089_scaffold_51
SRR13496629_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	2.9068	11.5658	99.58	4.416	NA-NA	HIGH	NA-NA	4	4.416	58125/66192	99.58	52	P2545_k141_46
SRR13496629_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2246_73323__bin.19.fa	2.0719	5.5765	99.71	3.148	NA-NA	HIGH	NA-NA	3	3.148	41541/45509	99.71	0	P2246_73323_k141_1723
SRR13496629_trimmed_1.fastq.gz	C-R06.bin.10.fa	1.9737	1.8443	99.48	2.998	NA-NA	HIGH	NA-NA	3	2.998	13522/15905	99.48	28	C-R06.bin.10_NODE_57_length_120515_cov_8.20535
SRR13496629_trimmed_1.fastq.gz	PothakosV_2020__ERS2068300__bin.15.fa	1.2702	1.3763	100.00	1.930	99.99-100.06	1.930	1.86-1.99	2	2.394	15459/17953	99.52	0	ERS2068300_k141_9406
SRR13496629_trimmed_1.fastq.gz	C-R14.bin.10.fa	0.7926	0.7789	98.08	1.204	97.97-98.18	1.204	1.14-1.25	1	1.742	6300/16405	96.96	350	C-R14.bin.10_NODE_3_length_166708_cov_77.9114
SRR13496629_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_408__bin.5.fa	0.7717	0.5151	98.89	1.172	98.80-98.99	1.172	1.11-1.22	1	1.775	5510/11274	97.72	644	NODE_6_length_149100_cov_225.9819_ID_15424
SRR13496629_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2517__bin.17.fa	0.6080	0.4704	99.49	0.924	99.40-99.61	0.924	0.87-0.97	1	1.631	6647/12891	97.89	22	P2517_k141_455
SRR13496629_trimmed_1.fastq.gz	C-R09.bin.5.fa	0.5497	0.4932	99.26	0.835	99.14-99.40	0.835	0.79-0.88	1	1.510	6761/15024	97.46	314	C-R09.bin.5_NODE_3_length_297893_cov_31.1564
SRR13496629_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2584__bin.5.fa	0.4864	0.3655	99.10	0.739	98.95-99.23	0.739	0.70-0.79	1	1.433	5000/12654	97.05	0	P2584_k141_383
SRR13496629_trimmed_1.fastq.gz	MAG_8.fa	0.4582	0.4501	97.28	0.696	97.10-97.44	0.696	0.65-0.75	1	1.677	3518/16323	95.17	1650	MAG_8_0
SRR13496629_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.3951	0.2846	99.59	0.600	99.45-99.73	0.600	0.56-0.64	1	1.340	4838/12165	97.07	4	P2235_73323_k141_1719
SRR13496629_trimmed_1.fastq.gz	C-R06.bin.5.fa	0.3927	0.4887	99.48	0.597	99.35-99.59	0.597	0.57-0.62	1	1.480	8092/21133	96.95	85	C-R06.bin.5_NODE_1_length_628648_cov_36.0232
SRR13496629_trimmed_1.fastq.gz	BertuzziAS_2018__ERS2032125__bin.2.fa	0.3564	0.3374	99.19	0.541	99.03-99.37	0.541	0.51-0.57	1	1.426	5229/15570	96.54	15	ERS2032125_k141_78
SRR13496629_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.3417	0.1556	98.62	0.519	98.39-98.85	0.519	0.47-0.56	1	1.298	2047/7783	95.78	1	WK002-1-L-48h-01F6_S30_k141_2565
SRR13496629_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.3027	0.1432	98.09	0.460	97.75-98.47	0.460	0.41-0.51	1	1.359	1565/7470	95.08	1068	s8.ctg000010c
