Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757835_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	91.7516	91.1133	99.74	298.000	NA-NA	HIGH	NA-NA	298	268.575	6895/7470	99.74	0	s8.ctg000010c
ERR4757835_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	3.6170	3.5587	99.99	11.748	NA-NA	HIGH	NA-NA	11	11.748	7893/7915	99.99	0	ERS3967703_k141_852
ERR4757835_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	2.2830	2.6953	99.99	7.415	NA-NA	HIGH	NA-NA	7	7.415	9467/9505	99.99	0	ERS3967706_k141_98
ERR4757835_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	1.1877	1.0851	99.65	3.858	NA-NA	HIGH	NA-NA	3	3.858	6453/7200	99.65	5	ERS3967711_k141_542
ERR4757835_trimmed_1.fastq.gz	MAG_501.fa	0.4305	0.5316	99.47	1.398	99.36-99.53	1.398	1.34-1.48	2	1.907	6195/9710	98.56	11	MAG_501_0
ERR4757835_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.1511	0.1557	97.84	0.491	97.56-98.15	0.491	0.43-0.54	1	1.318	1537/7797	94.90	7	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
ERR4757835_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.0935	0.1194	97.64	0.304	97.21-98.07	0.304	0.26-0.35	1	1.568	1313/10183	93.61	545	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757835_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__CF008_71775__bin.11.fa	0.0605	0.0578	97.32	0.196	96.54-97.96	0.196	0.15-0.25	1	1.327	584/7588	92.06	225	CF008_71775_k141_1942
ERR4757835_trimmed_1.fastq.gz	LeechJ_2020__ERS3967722__bin.12.fa	0.0595	0.0354	95.32	0.193	94.11-96.54	0.193	0.12-0.28	1	1.117	196/4924	90.12	0	ERS3967722_k141_2919
ERR4757835_trimmed_1.fastq.gz	MAG_352.fa	0.0449	0.1119	98.85	0.146	98.44-99.25	0.146	0.13-0.17	1	1.075	1889/19888	92.69	0	MAG_352_0
ERR4757835_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.0418	0.0603	99.20	0.136	98.56-99.77	0.136	0.11-0.17	1	1.086	1141/11531	92.81	6	ERS3967692_k141_68
ERR4757835_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	0.0381	0.0614	95.90	0.124	94.86-96.80	0.124	0.08-0.17	1	1.148	411/12832	89.49	63	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence
ERR4757835_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.0379	0.0397	97.72	0.123	96.59-98.56	0.123	0.09-0.17	1	1.097	455/8010	91.16	6	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
ERR4757835_trimmed_1.fastq.gz	MortensenS_xxxx__WK004-2-L-48h-01G7_S40__bin.2.fa	0.0265	0.0458	96.59	0.086	95.30-98.17	0.086	0.05-0.13	1	1.046	389/13831	89.12	0	WK004-2-L-48h-01G7_S40_k141_114
ERR4757835_trimmed_1.fastq.gz	GCF_020510245.1_ASM2051024v1_genomic.fa	0.0254	0.0259	95.99	0.082	93.97-97.77	0.082	0.04-0.16	1	1.040	177/7959	88.45	5	GCF_020510245.1_ASM2051024v1_genomic_NZ_CP084701.1 Oenococcus oeni strain AWRIB429 chromosome, complete genome
ERR4757835_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.0229	0.0343	97.09	0.074	95.75-98.45	0.074	0.04-0.11	1	1.033	367/11938	89.38	40	NODE_15_length_59385_cov_11.2996_ID_3067
ERR4757835_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.0207	0.0223	97.37	0.067	95.49-99.98	0.067	0.03-0.12	1	1.033	246/8642	89.15	17	WK023-1-L-48h-02G3_S117_k141_1117
