Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757843_trimmed_1.fastq.gz	MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.7.fa	69.3929	55.5844	99.94	123.000	NA-NA	HIGH	NA-NA	123	120.284	9436/9618	99.94	0	WK036-2-L-48h-03D6_S52_k141_207
ERR4757843_trimmed_1.fastq.gz	LeechJ_2020__ERS3967728__bin.8.fa	5.3467	5.8810	99.76	9.477	NA-NA	HIGH	NA-NA	9	9.477	12357/13307	99.76	939	ERS3967728_k141_493
ERR4757843_trimmed_1.fastq.gz	MortensenS_xxxx__WK067-1-L-48h-05C1_S71__bin.5.fa	4.0828	4.1433	97.68	7.237	NA-NA	HIGH	NA-NA	7	7.237	5987/12413	97.68	39	WK067-1-L-48h-05C1_S71_k141_209
ERR4757843_trimmed_1.fastq.gz	MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.6.fa	3.4750	3.8016	95.02	6.159	NA-NA	HIGH	NA-NA	6	6.159	2747/13387	95.02	3682	WK022-1-L-48h-02F8_S113_k141_714
ERR4757843_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	3.2945	3.3170	98.83	5.840	NA-NA	HIGH	NA-NA	6	5.840	8375/12064	98.83	6	NODE_1_length_333540_cov_36.9994_ID_1661
ERR4757843_trimmed_1.fastq.gz	MortensenS_xxxx__WK010-2-L-48h-02A4_S64__bin.9.fa	3.2262	2.5758	99.98	5.718	NA-NA	HIGH	NA-NA	5	5.718	9594/9653	99.98	0	WK010-2-L-48h-02A4_S64_k141_3416
ERR4757843_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	2.8585	12.2678	99.47	5.067	NA-NA	HIGH	NA-NA	5	5.067	41679/49112	99.47	54	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
ERR4757843_trimmed_1.fastq.gz	MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.3.fa	2.7355	2.9665	99.94	4.849	NA-NA	HIGH	NA-NA	5	4.849	13012/13276	99.94	3	WK001T-1-G-00h-05I5_S129_k141_482
ERR4757843_trimmed_1.fastq.gz	MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.4.fa	1.7207	1.4167	99.65	3.050	NA-NA	HIGH	NA-NA	3	3.050	8638/9624	99.65	183	WK059-2-L-08h-04H2_S36_k141_49
ERR4757843_trimmed_1.fastq.gz	GCF_011074885.1_ASM1107488v2_genomic.fa	1.1181	5.2613	98.96	1.982	98.87-98.99	1.982	1.93-2.18	2	2.607	33736/54094	98.49	1	GCF_011074885.1_ASM1107488v2_genomic_NC_054682.1 Brettanomyces bruxellensis chromosome 1, complete sequence
