Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2135449_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	30.3879	27.2503	100.00	1143.000	NA-NA	HIGH	NA-NA	1143	1130.408	10644/10651	100.00	0	ERS1939593_k141_456
ERR2135449_trimmed_1.fastq.gz	MAG_148.fa	23.7680	19.1174	97.79	894.000	NA-NA	HIGH	NA-NA	894	930.195	4790/9570	97.79	4739	MAG_148_0
ERR2135449_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	23.4755	23.9247	99.98	883.000	NA-NA	HIGH	NA-NA	883	896.477	12186/12275	99.98	69	ERS1939580_k141_163
ERR2135449_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	22.1728	29.2597	98.29	834.000	NA-NA	HIGH	NA-NA	834	904.625	8845/15106	98.29	3554	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2135449_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.0880	0.3363	99.80	3.311	NA-NA	HIGH	NA-NA	3	3.311	42745/45470	99.80	0	ERS1875938_k141_393
ERR2135449_trimmed_1.fastq.gz	LimaC_2020__SRR9646966__bin.12.fa	0.0291	0.0273	95.20	1.096	95.00-95.40	1.096	0.99-1.20	2	2.164	1707/11126	94.13	2022	NODE_2_length_160213_cov_24.3385_ID_151370
ERR2135449_trimmed_1.fastq.gz	MAG_366.fa	0.0282	0.0259	95.08	1.060	94.81-95.31	1.060	0.95-1.19	2	2.655	1499/10860	93.81	255	MAG_366_0
ERR2135449_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0256	0.0262	95.29	0.962	95.09-95.57	0.962	0.83-1.05	2	1.921	1778/12129	93.99	2951	ERS3967723_k141_31
ERR2135449_trimmed_1.fastq.gz	MAG_34.fa	0.0170	0.0153	99.78	0.638	99.59-99.97	0.638	0.60-0.69	1	1.376	4664/10569	97.40	0	MAG_34_0
ERR2135449_trimmed_1.fastq.gz	MAG_1.fa	0.0037	0.0118	97.15	0.141	96.63-97.55	0.141	0.12-0.16	1	1.080	1991/37139	90.99	4	MAG_1_0
ERR2135449_trimmed_1.fastq.gz	MAG_307.fa	0.0023	0.0028	95.29	0.086	93.64-97.38	0.086	0.04-0.15	1	1.114	271/14571	87.94	1	MAG_307_0
ERR2135449_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0019	0.0023	95.48	0.071	93.66-97.52	0.071	0.03-0.13	1	1.047	234/14297	87.58	6	ERS1939655_k141_385
