Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	37.0453	36.4346	100.00	1176.000	NA-NA	HIGH	NA-NA	1176	1190.931	12264/12275	100.00	0	ERS1939580_k141_163
ERR2133080_trimmed_1.fastq.gz	MAG_148.fa	28.5085	22.1289	97.80	905.000	NA-NA	HIGH	NA-NA	905	902.862	4803/9570	97.80	4739	MAG_148_0
ERR2133080_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	27.3744	34.8613	98.28	869.000	NA-NA	HIGH	NA-NA	869	923.394	8824/15106	98.28	3556	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	6.7097	5.8066	99.97	213.000	NA-NA	HIGH	NA-NA	213	220.419	10566/10651	99.97	73	ERS1939593_k141_456
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.1139	0.4202	99.86	3.617	NA-NA	HIGH	NA-NA	3	3.617	43569/45470	99.86	0	ERS1875938_k141_393
ERR2133080_trimmed_1.fastq.gz	MAG_1.fa	0.0405	0.1227	99.95	1.284	99.90-99.98	1.284	1.25-1.32	2	1.867	26421/37139	98.91	2	MAG_1_0
ERR2133080_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0378	0.0375	95.41	1.201	95.21-95.57	1.201	1.09-1.31	2	2.274	2070/12129	94.46	2951	ERS3967723_k141_31
ERR2133080_trimmed_1.fastq.gz	MAG_160.fa	0.0364	0.0213	100.00	1.154	100.01-100.20	1.154	1.09-1.23	1	1.777	5086/7165	98.90	0	MAG_160_0
ERR2133080_trimmed_1.fastq.gz	MAG_367.fa	0.0241	0.0314	99.45	0.764	99.33-99.56	0.764	0.73-0.80	1	1.582	7116/15774	97.46	483	MAG_367_0
ERR2133080_trimmed_1.fastq.gz	MAG_98.fa	0.0231	0.0285	99.76	0.734	99.65-99.87	0.734	0.69-0.77	1	1.442	7323/15158	97.68	34	MAG_98_0
ERR2133080_trimmed_1.fastq.gz	MAG_307.fa	0.0216	0.0257	99.89	0.687	99.78-100.05	0.687	0.65-0.72	1	1.425	6996/14571	97.66	6	MAG_307_0
ERR2133080_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PA207_73417__bin.7.fa	0.0193	0.0229	99.06	0.612	98.92-99.21	0.612	0.58-0.65	1	1.372	4986/14614	96.59	126	PA207_73417_k141_45
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0110	0.0130	99.38	0.350	99.13-99.61	0.350	0.32-0.37	1	1.209	3487/14297	95.55	70	ERS1939655_k141_385
ERR2133080_trimmed_1.fastq.gz	MAG_34.fa	0.0089	0.0077	99.50	0.282	99.20-99.89	0.282	0.25-0.31	1	1.168	2225/10569	95.10	1	MAG_34_0
ERR2133080_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__SC012_71775__bin.8.fa	0.0087	0.0083	99.06	0.275	98.71-99.36	0.275	0.24-0.30	1	1.155	2116/11797	94.61	21	SC012_71775_k141_5128
ERR2133080_trimmed_1.fastq.gz	MAG_31.fa	0.0062	0.0083	98.60	0.198	98.25-98.93	0.198	0.18-0.22	1	1.105	1903/16414	93.29	115	MAG_31_0
ERR2133080_trimmed_1.fastq.gz	MAG_2.fa	0.0061	0.0169	96.45	0.193	96.03-96.84	0.193	0.17-0.22	1	1.115	1966/34381	91.18	68	MAG_2_0
ERR2133080_trimmed_1.fastq.gz	MAG_52.fa	0.0044	0.0042	97.75	0.141	97.04-98.47	0.141	0.11-0.17	1	1.090	767/11803	91.56	25	MAG_52_0
