Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25395512_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	76.8981	72.3670	99.87	5096.000	NA-NA	HIGH	NA-NA	5096	4559.919	7166/7470	99.87	37	s8.ctg000010c
SRR25395512_trimmed_1.fastq.gz	MAG_501.fa	16.1160	18.8601	99.69	1068.000	NA-NA	HIGH	NA-NA	1068	1033.423	8814/9710	99.69	659	MAG_501_0
SRR25395512_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	6.6396	8.0374	99.96	440.000	NA-NA	HIGH	NA-NA	440	579.464	10045/10183	99.96	0	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
SRR25395512_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.1775	0.1609	98.76	11.762	NA-NA	HIGH	NA-NA	12	11.762	5290/7783	98.76	1	WK002-1-L-48h-01F6_S30_k141_2565
SRR25395512_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C02-19__bin.3.fa	0.0496	0.1355	96.36	3.288	NA-NA	HIGH	NA-NA	3	3.288	7192/22681	96.36	1175	C02-19_k141_220
SRR25395512_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.0174	0.0170	97.69	1.156	97.55-97.83	1.156	1.06-1.24	1	1.738	2595/7797	96.51	25	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR25395512_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.0148	0.1174	99.49	0.982	99.45-99.54	0.982	0.96-1.00	1	1.583	35464/66192	98.01	56	P2545_k141_46
SRR25395512_trimmed_1.fastq.gz	ODFM-BA-A-0052-001_Yarrowia_lipolytica_CBA6003.fa	0.0142	0.1548	99.93	0.941	99.89-99.97	0.941	0.93-0.95	1	1.557	52212/87488	98.35	1	ODFM-BA-A-0052-001_Yarrowia_lipolytica_CBA6003_QFFT01000001.1 Yarrowia lipolytica strain CBA6003 contig1, whole genome shotgun sequence
SRR25395512_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2184_73322__bin.5.fa	0.0130	0.0347	99.42	0.860	99.35-99.52	0.860	0.83-0.88	1	1.777	10904/22597	97.68	0	P2184_73322_k141_433
SRR25395512_trimmed_1.fastq.gz	MAG_S8.fa	0.0114	0.0112	99.24	0.757	99.03-99.42	0.757	0.70-0.81	1	1.509	3439/8185	97.24	11	MAG_S8_NODE_23_length_137624_cov_30.0706
