Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2231572_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.3.fa	28.9392	29.5888	99.45	134.000	NA-NA	HIGH	NA-NA	134	120.545	9806/11625	99.45	80	AF68_k141_2037
ERR2231572_trimmed_1.fastq.gz	MAG_116.fa	17.7090	7.6801	99.95	82.000	NA-NA	HIGH	NA-NA	82	95.669	4604/4679	99.95	16	MAG_116_0
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	15.9813	12.1978	97.85	74.000	NA-NA	HIGH	NA-NA	74	82.672	4407/8642	97.85	2161	WK023-1-L-48h-02G3_S117_k141_1117
ERR2231572_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	11.2301	9.9147	99.88	52.000	NA-NA	HIGH	NA-NA	52	50.843	9682/10040	99.88	0	NODE_36_length_112572_cov_15.0000_ID_47355
ERR2231572_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	10.1503	12.0501	99.80	47.000	NA-NA	HIGH	NA-NA	47	69.183	12763/13589	99.80	210	NODE_1_length_274429_cov_22.9992_ID_7781
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1.fa	2.3424	2.0692	99.76	10.846	NA-NA	HIGH	NA-NA	10	10.846	9208/9913	99.76	1	WK029-2-G-48h-04A5_S105_k141_65
ERR2231572_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	2.2971	7.5728	99.79	10.637	NA-NA	HIGH	NA-NA	11	10.637	34824/37189	99.79	0	SternesPR_2017_k119_25
ERR2231572_trimmed_1.fastq.gz	MAG_334.fa	1.6046	1.7415	99.97	7.430	NA-NA	HIGH	NA-NA	7	7.430	12088/12184	99.97	2	MAG_334_0
ERR2231572_trimmed_1.fastq.gz	DuR_2020__DRS139334__bin.19.fa	1.4982	6.5441	99.25	6.937	NA-NA	HIGH	NA-NA	7	6.937	37592/47468	99.25	136	DRS139334_k141_12
ERR2231572_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	0.9326	0.5358	99.19	4.318	NA-NA	HIGH	NA-NA	4	4.318	4927/6340	99.19	139	AF84_k141_917
ERR2231572_trimmed_1.fastq.gz	MAG_501.fa	0.8674	0.7573	99.16	4.016	NA-NA	HIGH	NA-NA	4	4.016	7486/9710	99.16	46	MAG_501_0
ERR2231572_trimmed_1.fastq.gz	LeechJ_2020__ERS3967694__bin.3.fa	0.6859	2.3918	98.76	3.176	NA-NA	HIGH	NA-NA	3	3.176	26578/39095	98.76	4	ERS3967694_k141_66
ERR2231572_trimmed_1.fastq.gz	MAG_331.fa	0.5049	0.3935	99.60	2.338	99.54-99.76	2.338	1.95-2.47	2	2.663	6996/8780	99.27	18	MAG_331_0
ERR2231572_trimmed_1.fastq.gz	EBC_082.15.fa	0.3705	0.6649	99.31	1.715	99.25-99.36	1.715	1.65-1.78	2	2.680	13540/20483	98.67	176	EBC_082.15_EBC_082_scaffold_602
ERR2231572_trimmed_1.fastq.gz	MAG_24.fa	0.3504	0.2656	100.00	1.623	100.00-100.14	1.623	1.55-1.70	2	2.100	7032/8560	99.37	0	MAG_24_0
ERR2231572_trimmed_1.fastq.gz	LimaC_2020__SRR9640356__bin.14.fa	0.3177	0.2821	99.81	1.471	99.73-99.86	1.471	1.41-1.54	2	2.091	7254/10000	98.97	0	NODE_11_length_127276_cov_21.6972_ID_382685
ERR2231572_trimmed_1.fastq.gz	MAG_200.fa	0.3071	0.6132	99.78	1.422	99.73-99.82	1.422	1.38-1.47	2	2.117	15653/22082	98.90	10	MAG_200_0
ERR2231572_trimmed_1.fastq.gz	MAG_140.fa	0.2827	0.3152	99.79	1.309	99.72-99.85	1.309	1.25-1.36	2	1.902	8303/12133	98.78	0	MAG_140_0
ERR2231572_trimmed_1.fastq.gz	G_514_1B_orientalis_assembly.fa	0.2735	0.3235	98.95	1.266	98.87-99.02	1.266	1.21-1.33	2	1.909	6937/13382	97.90	62	NODE_1_length_900359_cov_75.777345
ERR2231572_trimmed_1.fastq.gz	ShangpliangH_2023_a__SRR22851168__bin.15.fa	0.2376	0.1943	99.04	1.100	98.92-99.17	1.100	1.04-1.17	1	1.668	4527/9095	97.77	41	NODE_9_length_164800_cov_88.7762_ID_13308
ERR2231572_trimmed_1.fastq.gz	PothakosV_2020__ERS2068300__bin.15.fa	0.2238	0.3601	99.70	1.037	99.63-99.78	1.037	1.00-1.08	1	1.712	10569/17953	98.31	0	ERS2068300_k141_9406
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.8.fa	0.2234	0.2315	99.06	1.035	98.97-99.18	1.035	0.96-1.08	2	1.953	5646/11747	97.66	16	WK006-1-L-48h-01H4_S46_k141_251
ERR2231572_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.1807	0.2225	98.53	0.837	98.38-98.67	0.837	0.78-0.89	1	1.629	5026/13994	96.75	77	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence
ERR2231572_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.26.fa	0.1688	0.2507	97.26	0.782	97.11-97.40	0.782	0.73-0.84	1	1.656	3771/16432	95.36	419	NODE_165_length_44518_cov_18.4289_ID_4922
ERR2231572_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.1560	0.2826	99.02	0.722	98.90-99.14	0.722	0.69-0.76	1	1.546	7838/20657	96.92	238	SRS3379157_k141_320
ERR2231572_trimmed_1.fastq.gz	MAG_528.fa	0.1291	0.1048	99.34	0.598	99.14-99.53	0.598	0.55-0.64	1	1.351	3328/9058	96.82	2	MAG_528_0
ERR2231572_trimmed_1.fastq.gz	GCF_001436595.1_ASM143659v1_genomic.fa	0.1290	0.1710	96.43	0.597	96.22-96.64	0.597	0.54-0.64	1	1.338	2259/14539	94.17	48	GCF_001436595.1_ASM143659v1_genomic_NZ_AYZM01000005.1 Secundilactobacillus similis DSM 23365 = JCM 2765 strain DSM 23365 NODE_10, whole genome shotgun sequence
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.2.fa	0.1285	0.1311	98.36	0.595	98.21-98.54	0.595	0.55-0.63	1	1.356	3108/11566	95.85	254	WK038-2-L-48h-03E5_S60_k141_60
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.6.fa	0.1265	0.1500	98.97	0.586	98.80-99.15	0.586	0.54-0.62	1	1.379	4288/13311	96.41	34	WK001-2-L-48h-01F4_S28_k141_668
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.5.fa	0.1181	0.1206	96.58	0.547	96.33-96.89	0.547	0.49-0.59	1	1.451	1655/11552	93.92	1099	WK029-1-L-48h-03A3_S22_k141_711
ERR2231572_trimmed_1.fastq.gz	LimaC_2020__SRR9640353__bin.23.fa	0.1096	0.1809	99.28	0.508	99.12-99.41	0.508	0.48-0.54	1	1.582	5910/18560	96.38	587	NODE_5_length_126534_cov_17.6584_ID_520273
ERR2231572_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.1.fa	0.1087	0.0773	99.26	0.503	99.07-99.48	0.503	0.46-0.54	1	1.387	2520/7899	96.38	13	AF68_k141_86
ERR2231572_trimmed_1.fastq.gz	LimaC_2020__SRR9640346__bin.27.fa	0.1039	0.1170	98.78	0.481	98.56-99.00	0.481	0.44-0.51	1	1.263	3337/12766	95.76	122	NODE_263_length_39370_cov_9.9986_ID_518144
ERR2231572_trimmed_1.fastq.gz	SRR10454516C127_okinawensis_assembly.fa	0.0934	0.0960	98.16	0.433	97.88-98.48	0.433	0.39-0.48	1	1.291	2297/11628	94.90	271	SRR10454516C0
ERR2231572_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087088__bin.16.fa	0.0919	0.1203	98.81	0.426	98.62-99.03	0.426	0.39-0.45	1	1.256	3526/14743	95.49	67	SRS6087088_k141_109
ERR2231572_trimmed_1.fastq.gz	MortensenS_xxxx__WK059-2-L-48h-04H3_S37__bin.8.fa	0.0917	0.1000	95.12	0.425	94.71-95.51	0.425	0.37-0.49	1	1.291	894/12205	91.91	1550	WK059-2-L-48h-04H3_S37_k141_16
ERR2231572_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0845	0.0663	98.82	0.391	98.55-99.14	0.391	0.34-0.43	1	1.268	2132/8865	95.51	199	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR2231572_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.2.fa	0.0770	0.1209	99.17	0.356	98.97-99.37	0.356	0.33-0.38	1	1.194	4075/17593	95.39	0	NODE_32_length_81301_cov_12.8848_ID_338
ERR2231572_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0637	0.0886	97.51	0.295	97.12-97.92	0.295	0.25-0.32	1	1.386	1833/15633	93.32	92	NODE_306_length_23997_cov_9.0000_ID_64100
ERR2231572_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.0632	0.0731	96.55	0.293	96.15-96.93	0.293	0.25-0.34	1	1.259	1107/12958	92.37	1266	NODE_117_length_29172_cov_5.0000_ID_19762
ERR2231572_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0605	0.0649	98.72	0.280	98.34-99.06	0.280	0.25-0.32	1	1.169	1991/12064	94.35	18	NODE_1_length_333540_cov_36.9994_ID_1661
ERR2231572_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0579	0.0431	99.00	0.268	98.58-99.39	0.268	0.24-0.30	1	1.153	1425/8251	94.49	34	ERS3967691_k141_96
ERR2231572_trimmed_1.fastq.gz	MAG_15.fa	0.0563	0.0565	98.54	0.261	98.15-98.96	0.261	0.23-0.29	1	1.188	1650/11359	93.97	66	MAG_15_0
ERR2231572_trimmed_1.fastq.gz	LeechJ_2020__ERS3967701__bin.1.fa	0.0553	0.1015	95.82	0.256	95.34-96.15	0.256	0.22-0.30	1	1.247	1250/20761	91.33	310	ERS3967701_k141_224
ERR2231572_trimmed_1.fastq.gz	GCF_001435975.1_ASM143597v1_genomic.fa	0.0505	0.0697	95.77	0.234	95.17-96.44	0.234	0.18-0.29	1	1.204	964/15512	91.43	109	GCF_001435975.1_ASM143597v1_genomic_NZ_AYYR01000001.1 Secundilactobacillus collinoides DSM 20515 = JCM 1123 strain DSM 20515 NODE_1, whole genome shotgun sequence
ERR2231572_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_79__bin.11.fa	0.0435	0.0770	97.22	0.202	96.73-97.59	0.202	0.18-0.23	1	1.175	1529/20068	92.03	1410	DF_79_k141_110
ERR2231572_trimmed_1.fastq.gz	EBC_134.6.fa	0.0341	0.0705	96.33	0.158	95.67-96.81	0.158	0.13-0.19	1	1.118	1074/23356	90.54	352	EBC_134.6_EBC_134_scaffold_3138
ERR2231572_trimmed_1.fastq.gz	MAG_333.fa	0.0340	0.0339	98.83	0.157	98.22-99.31	0.157	0.13-0.19	1	1.085	1118/11049	92.88	9	MAG_333_0
ERR2231572_trimmed_1.fastq.gz	MAG_329.fa	0.0300	0.0376	97.34	0.139	96.54-98.11	0.139	0.11-0.18	1	1.098	799/14195	91.14	64	MAG_329_0
