Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	91.2146	87.4088	99.57	246.000	NA-NA	HIGH	NA-NA	246	246.642	7200/8220	99.57	26	ERS3967740_k141_2100
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	1.8777	1.7443	99.98	5.064	NA-NA	HIGH	NA-NA	5	5.064	8146/8190	99.98	1	ERS3967737_k141_37
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.7.fa	1.4872	2.9078	99.88	4.011	NA-NA	HIGH	NA-NA	4	4.011	16464/17069	99.88	0	ERS3967740_k141_420
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	1.0750	0.9712	99.66	2.899	NA-NA	HIGH	NA-NA	3	2.899	7129/7915	99.66	65	ERS3967703_k141_852
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	0.8556	0.9276	99.93	2.308	99.88-99.98	2.308	2.16-2.42	2	2.563	8367/9505	99.59	0	ERS3967706_k141_98
ERR4757852_trimmed_1.fastq.gz	MAG_426.fa	0.3821	0.9572	97.02	1.031	96.89-97.11	1.031	0.97-1.09	1	1.801	5540/21985	95.65	452	MAG_426_0
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	0.3723	0.3124	99.82	1.004	99.70-99.92	1.004	0.95-1.07	1	1.645	4331/7200	98.37	2	ERS3967711_k141_542
ERR4757852_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.2984	0.7020	99.20	0.805	99.11-99.32	0.805	0.77-0.83	1	1.664	8902/20657	97.32	0	SRS3379157_k141_320
ERR4757852_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.2395	0.3594	98.47	0.646	98.30-98.64	0.646	0.60-0.69	1	1.436	3830/12958	96.14	1437	NODE_117_length_29172_cov_5.0000_ID_19762
ERR4757852_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.2349	0.3623	99.40	0.634	99.25-99.56	0.634	0.59-0.66	1	1.344	5305/13589	97.01	7	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757852_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.11.fa	0.2227	0.2864	99.94	0.601	99.78-100.13	0.601	0.56-0.64	1	1.341	4954/11163	97.41	2	ERS3967740_k141_286
