Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757809_trimmed_1.fastq.gz	LeechJ_2020__ERS3967694__bin.5.fa	52.2125	59.9817	100.00	18.000	NA-NA	HIGH	NA-NA	18	18.646	50115/50145	100.00	0	ERS3967694_k141_63
ERR4757809_trimmed_1.fastq.gz	LeechJ_2020__ERS3967694__bin.3.fa	26.1263	23.4009	100.00	9.007	NA-NA	HIGH	NA-NA	9	9.007	39058/39095	100.00	4	ERS3967694_k141_66
ERR4757809_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	8.7777	7.4331	99.39	3.026	NA-NA	HIGH	NA-NA	3	3.026	30785/37189	99.39	11	SternesPR_2017_k119_25
ERR4757809_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	6.8383	5.6304	99.76	2.357	99.73-99.79	2.357	2.29-2.43	2	2.789	30428/36208	99.44	5	WK038-1-L-48h-03E3_S58_k141_11
ERR4757809_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	2.0782	2.1399	99.63	0.716	99.57-99.70	0.716	0.69-0.73	1	1.421	20600/45159	97.50	11	P2597_k141_298
ERR4757809_trimmed_1.fastq.gz	GCF_019656055.1_ASM1965605v1_genomic.fa	0.7993	0.1499	98.71	0.276	98.20-99.15	0.276	0.23-0.32	1	1.162	1308/8099	94.29	64	GCF_019656055.1_ASM1965605v1_genomic_NZ_BPKY01000001.1 Leuconostoc miyukkimchii strain JCM 17445 contig1, whole genome shotgun sequence
ERR4757809_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.5819	0.1174	98.76	0.201	98.16-99.21	0.201	0.17-0.24	1	1.127	1094/8865	93.47	13	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757809_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	0.5530	0.1620	96.21	0.191	95.53-96.85	0.191	0.15-0.24	1	1.160	673/12832	90.93	60	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence
ERR4757809_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.4992	0.1522	98.87	0.172	98.39-99.26	0.172	0.15-0.20	1	1.096	1513/13589	93.16	22	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757809_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.4.fa	0.4108	0.1068	99.63	0.142	99.07-100.14	0.142	0.12-0.17	1	1.080	1355/11501	93.33	2	ERS3967692_k141_830
ERR4757809_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.2909	0.0485	98.01	0.100	96.65-99.46	0.100	0.06-0.16	1	1.048	377/7379	90.85	14	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757809_trimmed_1.fastq.gz	DuR_2020__DRS139333__bin.13.fa	0.2236	0.2692	98.25	0.077	97.59-98.76	0.077	0.06-0.09	1	1.043	2191/51035	90.34	22	DRS139333_k141_32
ERR4757809_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.1789	0.0469	99.76	0.062	98.45-100.85	0.062	0.04-0.09	1	1.064	640/11531	91.09	0	ERS3967692_k141_68
ERR4757809_trimmed_1.fastq.gz	MAG_34.fa	0.1529	0.0372	100.00	0.053	99.12-101.87	0.053	0.03-0.08	1	1.035	664/10569	91.46	0	MAG_34_0
ERR4757809_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.1181	0.1443	98.31	0.041	97.28-99.66	0.041	0.03-0.06	1	1.033	1257/53329	88.61	7	P2574_k141_755
ERR4757809_trimmed_1.fastq.gz	DuR_2020__DRS139334__bin.19.fa	0.1116	0.1252	98.01	0.038	96.83-99.31	0.038	0.02-0.06	1	1.034	961/47468	88.18	82	DRS139334_k141_12
ERR4757809_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.0469	0.0545	100.00	0.016	98.30-102.23	0.016	0.01-0.03	1	1.011	873/51361	87.68	16	GO005_71775_k141_129
