Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR17227801_trimmed_1.fastq.gz	181.fa	59.7411	57.4983	99.93	1734.000	NA-NA	HIGH	NA-NA	1734	1792.358	13784/14069	99.93	285	NODE_1_length_2153466_cov_48.443198
SRR17227801_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811293__bin.2.fa	22.4977	20.9883	99.94	653.000	NA-NA	HIGH	NA-NA	653	554.551	15196/15483	99.94	2	NODE_1_length_423116_cov_13.9996_ID_13380
SRR17227801_trimmed_1.fastq.gz	We2_bin.full.36.fa	9.5090	12.5530	100.00	276.000	NA-NA	HIGH	NA-NA	276	278.224	20644/20644	100.00	0	s13.ctg000020c
SRR17227801_trimmed_1.fastq.gz	Wy5_bin.lin.34.fa	3.8243	3.1701	99.85	111.000	NA-NA	HIGH	NA-NA	111	158.781	11984/12574	99.85	590	s3.ctg000020l
SRR17227801_trimmed_1.fastq.gz	We2_bin.full.44.fa	0.7235	0.7278	99.97	21.000	NA-NA	HIGH	NA-NA	21	21.125	16138/16267	99.97	128	s39.ctg000053c
SRR17227801_trimmed_1.fastq.gz	ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa	0.5512	0.5692	98.95	16.000	NA-NA	HIGH	NA-NA	16	15.819	12084/16767	98.95	1218	ODFM-BA-A-0160-001_Vibrio_casei_JB196_NZ_QPGL01000001.1 Vibrio casei strain JB196 SAMN07141174.101, whole genome shotgun sequence
SRR17227801_trimmed_1.fastq.gz	182.fa	0.4676	0.4338	99.89	13.573	NA-NA	HIGH	NA-NA	12	13.573	14408/14909	99.89	456	NODE_1_length_1843461_cov_24.544282
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.4087	1.6387	99.41	11.863	NA-NA	HIGH	NA-NA	12	11.863	55013/66192	99.41	184	P2545_k141_46
SRR17227801_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.3867	0.1843	100.00	11.223	NA-NA	HIGH	NA-NA	11	11.223	7470/7470	100.00	0	s8.ctg000010c
SRR17227801_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.3660	0.3189	99.94	10.624	NA-NA	HIGH	NA-NA	11	10.624	14046/14325	99.94	279	s2.ctg000004c
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.2791	0.8559	99.80	8.101	NA-NA	HIGH	NA-NA	8	8.101	48235/51361	99.80	0	GO005_71775_k141_129
SRR17227801_trimmed_1.fastq.gz	WolfeBE_2014__679_Raclette__bin.1.fa	0.1885	0.0936	99.34	5.471	NA-NA	HIGH	NA-NA	5	5.471	6827/8394	99.34	0	679_Raclette_k119_33
SRR17227801_trimmed_1.fastq.gz	We4_bin.full.28.fa	0.1592	0.1384	99.95	4.620	NA-NA	HIGH	NA-NA	4	4.620	13520/13711	99.95	0	s5.ctg000006l
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-12D__bin.20.fa	0.1531	0.1432	98.36	4.444	NA-NA	HIGH	NA-NA	4	4.444	9309/15556	98.36	2847	VB-12D_k141_2439
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__TA012_71775__bin.5.fa	0.1376	0.1065	98.29	3.994	NA-NA	HIGH	NA-NA	4	3.994	7504/12803	98.29	3	TA012_71775_k141_9559
SRR17227801_trimmed_1.fastq.gz	Wy2_bin.circ.3.fa	0.1203	0.1551	99.86	3.490	NA-NA	HIGH	NA-NA	3	3.490	20107/20976	99.86	4	s28.ctg000032c_Wy2_bin.circ.3
SRR17227801_trimmed_1.fastq.gz	160.fa	0.0820	0.0654	99.98	2.379	99.94-100.01	2.379	2.29-2.48	2	2.681	11650/12920	99.67	0	NODE_1_length_2974664_cov_32.099464
SRR17227801_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811282__bin.3.fa	0.0526	0.0516	98.87	1.525	98.79-98.93	1.525	1.45-1.60	2	2.053	8970/16264	98.10	234	NODE_2_length_290670_cov_80.9780_ID_5607
SRR17227801_trimmed_1.fastq.gz	MAG_323.fa	0.0412	0.0383	99.28	1.194	99.22-99.38	1.194	1.14-1.24	2	1.779	8709/15428	98.17	36	MAG_323_0
SRR17227801_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0378	0.0275	98.86	1.097	98.76-99.01	1.097	1.02-1.15	1	1.675	5644/12064	97.58	3	NODE_1_length_333540_cov_36.9994_ID_1661
SRR17227801_trimmed_1.fastq.gz	We2_bin.circ.8.fa	0.0365	0.0250	100.00	1.059	100.05-100.24	1.059	1.01-1.11	2	1.851	7821/11101	98.88	0	s21.ctg000029c
SRR17227801_trimmed_1.fastq.gz	183.fa	0.0331	0.0392	99.93	0.962	99.85-99.99	0.962	0.93-0.99	1	1.602	11369/18822	98.39	219	NODE_1_length_3149085_cov_22.167915
SRR17227801_trimmed_1.fastq.gz	Wy2_bin.circ.5.fa	0.0275	0.0235	100.00	0.799	100.00-100.21	0.799	0.76-0.83	1	1.469	8068/13842	98.27	0	s46.ctg000057c
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-29__bin.23.fa	0.0247	0.0204	99.43	0.716	99.29-99.56	0.716	0.68-0.76	1	1.423	5885/13739	97.30	404	VB11-29_k141_43
SRR17227801_trimmed_1.fastq.gz	MAG_465.fa	0.0226	0.0175	95.23	0.656	94.95-95.60	0.656	0.56-0.73	2	1.875	1503/12735	93.34	1701	MAG_465_0
SRR17227801_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0166	0.0188	99.88	0.482	99.72-100.03	0.482	0.45-0.50	1	1.292	6719/18267	96.83	151	s34.ctg000041c
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-15-M12__bin.17.fa	0.0136	0.0074	99.11	0.394	98.82-99.38	0.394	0.35-0.43	1	1.216	2183/8851	95.58	0	VB-15-M12_k141_5700
SRR17227801_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	0.0129	0.0088	99.60	0.375	99.43-99.86	0.375	0.34-0.40	1	1.211	3094/11189	95.94	0	NODE_13_length_120594_cov_11.9989_ID_9743
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS04-29__bin.9.fa	0.0126	0.0143	97.28	0.366	97.00-97.55	0.366	0.33-0.40	1	1.253	2522/18713	93.74	141	TGS04-29_k141_1781
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-22__bin.24.fa	0.0107	0.0086	97.76	0.312	97.44-98.13	0.312	0.27-0.35	1	1.515	2297/13279	94.50	2402	TGS01-22_k141_474
SRR17227801_trimmed_1.fastq.gz	MAG_501.fa	0.0080	0.0048	99.23	0.233	98.77-99.65	0.233	0.20-0.27	1	1.120	1589/9710	94.33	11	MAG_501_0
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2.fa	0.0077	0.0044	97.24	0.224	96.68-97.66	0.224	0.19-0.27	1	1.121	801/9512	92.33	6	VB-16-M16_k141_258
SRR17227801_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.0075	0.0163	99.38	0.218	99.12-99.58	0.218	0.20-0.23	1	1.115	5838/36208	94.28	3	WK038-1-L-48h-03E3_S58_k141_11
SRR17227801_trimmed_1.fastq.gz	178.fa	0.0073	0.0049	96.60	0.213	95.95-97.02	0.213	0.18-0.27	1	1.130	731/11078	91.60	659	NODE_1_length_739497_cov_43.169039
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2584__bin.5.fa	0.0062	0.0047	96.62	0.179	95.89-97.41	0.179	0.14-0.22	1	1.000	843/12654	91.63	542	P2584_k141_383
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS06-22__bin.15.fa	0.0054	0.0065	99.01	0.156	98.60-99.33	0.156	0.14-0.18	1	1.055	2188/19856	93.13	102	TGS06-22_k141_29
SRR17227801_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_11__bin.19.fa	0.0051	0.0016	96.86	0.147	95.74-98.33	0.147	0.08-0.21	1	1.554	305/5395	91.15	151	DF_11_k141_695
SRR17227801_trimmed_1.fastq.gz	MAG_180.fa	0.0049	0.0017	99.66	0.142	98.95-100.48	0.142	0.11-0.18	1	1.064	670/5579	93.39	18	MAG_180_0
SRR17227801_trimmed_1.fastq.gz	WolfeBE_2014__491_Bayley__bin.8.fa	0.0049	0.0049	98.75	0.141	98.27-99.18	0.141	0.12-0.17	1	1.238	1506/16793	92.52	301	491_Bayley_k119_105
SRR17227801_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-14D__bin.48.fa	0.0030	0.0026	96.20	0.087	94.86-97.99	0.087	0.05-0.13	1	1.159	396/14141	89.11	287	VB-14D_k141_403
SRR17227801_trimmed_1.fastq.gz	BertuzziAS_2018__ERS2032125__bin.3.fa	0.0022	0.0063	99.29	0.063	98.56-99.87	0.063	0.05-0.08	1	1.047	2345/47112	90.78	6	ERS2032125_k141_10
