Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR12227955_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	83.2945	83.8580	98.94	278.000	NA-NA	HIGH	NA-NA	278	241.072	6129/8532	98.94	249	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
SRR12227955_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	15.8799	15.2609	99.31	53.000	NA-NA	HIGH	NA-NA	53	65.257	6471/8010	99.31	56	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
SRR12227955_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.1888	0.1465	99.93	0.630	99.74-100.11	0.630	0.58-0.68	1	1.384	3098/6739	97.52	0	NODE_1_length_371145_cov_15.9998_ID_63609
SRR12227955_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	0.1810	0.2713	99.80	0.604	99.66-99.96	0.604	0.57-0.64	1	1.465	5627/13068	97.32	1	NODE_4_length_136482_cov_25.9989_ID_213579
SRR12227955_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.1737	0.1601	99.96	0.580	99.74-100.17	0.580	0.53-0.62	1	1.350	3503/8063	97.35	0	NODE_1_length_598382_cov_75.9985_ID_32759
SRR12227955_trimmed_1.fastq.gz	GCF_010306265.1_ASM1030626v1_genomic.fa	0.0550	0.0509	98.62	0.184	97.95-99.18	0.184	0.15-0.22	1	1.125	877/7975	93.13	20	GCF_010306265.1_ASM1030626v1_genomic_NZ_BLKA01000001.1 Weissella sagaensis strain X0278 contig1, whole genome shotgun sequence
SRR12227955_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_69__bin.5.fa	0.0471	0.0574	98.82	0.157	98.17-99.44	0.157	0.13-0.19	1	1.084	1076/10681	92.86	17	DS_69_k141_7359
SRR12227955_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0393	0.0451	97.83	0.131	96.87-98.53	0.131	0.10-0.17	1	1.084	642/10040	91.51	7	NODE_36_length_112572_cov_15.0000_ID_47355
SRR12227955_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_64__bin.3.fa	0.0369	0.0156	99.44	0.123	98.43-100.85	0.123	0.08-0.17	1	1.163	368/3668	92.85	5	DS_64_k141_2605
SRR12227955_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0307	0.0242	98.76	0.103	97.62-99.79	0.103	0.07-0.15	1	1.053	453/6826	91.62	19	NODE_3_length_161229_cov_37.0000_ID_62026
SRR12227955_trimmed_1.fastq.gz	GCF_001434295.1_ASM143429v1_genomic.fa	0.0284	0.0334	99.46	0.095	98.62-100.44	0.095	0.07-0.12	1	1.097	802/10311	92.09	23	GCF_001434295.1_ASM143429v1_genomic_NZ_AZFA01000001.1 Companilactobacillus versmoldensis DSM 14857 = KCTC 3814 strain DSM 14857 Scaffold1, whole genome shotgun sequence
SRR12227955_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0246	0.0302	98.57	0.082	97.47-99.62	0.082	0.06-0.11	1	1.005	563/10617	90.96	23	SRS5653333_k141_170
SRR12227955_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.7.fa	0.0119	0.0261	95.97	0.040	93.52-97.13	0.040	0.03-0.08	1	1.019	206/18978	86.42	41	ST007_71775_k141_1546
SRR12227955_trimmed_1.fastq.gz	GCF_900618535.1_TH39_genomic.fa	0.0081	0.0203	100.00	0.027	98.49-102.43	0.027	0.01-0.04	1	1.023	603/21532	89.11	0	GCF_900618535.1_TH39_genomic_NZ_UYJA01000001.1 Pseudomonas bubulae strain Pseudomonas parafragi, whole genome shotgun sequence
