Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25393915_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	32.0163	14.9310	99.52	184.000	NA-NA	HIGH	NA-NA	184	169.631	7341/8532	99.52	17	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
SRR25393915_trimmed_1.fastq.gz	YangC_2021__SRR13259377__bin.4.fa	14.4421	9.1151	99.94	83.000	NA-NA	HIGH	NA-NA	83	114.316	11541/11774	99.94	0	NODE_2_length_342739_cov_411.9856_ID_41139
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C02-19__bin.10.fa	13.3981	28.6413	99.98	77.000	NA-NA	HIGH	NA-NA	77	96.122	39441/39666	99.98	0	C02-19_k141_110
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C05-18__bin.5.fa	13.0501	6.6227	100.00	75.000	NA-NA	HIGH	NA-NA	75	77.332	9560/9560	100.00	0	C05-18_k141_208
SRR25393915_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	7.4821	4.8598	99.88	43.000	NA-NA	HIGH	NA-NA	43	43.563	11128/11536	99.88	28	VB16-22_k141_485
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q05-22__bin.4.fa	1.9155	1.0054	99.42	11.009	NA-NA	HIGH	NA-NA	10	11.009	8109/9706	99.42	215	Q05-22_k141_51
SRR25393915_trimmed_1.fastq.gz	WolfeBE_2014__575_CabotClothbound__bin.6.fa	1.7279	1.6249	98.90	9.930	NA-NA	HIGH	NA-NA	10	9.930	12663/17857	98.90	2186	575_CabotClothbound_k119_458
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__F05-18__bin.3.fa	1.6183	9.7716	99.96	9.300	NA-NA	HIGH	NA-NA	9	9.300	110930/112296	99.96	18	F05-18_k141_74
SRR25393915_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	1.5740	0.9100	99.67	9.046	NA-NA	HIGH	NA-NA	8	9.046	9639/10683	99.67	133	DC18-F-AR_k141_2738
SRR25393915_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	1.3572	0.8598	98.37	7.800	NA-NA	HIGH	NA-NA	8	7.800	7113/11857	98.37	3093	NODE_1_length_474995_cov_31.9992_ID_148470
SRR25393915_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_2__bin.27.fa	1.2669	0.7116	99.41	7.281	NA-NA	HIGH	NA-NA	7	7.281	8637/10387	99.41	557	DS_2_k141_692
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C05-19__bin.5.fa	1.1785	6.4767	99.21	6.773	NA-NA	HIGH	NA-NA	6	6.773	78692/100470	99.21	20141	C05-19_k141_32
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q01-29__bin.6.fa	0.9036	0.7880	99.47	5.193	NA-NA	HIGH	NA-NA	4	5.193	13868/16372	99.47	473	Q01-29_k141_5
SRR25393915_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.8930	2.4263	99.07	5.132	NA-NA	HIGH	NA-NA	13	5.132	38391/51361	99.07	6951	GO005_71775_k141_129
SRR25393915_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2560__bin.1.fa	0.7885	5.9334	99.34	4.531	NA-NA	HIGH	NA-NA	4	4.531	115017/141365	99.34	17926	P2560_k141_88
SRR25393915_trimmed_1.fastq.gz	GCF_001703515.1_ASM170351v1_genomic.fa	0.7714	0.4563	99.21	4.433	NA-NA	HIGH	NA-NA	4	4.433	8369/10702	99.21	1	GCF_001703515.1_ASM170351v1_genomic_NZ_CP016839.1 Brochothrix thermosphacta strain TMW 2.1564 chromosome, complete genome
SRR25393915_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.6609	0.2375	99.53	3.798	NA-NA	HIGH	NA-NA	3	3.798	5818/6739	99.53	1	NODE_1_length_371145_cov_15.9998_ID_63609
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C05-18__bin.20.fa	0.6544	0.2087	99.97	3.761	NA-NA	HIGH	NA-NA	3	3.761	5822/5876	99.97	0	C05-18_k141_126
SRR25393915_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C05-18__bin.6.fa	0.6517	0.2877	99.97	3.745	NA-NA	HIGH	NA-NA	3	3.745	8262/8331	99.97	0	C05-18_k141_315
SRR25393915_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.6152	0.2722	96.46	3.536	NA-NA	HIGH	NA-NA	3	3.536	2693/8244	96.46	16	NODE_37_length_133389_cov_15.7682_ID_27250
SRR25393915_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2561__bin.3.fa	0.5048	0.8898	99.00	2.901	NA-NA	HIGH	NA-NA	3	2.901	24278/33103	99.00	4545	P2561_k141_39
SRR25393915_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	0.2457	0.1045	97.77	1.412	97.65-97.91	1.412	1.30-1.51	2	2.311	3004/7988	96.89	1851	ERS3967741_k141_666
