Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR10454511_trimmed_1.fastq.gz	GCF_001434985.1_ASM143498v1_genomic.fa	61.0133	59.4258	99.69	125.000	NA-NA	HIGH	NA-NA	125	128.120	10051/11067	99.69	0	GCF_001434985.1_ASM143498v1_genomic_NZ_AZES01000005.1 Companilactobacillus paralimentarius DSM 13238 = JCM 10415 strain DSM 13238 NODE_10, whole genome shotgun sequence
SRR10454511_trimmed_1.fastq.gz	SRR10454511C706_acetobacter_assembly.fa	17.5718	17.7183	100.00	36.000	NA-NA	HIGH	NA-NA	36	37.070	11554/11554	100.00	0	SRR10454511C0
SRR10454511_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	10.2502	9.0664	98.37	21.000	NA-NA	HIGH	NA-NA	21	19.420	6027/10040	98.37	11	NODE_36_length_112572_cov_15.0000_ID_47355
SRR10454511_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	8.2978	9.8692	97.15	17.000	NA-NA	HIGH	NA-NA	17	17.591	5549/13589	97.15	200	NODE_1_length_274429_cov_22.9992_ID_7781
SRR10454511_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	1.4715	1.6814	98.21	3.015	NA-NA	HIGH	NA-NA	3	3.015	7323/12832	98.21	25	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence
SRR10454511_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	0.8667	0.4143	99.68	1.776	99.59-99.75	1.776	1.66-1.89	2	2.108	4037/5362	99.09	2	SRS5653399_k141_290
SRR10454511_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.3606	1.6531	99.55	0.739	99.48-99.61	0.739	0.72-0.75	1	1.437	22417/49112	97.50	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR10454511_trimmed_1.fastq.gz	GCF_005405005.1_ASM540500v1_genomic.fa	0.1372	0.1381	96.29	0.281	95.83-96.69	0.281	0.24-0.33	1	1.152	877/11439	92.05	149	GCF_005405005.1_ASM540500v1_genomic_NZ_BJDH01000001.1 Lactiplantibacillus daoliensis strain 116-1A contig1, whole genome shotgun sequence
SRR10454511_trimmed_1.fastq.gz	GCF_000831645.3_ASM83164v3_genomic.fa	0.0158	0.0169	98.80	0.032	96.28-100.13	0.032	0.02-0.06	1	1.016	255/11507	88.44	106	GCF_000831645.3_ASM83164v3_genomic_NZ_CP012559.1 Companilactobacillus heilongjiangensis strain DSM 28069 chromosome, complete genome
SRR10454511_trimmed_1.fastq.gz	GCF_007991935.1_ASM799193v1_genomic.fa	0.0150	0.0166	98.01	0.031	95.38-98.30	0.031	0.03-0.07	1	1.057	210/12391	87.67	165	GCF_007991935.1_ASM799193v1_genomic_NZ_BJZH01000001.1 Companilactobacillus nantensis strain NBRC 107153 sequence001, whole genome shotgun sequence
